순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
18,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,1539722340 ,0.011,181567,882,미국,"미국,캐나다",(주)홈초이스
19,포드 V 페라리,2019-12-04,1425793240 ,0.01,159403,986,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
20,트롤: 월드 투어,2020-04-29,1168000320 ,0.008,152159,344,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
21,타오르는 여인의 초상,2020-01-16,1251474838 ,0.009,148644,120,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
22,나이브스 아웃,2019-12-04,1224745880 ,0.009,147334,686,미국,미국,(주)올스타엔터테인먼트
23,애니멀 크래커,2020-08-05,1027379740 ,0.007,129468,473,미국,미국,(주)이수C&E
24,다크 워터스,2020-03-11,1101919740 ,0.008,127902,575,미국,미국,(주)이수C&E
25,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,1004751550 ,0.007,123329,661,일본,일본,(주)씨제이이엔엠
26,수퍼 소닉,2020-02-12,932457150 ,0.007,118725,609,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
27,언힌지드,2020-10-07,1016919190 ,0.007,118210,676,미국,미국,"(주)누리픽쳐스,(주)영화특별시에스엠씨"
28,조조 래빗,2020-02-05,965083200 ,0.007,112075,277,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
29,언더워터,2020-05-27,937112800 ,0.007,109207,594,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
30,21 브릿지: 테러 셧다운,2020-01-01,774683700 ,0.005,100092,228,미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
31,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,780549310 ,0.005,97392,591,일본,일본,(주)이수C&E
32,주디,2020-03-25,760313060 ,0.005,92409,479,영국,영국,TCO(주)더콘텐츠온
33,레이니 데이 인 뉴욕,2020-05-06,786454700 ,0.006,88735,563,미국,미국,"그린나래미디어(주),(주)버킷스튜디오"
34,나의 청춘은 너의 것,2020-04-29,714892500 ,0.005,84442,533,대만,대만,"오드,(주)홈초이스"
35,젠틀맨,2020-02-26,665658710 ,0.005,81482,586,미국,미국,"(주)영화사 빅,(주)다날엔터테인먼트"
36,에어로너츠,2020-06-10,691318500 ,0.005,79903,534,영국,"영국,미국",(주)홈초이스
37,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,696241320 ,0.005,76787,149,일본,일본,(주)애니플러스
38,소년시절의 너,2020-07-09,622230500 ,0.004,73541,252,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
39,빅샤크3: 젤리몬스터 대소동,2020-07-29,562559660 ,0.004,72912,400,중국,중국,(주)팝엔터테인먼트
40,엽문4: 더 파이널,2020-04-01,630556300 ,0.004,72886,206,홍콩,홍콩,(주)키다리이엔티
41,프린스 코기,2019-12-24,496234680 ,0.003,70817,455,벨기에,벨기에,(주)이수C&E
42,카페 벨에포크,2020-05-20,550355880 ,0.004,66050,463,프랑스,프랑스,(주)이수C&E
43,더 플랫폼,2020-05-13,604615000 ,0.004,66038,228,스페인,스페인,(주)홈초이스
44,눈의 여왕4,2019-12-24,425729620 ,0.003,65267,541,러시아,러시아,(주)넥스트엔터테인먼트월드(NEW)
45,뉴 뮤턴트,2020-09-10,546115880 ,0.004,61897,817,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
46,날씨의 아이,2019-10-30,432474640 ,0.003,56874,716,일본,일본,"플러스엠 엔터테인먼트,(주)미디어캐슬,워터홀컴퍼니(주)"
47,마이 스파이,2020-04-29,482594500 ,0.003,56282,240,미국,미국,(주)이수C&E
48,더 프린세스 : 도둑맞은 공주,2020-08-12,457449660 ,0.003,55828,423,우크라이나,우크라이나,(주)팝엔터테인먼트
49,극장판 바이올렛 에버가든,2020-11-12,467986490 ,0.003,55030,131,일본,일본,(주)라이크콘텐츠
50,나의 첫 번째 슈퍼스타,2020-06-10,474367360 ,0.003,53748,462,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
51,프리키 데스데이,2020-11-25,451225690 ,0.003,51812,631,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
52,아웃포스트,2020-09-23,428533870 ,0.003,51381,454,미국,미국,(주)제이앤씨미디어그룹
53,스케어리 스토리:어둠의 속삭임,2020-03-25,375492420 ,0.003,44989,186,미국,미국,(주)제이앤씨미디어그룹
54,파바로티,2020-01-01,348527658 ,0.002,43486,85,영국,영국,오드
55,피아니스트의 전설,2020-01-01,340627562 ,0.002,41680,69,이탈리아,이탈리아,"일미디어,(주)라이크콘텐츠"
56,애프터: 그 후,2020-10-07,308484040 ,0.002,37354,420,미국,미국,판씨네마(주)
57,반교: 디텐션,2020-08-13,326377250 ,0.002,36405,128,기타,기타,(주)팝엔터테인먼트
58,콜 오브 와일드,2020-05-14,306118500 ,0.002,36245,505,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
59,오픈 더 도어,2020-04-08,286702100 ,0.002,31760,184,러시아,러시아,(주)팝엔터테인먼트
60,톰보이,2020-05-14,278224620 ,0.002,31198,361,프랑스,프랑스,(주)영화특별시에스엠씨
61,페인 앤 글로리,2020-02-05,235654420 ,0.002,30603,198,스페인,스페인,(주)제이앤씨미디어그룹
62,"하이, 젝시",2020-02-19,227794500 ,0.002,29492,205,미국,미국,(주)홈초이스
63,미스비헤이비어,2020-05-27,234421860 ,0.002,28884,378,영국,영국,판씨네마(주)
64,그집,2020-05-27,238258460 ,0.002,28707,392,스페인,스페인,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
65,"어디갔어, 버나뎃",2020-10-08,240122500 ,0.002,28651,253,미국,미국,"(주)디스테이션,(주)엔케이컨텐츠"
66,건즈 아킴보,2020-04-15,244731000 ,0.002,27928,181,영국,영국,와이드 릴리즈(주)
67,캣츠,2019-12-24,229189360 ,0.002,27904,1143,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
68,파리의 인어,2020-07-23,232298500 ,0.002,27623,204,프랑스,프랑스,(주)빅웨이브시네마
69,타발루가와 얼음공주,2020-01-08,190654000 ,0.001,27330,304,독일,독일,예지림엔터테인먼트
70,더 보이 2: 돌아온 브람스,2020-03-05,231152000 ,0.002,26531,179,미국,미국,(주)팝엔터테인먼트
71,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,2020-11-12,172239000 ,0.001,25615,187,영국,영국,와이드 릴리즈(주)
72,폰조,2020-10-14,211759310 ,0.001,25383,574,미국,미국,(주)키다리이엔티
73,킹덤 오브 헤븐: 디렉터스 컷,2020-11-11,233176600 ,0.002,25323,117,영국,영국,(주)영화사오원
74,n번째 이별 중,2020-04-01,226062800 ,0.002,24979,171,미국,미국,"(주)팬엔터테인먼트,(주)영화특별시에스엠씨"
75,더 프롬,2020-12-02,213920730 ,0.002,24635,662,미국,미국,플러스엠 엔터테인먼트
76,마리 퀴리,2020-11-18,191500920 ,0.001,24573,484,프랑스,프랑스,(주)디스테이션
77,오즈의 마법사: 요술구두와 말하는 책,2020-01-22,195207320 ,0.001,24534,252,러시아,러시아,(주)박수엔터테인먼트
78,울프 콜,2020-03-05,201367580 ,0.001,24455,336,프랑스,프랑스,판씨네마(주)
79,캣츠토피아,2020-04-30,201223160 ,0.001,24000,367,중국,중국,(주)버킷스튜디오
80,블루 아워,2020-07-22,202646600 ,0.001,23810,322,일본,일본,오드
81,비바리움,2020-07-16,195312120 ,0.001,23756,129,미국,"미국,덴마크,벨기에,아일랜드",(주)드림팩트엔터테인먼트
82,하이큐!! 땅 VS 하늘,2020-01-23,189951700 ,0.001,23613,82,일본,일본,"(주)드림팩트엔터테인먼트,(주)삼백상회"
83,테슬라,2020-10-28,184842950 ,0.001,23441,460,미국,미국,(주)제이앤씨미디어그룹
84,에이바,2020-09-09,178670250 ,0.001,22832,515,미국,미국,(주)제이앤씨미디어그룹
85,극장판 원피스 스탬피드,2020-02-13,189578960 ,0.001,22375,372,일본,일본,(주)스마일이엔티
86,인베이젼 2020,2020-07-01,184631260 ,0.001,22268,354,러시아,러시아,(주)제이앤씨미디어그룹
87,"고흐, 영원의 문에서",2019-12-26,185171770 ,0.001,22125,68,미국,"미국,프랑스",(주)팝엔터테인먼트
88,팬데믹,2020-07-22,176181960 ,0.001,20355,382,미국,미국,(주)영화사 빅
89,비밀정보원: 인 더 프리즌,2020-04-15,172588940 ,0.001,20317,200,영국,영국,(주)제이앤씨미디어그룹
90,시원찮은 그녀를 위한 육성방법 피날레,2020-02-27,166987960 ,0.001,19738,71,일본,일본,(주)애니플러스
91,애프터 웨딩 인 뉴욕,2020-04-23,157346280 ,0.001,19241,169,영국,영국,(주)영화사 진진
92,택스 콜렉터,2020-11-18,138525250 ,0.001,18197,372,미국,미국,(주)팝엔터테인먼트
93,더 터닝,2020-04-02,155385940 ,0.001,17664,294,미국,미국,(주)스마일이엔티
94,킹덤,2020-04-29,140937500 ,0.001,17663,186,일본,일본,와이드 릴리즈(주)
95,이 멋진 세계에 축복을! 붉은 전설,2020-02-06,152082580 ,0.001,17607,57,일본,일본,(주)애니플러스
96,사마에게,2020-01-23,133623472 ,0.001,16591,75,영국,영국,(주)엣나인필름
97,파티마의 기적,2020-12-03,132647100 ,0.001,16562,162,미국,미국,(주)디스테이션
98,800,2020-12-10,135367500 ,0.001,15549,223,중국,중국,"TCO(주)더콘텐츠온,(주)디스테이션"
99,두 교황,2019-12-11,121616740 ,0.001,15533,66,미국,"미국,영국,이탈리아,아르헨티나",판씨네마(주)
100,마틴 에덴,2020-10-29,142174430 ,0.001,15396,60,이탈리아,이탈리아,알토미디어(주)
101,극장판 요괴워치: 포에버 프렌즈,2020-10-15,120684750 ,0.001,15386,422,일본,일본,(주)씨제이이엔엠
102,해수의 아이,2020-09-30,139987850 ,0.001,15211,76,일본,일본,(주)영화사오원
103,슈퍼 베어,2020-01-15,106064760 ,0.001,15164,227,미국,미국,와이드 릴리즈(주)
104,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,2020-09-24,109191540 ,0.001,14799,157,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
105,작가 미상,2020-02-20,107222960 ,0.001,13525,55,독일,독일,(주)영화사 진진
106,엔딩스 비기닝스,2020-06-24,110180880 ,0.001,13401,251,미국,"미국,한국","(주)스마일이엔티,(주)씨제이이엔엠"
107,가나의 혼인잔치: 언약,2020-11-26,117216920 ,0.001,13354,116,미국,미국,"(재)CBS,주식회사 블루필름웍스"
108,슈퍼스타 뚜루,2020-06-04,101306020 ,0.001,13146,300,스페인,스페인,(주)박수엔터테인먼트
109,숀더쉽 더 무비: 꼬마 외계인 룰라!,2020-02-19,98830340 ,0.001,13046,270,영국,영국,TCO(주)더콘텐츠온
110,언플랜드,2020-12-17,111086670 ,0.001,12964,281,미국,미국,(주)영화사오원
111,라라걸,2020-04-15,108684460 ,0.001,12785,187,호주,호주,판씨네마(주)
112,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,102699510 ,0.001,12737,55,일본,일본,동우에이앤이(주)
113,그레텔과 헨젤,2020-07-08,112964540 ,0.001,12615,325,캐나다,캐나다,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
114,세인트 아가타,2020-03-19,109460080 ,0.001,12450,390,미국,미국,(주)디스테이션
115,레미제라블: 뮤지컬 콘서트,2020-05-13,162921920 ,0.001,12426,339,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
116,레옹 디 오리지널,2020-06-11,76130900 ,0.001,12403,130,프랑스,프랑스,(주)제이앤씨미디어그룹
117,너는 달밤에 빛나고,2020-06-10,109578000 ,0.001,12382,178,일본,일본,"(주)이수C&E,(주)콘텐츠판다"
118,100% 울프: 푸들이 될 순 없어,2020-12-24,98961220 ,0.001,12357,370,호주,호주,(주)팝엔터테인먼트
119,마티아스와 막심,2020-07-23,109902920 ,0.001,12251,91,캐나다,캐나다,(주)엣나인필름
120,걸후드,2020-11-12,104726500 ,0.001,12153,175,프랑스,프랑스,(주)영화특별시에스엠씨
121,시크릿 가든,2020-08-19,101869660 ,0.001,12137,267,영국,영국,(주)이수C&E
122,바이올렛 에버가든 – 영원과 자동 수기 인형 -,2020-03-26,104091460 ,0.001,11934,62,일본,일본,(주)라이크콘텐츠
123,나이트 헌터,2020-01-29,74513100 ,0.001,11849,141,캐나다,캐나다,와이드 릴리즈(주)
124,워터 릴리스,2020-08-13,99867032 ,0.001,11681,89,프랑스,프랑스,(주)영화특별시에스엠씨
125,목격자-눈이 없는 아이,2020-01-29,29313900 ,0,11235,43,중국,중국,(주)드림팩트엔터테인먼트
126,라스트 풀 메저,2020-05-20,88807180 ,0.001,11223,333,미국,미국,(주)삼백상회
127,리플레이,2020-12-16,91594370 ,0.001,11106,242,미국,미국,(주)다자인소프트
128,교실 안의 야크,2020-09-30,93522740 ,0.001,11020,30,기타,기타,주식회사 슈아픽처스
129,스파이즈,2020-01-15,81267560 ,0.001,11000,224,프랑스,프랑스,(주)팝엔터테인먼트
130,루팡 3세: 더 퍼스트,2020-05-21,80053500 ,0.001,10859,132,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
131,"미안해요, 리키",2019-12-19,85560380 ,0.001,10559,69,프랑스,프랑스,(주)영화사 진진
132,너와 파도를 탈 수 있다면,2020-07-08,91242980 ,0.001,10498,257,일본,일본,플러스엠 엔터테인먼트
133,"아무튼, 아담",2020-07-02,72127500 ,0.001,10479,110,미국,미국,"(주)비싸이드 픽쳐스,주식회사 모쿠슈라픽쳐스,필립 스튜디오"
134,뱅가드,2020-12-30,79286900 ,0.001,10380,265,중국,중국,(주)디스테이션
135,테스와 보낸 여름,2020-09-10,91018250 ,0.001,10192,194,네덜란드,네덜란드,(주)팝엔터테인먼트
136,안티고네,2020-11-19,89291450 ,0.001,10179,130,캐나다,캐나다,"그린나래미디어(주),(주)키다리이엔티"
137,소년 아메드,2020-07-30,79983687 ,0.001,10178,82,프랑스,프랑스,(주)영화사 진진
138,마이 리틀 포니: 레인보우 로드 트립,2020-10-29,75120740 ,0.001,9500,226,미국,미국,(주)박수엔터테인먼트
139,슈퍼 레이스,2020-07-23,70348180 ,0,9043,209,캐나다,캐나다,(주)영화사 빅
140,딥워터,2020-07-09,76832260 ,0.001,8926,264,기타,기타,(주)팝엔터테인먼트
141,부니베어: 원시시대 대모험,2020-10-22,69146700 ,0,8918,216,중국,중국,(주)라이크콘텐츠
142,씨 피버,2020-05-13,77214460 ,0.001,8915,278,아일랜드,"아일랜드,스웨덴,벨기에,영국",(주)팝엔터테인먼트
143,죽이는 여자,2020-08-23,35852000 ,0,8858,1,미국,미국,(주)영화사 안다미로
144,세인트 주디,2020-07-29,72200360 ,0.001,8740,151,미국,미국,"(주)미로스페이스,주식회사 제이씨엔터웍스"
145,트로이 디렉터스 컷,2020-07-03,73499560 ,0.001,8679,159,미국,미국,판씨네마(주)
146,지저귀는 새는 날지 않는다,2020-07-16,77445000 ,0.001,8639,81,일본,일본,(주)팝엔터테인먼트
147,하이큐!! 또 다른 도전,2020-05-14,69455900 ,0,8464,142,일본,일본,(주)삼백상회
148,무협: 더 코드,2020-06-22,35376040 ,0,8371,1,미국,미국,(주)영화사 안다미로
149,피아니스트의 마지막 인터뷰,2020-11-19,67503110 ,0,8097,55,캐나다,캐나다,판씨네마(주)
150,작은 소망,2020-08-13,67088000 ,0,8039,151,대만,"대만,중국",(주)콘텐츠판다
151,그링고,2020-03-05,43189500 ,0,7816,45,미국,미국,(주)영화사 진진
152,고스트 오브 워,2020-09-02,64089960 ,0,7531,228,영국,영국,THE 픽쳐스
153,이누야시키 : 히어로 VS 빌런,2020-04-22,60414320 ,0,7509,185,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
154,더 렌탈 : 소리없는 감시자,2020-09-16,60294280 ,0,7476,245,미국,미국,(주)제이앤씨미디어그룹
155,문신을 한 신부님,2020-02-13,60559820 ,0,7436,57,폴란드,"폴란드,프랑스",알토미디어(주)
156,조커,2019-10-02,62016680 ,0,7434,1418,미국,미국,워너브러더스 코리아(주)
157,맨슨 패밀리,2020-06-15,29922000 ,0,7396,1,영국,"영국,미국",(주)영화사 안다미로
158,엘라 벨라 빙고: 친구 찾기 대작전,2020-08-12,57574860 ,0,7316,180,노르웨이,노르웨이,(주)박수엔터테인먼트
159,썸머 85,2020-12-24,63486390 ,0,7287,126,기타,기타,찬란
160,신과 나: 100일간의 거래,2020-04-08,61203100 ,0,7285,240,기타,기타,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)"
161,남과 여: 여전히 찬란한,2020-10-15,59843900 ,0,7111,69,프랑스,프랑스,(주)팝엔터테인먼트
162,미드나이트 스카이,2020-12-09,61177160 ,0,7101,257,미국,미국,플러스엠 엔터테인먼트
163,아디오스,2020-07-22,48029220 ,0,6526,150,스페인,스페인,(주)이놀미디어
164,헌트,2020-04-23,47535240 ,0,6415,30,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
165,인비저블 라이프,2020-06-24,51596470 ,0,6358,49,기타,기타,(주)삼백상회
166,사냥의 시간: 데스 게임,2020-06-22,24370520 ,0,6337,1,미국,미국,(주)영화사 안다미로
167,에릭 클랩튼: 기타의 신,2020-01-23,48550462 ,0,6245,28,영국,영국,(주)영화사 진진
168,환상의 마로나,2020-06-11,56772960 ,0,6035,48,프랑스,프랑스,찬란
169,그리고 우린 춤을 추었다,2020-11-25,52785400 ,0,6003,79,프랑스,프랑스,(주)엣나인필름
170,"조금씩, 천천히 안녕",2020-05-27,47781320 ,0,5960,166,일본,일본,(주)디스테이션
171,렛 힘 고,2020-11-05,41551000 ,0,5936,47,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
172,루키스,2020-05-20,47805080 ,0,5761,277,중국,중국,"주식회사 더쿱,(주)영화특별시에스엠씨"
173,차일드 인 타임,2020-01-09,48693920 ,0,5744,75,영국,영국,(주)팝엔터테인먼트
174,나이스 걸 라이크 유,2020-11-18,48068200 ,0,5720,149,미국,미국,(주)영화사 빅
175,신의 은총으로,2020-01-16,44147760 ,0,5666,41,프랑스,프랑스,찬란
176,마르지엘라,2020-09-30,51368170 ,0,5637,31,기타,기타,하준사
177,부력,2020-06-25,46094660 ,0,5523,90,호주,호주,(주)영화사 그램
178,온다,2020-03-26,44904840 ,0,5456,163,일본,일본,(주)트리플픽쳐스
179,1942: 언노운 배틀,2020-07-29,43025100 ,0,5399,121,러시아,러시아,(주)제이앤씨미디어그룹
180,나이팅게일,2020-12-30,40345470 ,0,5362,329,호주,호주,(주)제이앤씨미디어그룹
181,극장판 시로바코,2020-08-20,45865490 ,0,5267,64,일본,일본,(주)애니플러스
182,에이브의 쿠킹 다이어리,2020-06-24,39993060 ,0,5213,56,브라질,브라질,(주)영화사 진진
183,공포분자,2020-09-17,41037630 ,0,5199,52,기타,기타,(주)에이썸엔터테인먼트
184,사랑이 뭘까,2020-04-09,46341480 ,0,5192,132,일본,일본,(주)엣나인필름
185,비독: 파리의 황제,2020-09-17,44661660 ,0,5120,182,프랑스,프랑스,"(주)영화특별시에스엠씨,주식회사 더쿱"
186,엠마,2020-02-27,34655000 ,0,5094,18,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
187,"내 어깨 위 고양이, 밥 2",2020-12-24,43549620 ,0,5031,202,영국,영국,(주)영화특별시에스엠씨
188,에브리타임 아이 다이,2020-10-21,41423970 ,0,5009,140,미국,미국,(주)다자인소프트
189,트랜짓,2020-07-02,42125160 ,0,4902,42,독일,독일,M&M 인터내셔널
190,걸즈 앤 판처 최종장,2020-03-12,46050000 ,0,4850,11,일본,일본,(주)디스테이션
191,지니어스 독,2020-09-16,37463400 ,0,4828,142,미국,미국,(주)키다리이엔티
192,리벤지,2020-05-06,40284300 ,0,4814,143,프랑스,프랑스,(주)팝엔터테인먼트
193,트롤 킹,2020-10-07,36520010 ,0,4728,190,기타,기타,(주)박수엔터테인먼트
194,팔로우 미,2020-10-22,38775300 ,0,4715,138,미국,미국,(주)디스테이션
195,페뷸러스,2020-11-05,40897780 ,0,4643,71,캐나다,캐나다,"(주)싸이더스,찬란"
196,에베레스트,2020-07-22,38255640 ,0,4560,142,중국,중국,(주)제이앤씨미디어그룹
197,아무도 없다,2020-09-09,38901450 ,0,4478,122,미국,미국,판씨네마(주)
198,트라이얼 오브 더 시카고 7,2020-10-07,35893730 ,0,4412,103,미국,미국,플러스엠 엔터테인먼트
199,결혼 이야기,2019-11-27,34660100 ,0,4396,83,영국,영국,판씨네마(주)
200,걸즈 앤 판처 최종장 제1화,2020-01-08,38676620 ,0,4380,55,일본,일본,(주)디스테이션
201,베이비티스,2020-10-22,36826630 ,0,4355,57,호주,호주,M&M 인터내셔널
202,고 피쉬!,2020-07-23,33952780 ,0,4338,138,미국,미국,(주)박수엔터테인먼트
203,부다페스트 스토리,2020-08-13,35471990 ,0,4306,33,헝가리,헝가리,알토미디어(주)
204,안녕까지 30분,2020-10-14,33447800 ,0,4305,115,일본,일본,(주)디스테이션
205,프록시마 프로젝트,2020-10-15,36949750 ,0,4272,86,프랑스,프랑스,(주)영화사 진진
206,해피 디 데이,2020-07-01,34349800 ,0,4176,153,미국,미국,(주)영화사 빅
207,와일드 시티,2020-06-17,35310180 ,0,4168,111,영국,영국,와이드 릴리즈(주)
208,레미: 집 없는 아이,2020-05-28,33242380 ,0,4160,168,프랑스,프랑스,(주)팝엔터테인먼트
209,맹크,2020-11-18,35954560 ,0,4025,100,미국,미국,플러스엠 엔터테인먼트
210,아이리시맨,2019-11-20,27717180 ,0,4016,68,미국,미국,판씨네마(주)
211,로그,2020-11-25,31203140 ,0,4012,180,미국,미국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
212,퍼스트 러브,2020-12-17,34458500 ,0,3967,79,일본,일본,와이드 릴리즈(주)
213,극장판 기븐,2020-11-26,33125790 ,0,3826,103,일본,일본,(주)애니플러스
214,주식회사 스페셜액터스,2020-08-06,32430440 ,0,3813,43,일본,일본,찬란
215,보테로,2020-09-24,31301840 ,0,3805,34,캐나다,캐나다,(주)마노엔터테인먼트
216,용길이네 곱창집,2020-03-12,30463160 ,0,3753,93,일본,일본,(주)영화사 그램
217,와일드라이프,2019-12-25,30246360 ,0,3717,49,미국,미국,"그린나래미디어(주),(주)키다리이엔티"
218,힐빌리의 노래,2020-11-11,30682780 ,0,3646,84,미국,미국,플러스엠 엔터테인먼트
219,카메론 포스트의 잘못된 교육,2020-06-04,31659020 ,0,3630,108,미국,"미국,영국",(주)팝엔터테인먼트
220,지옥의 묵시록 파이널 컷,2020-11-26,33493630 ,0,3618,64,미국,미국,(주)디스테이션
221,알라딘,2019-05-23,28482000 ,0,3611,1311,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
222,썸원 썸웨어,2020-04-29,29920640 ,0,3589,37,프랑스,프랑스,찬란
223,헌티드 파크,2020-05-06,30965360 ,0,3569,143,일본,일본,(주)삼백상회
224,마샤와 곰: 최고 중에 최고,2020-10-08,28394500 ,0,3525,158,러시아,러시아,(주)팝엔터테인먼트
225,운디네,2020-12-24,28799390 ,0,3487,42,독일,독일,M&M 인터내셔널
226,호프,2020-12-17,29490070 ,0,3467,171,기타,기타,(주)이놀미디어
227,카잔자키스,2020-01-30,26839100 ,0,3447,21,기타,기타,(주)마노엔터테인먼트
228,인헤리턴스,2020-06-25,22257000 ,0,3434,58,미국,미국,(주)누리픽쳐스
229,엑설런트 어드벤쳐 3,2020-11-19,17832980 ,0,3351,54,미국,미국,(주)누리픽쳐스
230,시라이,2020-07-15,28571620 ,0,3305,70,일본,일본,(주)디스테이션
231,맛있는 녀석들,2020-07-16,26045040 ,0,3274,152,중국,중국,(주)팝엔터테인먼트
231,모리의 정원,2020-03-26,27502720 ,0,3274,66,일본,일본,(주)영화사 진진
233,킬 스위치,2020-07-01,16260900 ,0,3230,51,미국,미국,(주)삼백상회
234,송 오브 러브,2020-09-10,16134080 ,0,3133,48,기타,기타,(주)누리픽쳐스
235,위 섬온 더 다크니스,2020-09-17,16101320 ,0,3131,49,미국,미국,(주)누리픽쳐스
236,누군가 어디에서 나를 기다리면 좋겠다,2020-12-17,23895850 ,0,2981,54,프랑스,프랑스,(주)영화사 진진
237,"베를린, 아이 러브 유",2019-12-04,4304000 ,0,2980,5,독일,독일,(주)영화사 안다미로
238,태양의 소녀들,2020-10-22,25580970 ,0,2971,103,프랑스,프랑스,(주)이수C&E
239,리암 갤러거,2020-03-12,28035800 ,0,2927,54,영국,영국,(주)디스테이션
240,블랙아웃 : 인베이젼 어스,2020-08-05,24942420 ,0,2921,51,러시아,러시아,(주)제이앤씨미디어그룹
241,빈폴,2020-02-27,25064440 ,0,2864,33,러시아,러시아,(주)팝엔터테인먼트
242,레벨 16,2020-12-10,25928300 ,0,2856,137,캐나다,캐나다,(주)디오시네마
243,글로리아를 위하여,2020-10-29,22875400 ,0,2833,36,프랑스,"프랑스,이탈리아",찬란
244,파비안느에 관한 진실,2019-12-05,20618260 ,0,2812,109,프랑스,프랑스,(주)티캐스트
245,도미노,2020-06-11,24285360 ,0,2730,113,덴마크,"덴마크,미국,벨기에,이탈리아,프랑스",(주)영화사 빅
246,사랑이 눈뜰 때,2020-08-26,20322070 ,0,2695,92,미국,미국,(주)이놀미디어
247,뮤지컬 브로드웨이 42번가,2020-07-08,47531000 ,0,2644,48,미국,미국,C 무비
