순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
21,시간이탈자,2016-04-13,9731838195 ,0.01,1202384,733,한국,한국,(주)씨제이이엔엠
22,동주,2016-02-17,8870143589 ,0.01,1169335,499,한국,한국,플러스엠 엔터테인먼트
23,미씽: 사라진 여자,2016-11-30,8881616256 ,0.01,1153109,790,한국,한국,플러스엠 엔터테인먼트
24,"당신, 거기 있어줄래요",2016-12-14,8999085248 ,0.01,1124815,767,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
25,오빠생각,2016-01-21,8058857287 ,0.009,1069436,855,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
26,"날, 보러와요",2016-04-07,8836039063 ,0.01,1063421,683,한국,한국,플러스엠 엔터테인먼트
27,"고산자, 대동여지도",2016-09-07,7801007258 ,0.008,974262,765,한국,한국,(주)씨제이이엔엠
28,좋아해줘,2016-02-17,6572774337 ,0.007,848148,637,한국,한국,(주)씨제이이엔엠
29,스플릿,2016-11-09,6102712539 ,0.007,758195,702,한국,한국,오퍼스픽쳐스(유)
30,국가대표 2,2016-08-10,5482232042 ,0.006,709929,562,한국,한국,플러스엠 엔터테인먼트
31,그날의 분위기,2016-01-14,5142899612 ,0.006,652453,592,한국,한국,(주)쇼박스
32,사냥,2016-06-29,4912658515 ,0.005,645922,696,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
33,널 기다리며,2016-03-10,5234303336 ,0.006,635235,551,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
34,가려진 시간,2016-11-16,3946462400 ,0.004,510878,884,한국,한국,(주)쇼박스
35,해어화,2016-04-13,3768200759 ,0.004,485695,572,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
36,계춘할망,2016-05-19,3599680348 ,0.004,482259,526,한국,한국,(주)콘텐츠지오
37,"로봇, 소리",2016-01-27,3519595560 ,0.004,476665,609,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
38,나를 잊지 말아요,2016-01-07,3398915000 ,0.004,425799,559,한국,한국,(주)씨제이이엔엠
39,조선마술사,2015-12-30,3143566733 ,0.003,403919,608,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
40,위대한 소원,2016-04-21,2440004213 ,0.003,308398,524,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
41,혼숨,2016-10-26,2258422445 ,0.002,288016,498,한국,한국,(주)프레인글로벌
42,극장판 안녕 자두야,2016-05-04,2135155300 ,0.002,279993,523,한국,한국,(주)씨제이이엔엠
43,비밀은 없다,2016-06-23,2027801239 ,0.002,250650,502,한국,한국,(주)씨제이이엔엠
44,순정,2016-02-24,1738293033 ,0.002,240484,467,한국,한국,(주)리틀빅픽쳐스
45,남과 여,2016-02-25,1651122533 ,0.002,203775,449,한국,한국,(주)쇼박스
46,"무현, 두 도시 이야기",2016-10-26,1511430600 ,0.002,192668,66,한국,한국,(주)모멘텀엔터테인먼트
47,글로리데이,2016-03-24,1485162868 ,0.002,189191,494,한국,한국,(주)엣나인필름
48,대호,2015-12-16,1385096300 ,0.001,178574,892,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
49,대배우,2016-03-30,1245426228 ,0.001,169855,474,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스"
50,달빛궁궐,2016-09-07,1147863700 ,0.001,153097,425,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
51,서울역,2016-08-17,1162471562 ,0.001,147031,440,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
52,자백,2016-10-13,1128388200 ,0.001,143648,152,한국,한국,(주)엣나인필름
53,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,905899900 ,0.001,135398,200,한국,한국,(주)아이코닉스
54,죽여주는 여자,2016-10-06,884865300 ,0.001,121444,317,한국,한국,CGV아트하우스
55,최강전사 미니특공대: 영웅의 탄생,2016-02-04,873320200 ,0.001,116531,349,한국,한국,(주)에스에이엠지엔터테인먼트
56,무서운 이야기 3 : 화성에서 온 소녀,2016-06-01,784148500 ,0.001,97804,317,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
57,걷기왕,2016-10-20,710905075 ,0.001,95542,462,한국,한국,CGV아트하우스
58,일사각오,2016-03-17,682581500 ,0.001,94767,51,한국,한국,파이오니아21
59,슈퍼 프렌즈,2016-08-10,663075600 ,0.001,89615,255,한국,한국,(주)키다리이엔티
60,다이노X 탐험대,2016-05-04,641289900 ,0.001,83086,348,한국,한국,(주)이수C&E
61,최악의 하루,2016-08-25,639959190 ,0.001,80754,199,한국,한국,CGV아트하우스
62,엽기적인 그녀 2,2016-05-12,594260900 ,0.001,77124,387,한국,한국,(주)리틀빅픽쳐스
63,번개맨,2016-02-11,516736500 ,0.001,69303,393,한국,한국,(주)키다리이엔티
64,올레,2016-08-25,522938900 ,0.001,66883,338,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스"
65,두 남자,2016-11-30,459566121 ,0,60365,397,한국,한국,(주)키다리이엔티
66,극장판 프랭키와 친구들: 생명의 나무,2016-04-13,410518600 ,0,56835,258,한국,한국,예지림엔터테인먼트
67,그물,2016-10-06,426185300 ,0,56541,381,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
68,빅뱅 메이드,2016-06-30,464727700 ,0.001,55227,56,한국,한국,씨제이 씨지브이(CJ CGV)(주)
69,순종,2016-11-17,384957200 ,0,54456,104,한국,한국,"(재)CBS,(주)영화사 안다미로"
70,잡아야 산다,2016-01-07,410361400 ,0,54450,219,한국,한국,오퍼스픽쳐스(유)
71,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,388492100 ,0,53254,544,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
72,우리들,2016-06-16,356563960 ,0,47969,76,한국,한국,(주)엣나인필름
73,목숨 건 연애,2016-12-14,361668800 ,0,47805,393,한국,"한국,대만,중국",오퍼스픽쳐스(유)
74,범죄의 여왕,2016-08-25,343663400 ,0,43823,270,한국,한국,"(주)콘텐츠판다,TCO(주)더콘텐츠온"
75,트릭,2016-07-13,297957300 ,0,38262,390,한국,한국,"(주)스톰픽쳐스코리아,(주)이수C&E"
76,4등,2016-04-13,284113700 ,0,38244,213,한국,한국,"(주)프레인글로벌,CGV아트하우스"
77,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,2016-08-17,270014820 ,0,35569,170,한국,한국,(주)에스에이엠지엔터테인먼트
78,대결,2016-09-22,251176500 ,0,32278,366,한국,한국,"(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온"
79,극장판 프리파라 모두 모여라! 프리즘☆투어즈,2016-10-13,263405900 ,0,31843,157,한국,한국,"동우에이앤이(주),(주)박수엔터테인먼트"
80,그랜드파더,2016-08-31,233692400 ,0,31640,288,한국,한국,"(주)인벤트스톤,(주)디스테이션"
81,인천상륙작전 : 익스텐디드 에디션(확장판),2016-09-13,220051200 ,0,27070,122,한국,한국,(주)씨제이이엔엠
82,카이: 거울 호수의 전설,2016-08-17,182873800 ,0,24675,172,한국,한국,플러스엠 엔터테인먼트
83,연애담,2016-11-17,182696100 ,0,22380,38,한국,한국,(주)인디플러그
84,히야,2016-03-10,173844100 ,0,21687,124,한국,한국,(주)라이크콘텐츠
85,섬. 사라진 사람들,2016-03-03,159605900 ,0,19842,206,한국,한국,(주)콘텐츠판다
86,커터,2016-03-30,151165500 ,0,19405,199,한국,한국,(주)스톰픽쳐스코리아
87,당신자신과 당신의 것,2016-11-10,145562200 ,0,17884,151,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
88,내부자들,2015-11-19,132464400 ,0,16689,1075,한국,한국,(주)쇼박스
89,사랑하기 때문에,2017-01-04,134684000 ,0,16410,542,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
90,무수단,2016-03-03,126155400 ,0,15882,228,한국,한국,오퍼스픽쳐스(유)
91,브링 홈: 아버지의 땅,2016-09-01,117372200 ,0,15025,36,한국,"한국,미국",(주)드림팩트엔터테인먼트
92,춘몽,2016-10-13,114343700 ,0,14423,96,한국,한국,"(주)프레인글로벌,(주)스톰픽쳐스코리아"
93,오 마이 파파,2016-11-10,85100600 ,0,11992,36,한국,한국,(주)모멘텀엔터테인먼트
94,멜리스,2016-02-11,90914800 ,0,11484,141,한국,한국,(주)드림팩트엔터테인먼트
95,두 번째 스물,2016-11-03,83730700 ,0,10984,175,한국,"한국,이탈리아",(주)리틀빅픽쳐스
96,나의 살던 고향은,2016-11-24,80996600 ,0,10686,62,한국,한국,(주)시네마달
97,부릉! 부릉! 브루미즈: 스피더의 모험 일기,2016-12-15,81128500 ,0,10208,194,한국,한국,(주)에스에이엠지엔터테인먼트
98,"제자도 - 제자,옥한흠2",2016-11-10,67442000 ,0,9533,79,한국,한국,파이오니아21
99,극장판 프리즘스톤 올스타 셀렉션,2016-07-07,78990700 ,0,9381,109,한국,"한국,일본",(주)박수엔터테인먼트
100,시소,2016-11-10,64354700 ,0,8591,49,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스"
101,뚜르: 내 생애 최고의 49일,2017-02-01,66309000 ,0,8256,227,한국,한국,(주)리틀빅픽쳐스
102,나홀로 휴가,2016-09-22,62136700 ,0,8220,165,한국,한국,(주)리틀빅픽쳐스
103,물숨,2016-09-29,56838500 ,0,7640,51,한국,한국,(주)영화사 진진
104,초인,2016-05-05,51601200 ,0,6689,30,한국,한국,"(주)대명문화공장,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)"
105,양치기들,2016-06-02,47326300 ,0,5841,56,한국,한국,CGV아트하우스
106,설행_눈길을 걷다,2016-03-03,43205700 ,0,5791,72,한국,한국,(주)인디플러그
107,커튼콜,2016-12-08,40501100 ,0,5503,80,한국,한국,(주)모멘텀엔터테인먼트
108,나쁜 나라,2015-12-03,32809000 ,0,5067,19,한국,한국,"배급위원회,(주)시네마달"
109,프랑스 영화처럼,2016-01-14,37782300 ,0,4881,30,한국,한국,(주)콘텐츠판다
110,그림자들의 섬,2016-08-25,29360800 ,0,4197,15,한국,한국,(주)시네마달
111,할머니의 먼 집,2016-09-29,25943900 ,0,4069,18,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
112,업사이드 다운,2016-04-14,27349000 ,0,3969,22,한국,한국,(주)시네마달
113,시간의 종말,2016-11-03,25703400 ,0,3806,33,한국,한국,(주)영화사 진진
114,철원기행,2016-04-21,26063600 ,0,3714,29,한국,한국,주식회사 디에스이이디
115,레나,2016-05-26,21196700 ,0,3393,14,한국,한국,(주)모멘텀엔터테인먼트
116,삼례,2016-06-23,24086600 ,0,3243,26,한국,한국,(주)인디플러그
117,우리 연애의 이력,2016-06-29,24084800 ,0,3043,26,한국,한국,(주)모멘텀엔터테인먼트
118,파리의 한국남자,2016-01-28,21733000 ,0,2951,24,한국,한국,(주)모멘텀엔터테인먼트
119,독도의 영웅들,2016-02-18,10933000 ,0,2384,4,한국,한국,퓨어웨이픽쳐스
120,시선 사이,2016-06-09,17660200 ,0,2344,28,한국,한국,(주)영화사 진진
121,스틸 플라워,2016-04-07,16244300 ,0,2298,22,한국,한국,㈜인디스토리
122,위켄즈,2016-12-22,17223000 ,0,2261,12,한국,한국,무브먼트
123,드롭박스,2016-05-19,16225800 ,0,2180,17,한국,"한국,미국","(사)필레마,필름포럼,홀리가든"
124,우주의 크리스마스,2016-10-13,15825500 ,0,2132,50,한국,한국,(주)인디플러그
125,우리 손자 베스트,2016-12-08,11369500 ,0,1946,11,한국,한국,(주)인디플러그
126,한강블루스,2016-09-22,16409100 ,0,1937,18,한국,한국,(주)맑은시네마
127,홀리워킹데이,2016-06-30,13526500 ,0,1901,18,한국,한국,무브먼트
128,수색역,2016-03-31,14192700 ,0,1851,25,한국,한국,주식회사 씨네룩스
129,작은 형,2016-11-30,11651500 ,0,1839,19,한국,한국,파인스토리
130,소꿉놀이,2016-02-25,14052500 ,0,1815,14,한국,한국,(주)시네마달
131,여교사,2017-01-04,14593000 ,0,1770,393,한국,한국,필라멘트픽쳐스
132,돈 맛,2016-09-29,8439000 ,0,1733,50,한국,한국,(주)박수엔터테인먼트
133,흔들리는 물결,2016-10-27,10556000 ,0,1489,16,한국,한국,무브먼트
134,두 개의 연애,2016-04-14,13282500 ,0,1466,16,한국,한국,(주)드림팩트엔터테인먼트
135,방 안의 코끼리,2016-03-03,13173800 ,0,1465,24,한국,한국,㈜인디스토리
136,나는 증인이다,2016-09-14,7113800 ,0,1407,2,한국,"한국,중국",(주)문와쳐
137,딜쿠샤,2016-11-24,10354400 ,0,1381,8,한국,한국,(주)리틀빅픽쳐스
138,비치온더비치,2016-12-08,10241700 ,0,1375,16,한국,한국,(주)로카
139,하숙집 2,2016-01-07,7053000 ,0,1266,20,한국,한국,(주)소나무픽쳐스
140,"시발, 놈: 인류의 시작",2016-08-18,8802400 ,0,1159,10,한국,한국,(주)엣나인필름
141,야근 대신 뜨개질,2016-11-17,7837500 ,0,1153,10,한국,한국,(주)영화사 진진
142,경계,2016-06-30,7010500 ,0,1142,9,한국,"한국,싱가포르,인도네시아",(주)시네마달
143,어떻게 헤어질까,2016-11-03,8849600 ,0,1140,9,한국,한국,하준사
144,아더왕의 전설,2016-11-09,17291000 ,0,1133,5,한국,한국,(주)패뷸러스
145,JSA 남북공동초등학교,2016-01-21,5262000 ,0,1049,6,한국,한국,시네마서울
146,거미의 땅,2016-01-14,6445100 ,0,1017,6,한국,한국,(주)시네마달
147,짐작보다 따뜻하게,2016-05-19,7402500 ,0,1011,5,한국,한국,(주)맑은시네마
148,소녀와 여자,2016-06-16,6742000 ,0,998,17,한국,한국,㈜인디스토리
149,앨리스: 원더랜드에서 온 소년,2015-12-10,7850000 ,0,982,59,한국,한국,(주)영화사 안다미로
150,사돈의 팔촌,2016-05-12,6938500 ,0,954,10,한국,한국,서울독립영화제
151,뷰티 인사이드,2015-08-20,7315600 ,0,862,648,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
152,울보,2016-01-28,6443400 ,0,858,10,한국,한국,오퍼스픽쳐스(유)
153,왕초와 용가리,2016-09-08,5465200 ,0,824,8,한국,한국,㈜인디스토리
154,혼자,2016-11-24,5487500 ,0,820,8,한국,한국,㈜인디스토리
155,눈이라도 내렸으면,2016-05-12,5611000 ,0,782,3,한국,한국,야간비행
156,지금은맞고그때는틀리다,2015-09-24,6039500 ,0,774,59,한국,한국,"(주)콘텐츠판다,(주)영화제작전원사 ,(주)넥스트엔터테인먼트월드(NEW)"
157,달에 부는 바람,2016-05-26,4901600 ,0,773,7,한국,한국,무브먼트
158,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,2016-04-14,5806000 ,0,760,7,한국,한국,㈜스토리셋
159,극적인 하룻밤,2015-12-03,6106000 ,0,757,434,한국,한국,CGV아트하우스
160,탐욕의 별,2016-04-27,4461500 ,0,684,9,한국,한국,㈜인디스토리
161,워킹 스트리트,2016-11-17,4020100 ,0,664,3,한국,한국,(주)모멘텀엔터테인먼트
162,휴가,2016-12-08,4572200 ,0,660,5,한국,한국,㈜리필름
163,수상한 언니들,2016-03-03,3333000 ,0,616,21,한국,한국,(주)투한미디어
164,"나의 아들, 나의 어머니",2015-12-17,3965000 ,0,612,24,한국,한국,(주)인디플러그
165,꿈의 제인,2017-05-31,4489500 ,0,602,86,한국,한국,"(주)엣나인필름,CGV아트하우스"
166,폭력의 법칙: 나쁜 피 두 번째 이야기,2016-10-20,4578000 ,0,597,10,한국,한국,(주)영화사 안다미로
167,개인교수: 심화학습,2016-02-18,3688000 ,0,571,20,한국,한국,(주)소나무픽쳐스
168,동거의 목적,2016-03-31,2945000 ,0,566,19,한국,한국,(주)제이에이와이이엔터테인먼트
169,착한 여비서의 목적,2016-05-20,2889000 ,0,561,20,한국,한국,골든타이드픽처스(주)
170,관음증,2016-02-25,2926000 ,0,559,20,한국,한국,골든타이드픽처스(주)
171,젊은 엄마 4,2016-04-28,2859000 ,0,556,20,한국,한국,골든타이드픽처스(주)
171,청춘학당2 기생난입야사,2016-03-03,3313000 ,0,556,20,한국,한국,(주)영화사히트
173,다른 길이 있다,2017-01-19,5400000 ,0,540,30,한국,한국,"무브먼트,영화사 몸"
174,하프,2016-01-21,4166700 ,0,538,10,한국,한국,(주)인디플러그
175,젊은엄마 : 디 오리지널,2016-06-23,2670000 ,0,516,20,한국,한국,골든타이드픽처스(주)
176,러시아 엄마,2016-07-28,2560000 ,0,497,20,한국,한국,골든타이드픽처스(주)
177,입영전야,2016-04-05,3290000 ,0,492,20,한국,한국,(주)소나무픽쳐스
178,등산의 목적,2016-03-03,2507000 ,0,484,20,한국,한국,주식회사 비엠미디어
179,엘 꼰도르 빠사,2016-02-27,3239200 ,0,469,4,한국,한국,와이드 릴리즈(주)
180,알바생들,2016-04-28,2349000 ,0,465,20,한국,한국,(주)나우콘텐츠
181,보고싶다,2016-06-23,3701400 ,0,431,1,한국,한국,조이월드앤다이버시티
182,"금지된 섹스, 달콤한 복수",2016-01-14,2374000 ,0,427,21,한국,한국,(주)케이알씨지
183,검은 사제들,2015-11-05,2550000 ,0,425,1088,한국,한국,(주)씨제이이엔엠
184,7년-그들이 없는 언론,2017-01-12,3080000 ,0,422,105,한국,한국,(주)인디플러그
185,탐정사무소 - 사랑과 전쟁,2016-05-13,2097000 ,0,415,20,한국,한국,(주)나우콘텐츠
186,야한 누나들,2016-02-11,2102000 ,0,400,20,한국,한국,(주)에이블엔터테인먼트
187,델타 보이즈,2017-06-08,2464300 ,0,396,17,한국,한국,㈜인디스토리
188,맛있는 만남,2016-02-29,2054000 ,0,394,19,한국,한국,(주)케이알씨지
189,야한밤 심야극장,2016-02-25,1964000 ,0,386,20,한국,한국,(주)케이알씨지
190,뜨거운 이웃,2016-01-28,2020000 ,0,382,20,한국,한국,(주)케이알씨지
191,자유연애시대,2016-02-04,1960000 ,0,365,20,한국,한국,(주)케이알씨지
192,문영,2017-01-12,2819699 ,0,350,23,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
193,위선자들: 감독판,2016-04-21,1750000 ,0,340,20,한국,한국,"THE 픽쳐스,주식회사 마운틴픽쳐스"
194,친애하는 지도자동지께,2015-12-31,2133000 ,0,338,3,한국,한국,이상우필름
195,내 이웃의 아내,2016-07-28,1729000 ,0,333,20,한국,한국,(주)소나무픽쳐스
196,고백할 수 없는,2016-03-31,2301000 ,0,318,4,한국,한국,하준사
197,부부의 스폰서,2016-09-09,1584000 ,0,313,20,한국,한국,골든타이드픽처스(주)
197,야한이야기,2016-09-29,1587000 ,0,313,20,한국,한국,골든타이드픽처스(주)
199,여배우 섹스 스캔들,2016-03-09,1657000 ,0,311,20,한국,한국,(주)케이알씨지
199,엔조이닷컴,2016-04-28,1634000 ,0,311,20,한국,한국,(주)라이크콘텐츠
201,아이돌 섹스 스캔들,2016-03-16,1680000 ,0,309,19,한국,한국,(주)케이알씨지
202,열정같은소리하고있네,2015-11-25,2440000 ,0,305,566,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
203,탐욕,2016-05-12,1555000 ,0,301,20,한국,한국,주식회사 루믹스미디어
203,애마부인 2016,2016-06-14,1638000 ,0,301,21,한국,한국,드림로드
205,형님 아내,2016-05-03,1555000 ,0,300,19,한국,한국,이돌영화사
206,그놈이다,2015-10-28,2384000 ,0,298,681,한국,한국,CGV아트하우스
207,캘린더걸,2016-04-07,1598000 ,0,295,20,한국,한국,(주)유비네트워크
208,여자전쟁: 비열한 거래,2016-06-16,1544000 ,0,292,21,한국,한국,TCO(주)더콘텐츠온
209,주말부부,2016-07-08,1540000 ,0,291,21,한국,한국,(주)전망좋은 영화사
209,여자전쟁: 봉천동 혈투,2016-07-14,1534000 ,0,291,21,한국,한국,TCO(주)더콘텐츠온
211,우리 지금 할래,2016-04-20,1483000 ,0,286,20,한국,한국,(주)케이알씨지
212,잠 못 이루는 섹스 2,2016-05-18,1477000 ,0,285,20,한국,한국,(주)케이알씨지
212,P.S. 걸,2016-02-04,1673000 ,0,285,21,한국,한국,전망 PRODUCTION
214,그빨로,2016-06-03,1513000 ,0,284,20,한국,한국,THE 픽쳐스
215,옆집 누나,2016-05-12,1465000 ,0,283,20,한국,한국,(주)케이알씨지
215,맛있는 떡,2016-04-27,1465000 ,0,283,20,한국,한국,(주)케이알씨지
215,스톱,2016-12-08,2060500 ,0,283,2,한국,한국,(주)김기덕 필름
218,친구 누나,2016-03-10,1593000 ,0,282,21,한국,한국,(주)영화사 사계절
219,잠 못 이루는 섹스,2016-03-31,1495000 ,0,281,19,한국,한국,(주)케이알씨지
220,썰만화,2016-02-25,1571000 ,0,275,21,한국,한국,TCO(주)더콘텐츠온
221,"연애의 발동 : 상해 여자, 부산 남자",2016-06-02,2162000 ,0,273,8,한국,"한국,중국",(주)케이알씨지
221,누나 친구,2016-01-21,1545000 ,0,273,21,한국,한국,(주)영화사 사계절
223,아티스트: 다시 태어나다,2017-03-09,1586800 ,0,272,119,한국,한국,(주)콘텐츠판다
224,죄인,2016-11-29,1883000 ,0,269,2,한국,한국,영화사 조선호랑이
225,정사 : 결혼 말고 연애,2016-04-19,1454000 ,0,262,20,한국,한국,(주)영화사 사계절
226,파파좀비,2016-12-29,1595500 ,0,256,5,한국,한국,㈜인디스토리
227,일어서는 인간,2016-03-27,1583600 ,0,254,4,한국,한국,보리와 오디 영화사
228,이웃동서,2016-05-16,1348000 ,0,253,21,한국,한국,전망 PRODUCTION
229,외도,2016-07-14,1330000 ,0,252,20,한국,한국,㈜리필름
229,남녀의 궁합,2016-05-19,1344000 ,0,252,20,한국,한국,(주)영화사 사계절
231,감출 수 없는 본능-몰카,2016-06-09,1322000 ,0,250,20,한국,한국,모비딕엔터테인먼트(주)
232,블랙스톤,2016-03-28,1449600 ,0,248,2,한국,"한국,프랑스",테디베어필름
233,타부-새누나,2016-06-16,1267000 ,0,243,20,한국,한국,(주)콘텐츠윙
234,엄마친구 2,2016-09-01,1276000 ,0,242,20,한국,한국,(주)영화사히트
235,깡치,2016-09-08,1572000 ,0,241,6,한국,한국,(주)드림팩트엔터테인먼트
236,맛있는 영화,2016-05-25,1207000 ,0,231,20,한국,한국,(주)케이알씨지
236,그녀의 섹스 테크닉,2016-07-20,1200000 ,0,231,20,한국,한국,(주)케이알씨지
238,로라의 섹스 파트너,2016-07-28,1197000 ,0,230,20,한국,한국,(주)케이알씨지
238,어린여자 : 맛있는 관음,2016-07-08,1202000 ,0,230,20,한국,한국,(주)케이알씨지
238,완전한 사육 : 소원을 말해봐,2016-06-01,1202000 ,0,230,20,한국,한국,(주)케이알씨지
241,아빠가 돌아왔다,2016-05-19,1450000 ,0,220,1,한국,한국,(유)조이앤시네마
242,그들이 죽었다,2015-12-10,1559200 ,0,217,17,한국,한국,㈜인디스토리
243,나만의 승진 테크닉,2016-07-07,1089000 ,0,213,20,한국,한국,노바엔터테인먼트
244,배짱이들,2016-05-12,1521600 ,0,210,6,한국,한국,주식회사 씨엠닉스
245,내 친구의 엄마,2016-10-12,1095000 ,0,208,16,한국,한국,(주)소나무픽쳐스
246,타이밍,2015-12-10,1836000 ,0,204,196,한국,한국,(주)스톰픽쳐스코리아
246,외박: 친구의 여자,2016-09-22,1085000 ,0,204,20,한국,한국,(주)소나무픽쳐스
248,기억의 소리,2016-12-15,1251700 ,0,196,4,한국,한국,이공희 필름
248,바람난 여자들,2016-07-21,1068000 ,0,196,20,한국,한국,(주)영화사 사계절
250,하고 싶은 날,2016-06-28,1049000 ,0,193,20,한국,한국,(주)푸른별 엔터테인먼트
250,동호회의 목적,2016-06-16,1049000 ,0,193,20,한국,한국,(주)영화사 사계절
252,펑정지에는 펑정지에다,2016-05-12,1328000 ,0,190,5,한국,한국,(주)인디플러그
253,실종: 사라진아내,2016-11-01,974000 ,0,185,20,한국,한국,주식회사 루믹스미디어
254,어린 형수 - 무삭제판,2016-10-13,965000 ,0,184,20,한국,한국,핵존슨
255,이파니의 시크릿 관음클럽,2016-10-25,960000 ,0,183,20,한국,한국,판타스틱룸미디어
255,불륜의 후예,2016-09-30,963000 ,0,183,20,한국,한국,(주)제이에이와이이엔터테인먼트
255,형님아내2,2016-08-31,960000 ,0,183,20,한국,한국,이돌영화사
258,걱정말아요,2017-01-05,1440000 ,0,180,15,한국,한국,(주)레인보우팩토리
259,19금 정사: 말할 수 없는 비밀,2016-08-18,942000 ,0,179,19,한국,한국,(주)케이알씨지
260,형의 여자,2016-12-15,1602000 ,0,178,1,한국,한국,(유)쏘아필름
261,내 아내의 친구,2016-09-08,922000 ,0,177,20,한국,한국,(주)케이알씨지
261,정사: 은밀한 밀애,2016-08-16,927000 ,0,177,20,한국,한국,(주)케이알씨지
261,19 섹스 맛있는 속 궁합,2016-09-02,930000 ,0,177,20,한국,한국,(주)케이알씨지
261,19금 만남의 목적,2016-09-02,930000 ,0,177,20,한국,한국,(주)케이알씨지
261,색다른 정사,2016-08-04,933000 ,0,177,20,한국,한국,(주)케이알씨지
266,노후 대책 없다,2017-06-29,996500 ,0,176,0,한국,한국,서울독립영화제
267,매너선생님,2016-09-22,933000 ,0,171,20,한국,한국,노바엔터테인먼트
268,야설 쓰는 여자,2016-08-24,917000 ,0,169,21,한국,한국,노바엔터테인먼트
269,침대렐라,2016-09-22,910000 ,0,168,20,한국,한국,노바엔터테인먼트
269,타는 여자,2016-11-25,907000 ,0,168,20,한국,한국,주식회사 비엠미디어
271,어린 아내,2016-11-18,836000 ,0,166,20,한국,한국,(주)케이알씨지
272,엠티의 목적,2016-11-29,850000 ,0,165,20,한국,한국,주식회사 루믹스미디어
