순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
79,만년이 지나도 변하지 않는 게 있어,2022-02-09,204705110 ,0,24278,297,대만,대만,"그린나래미디어(주),(주)영화사벌집"
80,매트릭스: 리저렉션,2021-12-22,198212640 ,0,22413,970,미국,미국,워너브러더스 코리아(주)
81,귀멸의 칼날: 아사쿠사 편,2022-08-25,231532500 ,0,22388,124,일본,일본,(주)박수엔터테인먼트
82,극장판 소드 아트 온라인 -프로그레시브- 짙은 어둠의 스케르초,2022-11-10,234412900 ,0,21241,89,일본,일본,(주)애니플러스
83,리코리쉬 피자,2022-02-16,213876700 ,0,21188,222,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
84,몬스터 신부: 101번째 프로포즈,2022-12-28,190485000 ,0,21038,226,헝가리,"헝가리,러시아",와이드 릴리즈(주)
85,엄마,2022-05-11,169848800 ,0,19485,190,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
86,프로메어,2022-10-20,211465209 ,0,19043,63,일본,일본,(주)영화사 그램
87,프리! 더 파이널 스트로크 후편,2022-06-30,188961979 ,0,18526,83,일본,일본,(주)애니플러스
88,체리마호: 30살까지 동정이면 마법사가 될 수 있대,2022-07-13,164247600 ,0,18501,56,일본,일본,(주)영화사 그램
89,드래곤볼 슈퍼: 슈퍼 히어로,2022-09-14,200760639 ,0,18387,360,일본,일본,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
90,컴온 컴온,2022-06-30,154650500 ,0,16876,113,미국,미국,(주)스튜디오디에이치엘
91,몬스터 아카데미,2022-04-27,141292000 ,0,16647,209,기타,기타,와이드 릴리즈(주)
92,극장판 살아남기 시리즈: 인체에서 살아남기,2022-08-10,149305000 ,0,15892,174,일본,일본,(주)씨제이이엔엠
93,몬스터 싱어: 매직 인 파리,2022-05-26,128787720 ,0,15187,266,프랑스,프랑스,(주)다날엔터테인먼트
94,메리 미,2022-03-16,99754800 ,0,15164,179,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
95,코다,2021-08-31,131165060 ,0,14948,308,프랑스,프랑스,판씨네마(주)
96,가재가 노래하는 곳,2022-11-02,148315289 ,0,14921,264,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
97,우리가 사랑이라고 믿는 것,2022-02-24,135121030 ,0,14601,44,영국,영국,(주)티캐스트
98,벨파스트,2022-03-23,129566070 ,0,14152,272,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
99,청춘적니,2022-01-12,116128670 ,0,14012,112,중국,중국,(주)다자인소프트
100,너와 사랑한 시간,2022-11-30,94167800 ,0,13687,92,홍콩,홍콩,오드
101,도쿄 리벤저스,2022-01-19,128177240 ,0,13122,216,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
102,극장판 유루캠△,2022-10-27,134129789 ,0,13086,84,일본,일본,(주)애니플러스
103,로스트 도터,2022-07-14,121116200 ,0,13008,66,미국,미국,"(주)영화특별시에스엠씨,그린나래미디어(주)"
104,프리! 더 파이널 스트로크 전편,2022-01-20,127488230 ,0,12996,77,일본,일본,(주)애니플러스
105,특수요원 빼꼼,2022-06-01,109893400 ,0,12511,115,중국,중국,"(주)띵크,예지림엔터테인먼트,(주)인터파크"
106,뱅드림! 팝핀' 드림!,2022-03-24,121601460 ,0,12386,105,일본,일본,(주)애니플러스
107,걸리버 리턴즈,2022-11-03,95813587 ,0,12257,206,우크라이나,우크라이나,(주)박수엔터테인먼트
108,한여름밤의 재즈,2022-09-08,121590789 ,0,11849,43,미국,미국,찬란
109,하늘의 푸르름을 아는 사람이여,2022-03-16,104358500 ,0,11688,121,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
110,피그,2022-02-23,106769970 ,0,11625,113,미국,미국,판씨네마(주)
111,토르: 마법 검의 전설,2022-05-04,90551300 ,0,11583,201,독일,독일,(주)박수엔터테인먼트
112,실종,2022-06-15,105365000 ,0,11451,67,일본,일본,(주)디스테이션
113,더 컨트랙터,2022-04-28,90330780 ,0,11365,161,미국,미국,(주)제이앤씨미디어그룹
114,나를 만나는 길,2022-05-12,101947800 ,0,11041,53,영국,영국,(주)티캐스트
115,엔칸토: 마법의 세계,2021-11-24,96269920 ,0,10667,1102,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
116,페르시아어 수업,2022-12-15,98804593 ,0,10547,40,러시아,러시아,(주)영화사 진진
117,멘,2022-07-13,95589560 ,0,10474,96,미국,미국,판씨네마(주)
118,킹 리차드,2022-03-24,99918100 ,0,10266,156,미국,미국,워너브러더스 코리아(주)
119,귀멸의 칼날: 장구저택 편,2022-09-15,100213500 ,0,10205,100,일본,일본,(주)박수엔터테인먼트
120,풀타임,2022-08-18,94403698 ,0,10141,59,프랑스,프랑스,주식회사 슈아픽처스
121,극장판 시그널,2022-03-31,61115200 ,0,10041,90,일본,일본,트윈플러스파트너스(주)
122,캐릭터,2022-10-19,77245700 ,0,9833,126,일본,일본,트윈플러스파트너스(주)
123,미시즈 해리스 파리에 가다,2022-11-02,89715400 ,0,9738,144,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
124,프랑스,2022-01-13,90984190 ,0,9650,54,프랑스,프랑스,M&M 인터내셔널
125,9명의 번역가,2022-09-14,99855408 ,0,9553,99,프랑스,프랑스,(주)이놀미디어
126,신데렐라 2: 마법에 걸린 왕자,2021-12-22,84516570 ,0,9549,355,미국,미국,(주)박수엔터테인먼트
127,매스,2022-05-18,88134300 ,0,9486,68,미국,미국,오드
128,"굿 럭 투 유, 리오 그랜드",2022-08-11,91674216 ,0,9447,46,영국,영국,"(주)무비다이브,(주)퍼스트런"
129,패러렐 마더스,2022-03-31,86375800 ,0,9370,88,스페인,스페인,(주)스튜디오디에이치엘
130,내 친한 친구의 아침식사,2022-11-10,71845900 ,0,9319,140,대만,대만,(주)팝엔터테인먼트
131,베르네 부인의 장미정원,2022-06-09,82332400 ,0,9086,37,프랑스,프랑스,찬란
132,아마겟돈 타임,2022-11-23,77415848 ,0,8997,186,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
133,쿠폰의 여왕,2022-04-27,64732700 ,0,8896,180,미국,미국,"(주)영화특별시에스엠씨,주식회사 왓챠"
134,"파리, 13구",2022-05-12,84501760 ,0,8677,59,프랑스,프랑스,"찬란,(주)하이스트레인저"
135,바커스: 고양이를 조심해!,2022-10-27,66914152 ,0,8229,181,러시아,러시아,"와이드 릴리즈(주),(주)태양미디어그룹"
136,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,2021-12-09,82748600 ,0,8178,110,일본,일본,(주)애니플러스
137,인어가 잠든 집,2022-01-28,70331730 ,0,7819,90,일본,일본,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
138,램,2021-12-29,79252320 ,0,7765,123,기타,기타,오드
139,놈이 우리 안에 있다,2022-11-23,53874793 ,0,7542,91,미국,미국,(주)영화사오원
140,베르히만 아일랜드,2022-08-04,69443598 ,0,7523,45,프랑스,"프랑스,벨기에,독일,스웨덴,멕시코",찬란
141,애프터: 에버 해피,2022-09-21,66231200 ,0,7499,128,미국,미국,판씨네마(주)
142,뮤지컬 킹키부츠 라이브,2022-04-28,132475000 ,0,7379,47,영국,영국,CGV ICECON
143,레벤느망,2022-03-10,65394170 ,0,7247,64,프랑스,프랑스,"(주)영화특별시에스엠씨,주식회사 왓챠"
144,에펠,2022-03-23,66593890 ,0,7209,182,프랑스,프랑스,"주식회사 블루필름웍스,(주)플레이그램"
145,노스맨,2022-08-31,64057299 ,0,7048,39,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
146,썬다운,2022-08-31,61980899 ,0,6814,45,프랑스,프랑스,M&M 인터내셔널
147,코르사주,2022-12-21,65163798 ,0,6753,46,프랑스,프랑스,"그린나래미디어(주),(주)플레이그램"
148,아라시 20주년 투어 콘서트 5✕20,2022-08-31,99114000 ,0,6741,18,일본,일본,찬란
149,오늘부터 우리는!!,2022-04-15,35193700 ,0,6699,21,일본,일본,(주)미디어캐슬
150,극장판 가면라이더: 세이버X젠카이저 슈퍼히어로 전기,2022-12-01,53611179 ,0,6471,103,일본,일본,트윈플러스파트너스(주)
151,다 잘된 거야,2022-09-07,59094817 ,0,6407,40,프랑스,프랑스,(주)더쿱디스트리뷰션
152,굿 보스,2022-02-10,56340220 ,0,6335,85,스페인,스페인,(주)디스테이션
153,드라이,2022-03-30,53249980 ,0,6325,110,호주,호주,(주)영화사 진진
154,아이의 노랫소리를 들려줘,2022-09-22,58092382 ,0,6294,106,일본,일본,(주)라이크콘텐츠
155,더 노비스,2022-05-25,53571600 ,0,6174,52,미국,미국,(주)영화사 진진
156,리디밍 러브,2022-03-23,48410470 ,0,6134,118,미국,미국,(주)까멜리아이엔티
157,멋진 세계,2022-08-11,57624300 ,0,6016,47,일본,일본,(주)엣나인필름
158,로망스 돌,2022-04-01,31168700 ,0,5949,7,일본,일본,(주)미디어캐슬
159,도어맨,2022-03-16,50245300 ,0,5888,130,미국,미국,(주)블루라벨픽쳐스
160,장화신은 고양이: 끝내주는 모험,2023-01-04,56317000 ,0,5778,924,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
161,극장판 천재 추리 탐정 셜록홈즈,2022-01-27,50762300 ,0,5716,134,홍콩,홍콩,(주)넥스트엔터테인먼트월드(NEW)
161,원 세컨드,2022-01-27,50859200 ,0,5716,42,중국,중국,찬란
163,기예르모 델토로의 피노키오,2022-11-23,52077500 ,0,5715,57,미국,미국,씨제이 씨지브이(CJ CGV)(주)
164,걸즈 앤 판처 최종장 제3화,2022-01-12,55892500 ,0,5660,43,일본,일본,(주)디스테이션
165,극장판 금빛 모자이크 땡큐!!,2022-03-09,28202000 ,0,5638,60,일본,일본,메가박스중앙(주)
166,더 퍼스트 슬램덩크,2023-01-04,57778000 ,0,5635,1023,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
167,알카라스의 여름,2022-11-03,48007493 ,0,5360,44,스페인,스페인,(주)영화사 진진
168,벰: 비컴 휴먼,2022-06-16,27195500 ,0,5279,5,일본,일본,(주)미디어캐슬
169,뱅크시,2022-08-11,43566999 ,0,5247,35,영국,영국,(주)마노엔터테인먼트
170,애니멀 체인지,2022-02-09,38658440 ,0,5239,155,중국,중국,와이드 릴리즈(주)
171,미친 능력,2022-06-29,49630710 ,0,5194,110,미국,미국,(주)제이앤씨미디어그룹
172,가가린,2022-12-22,48359087 ,0,4947,41,프랑스,프랑스,(주)엣나인필름
173,파라다이스 하이웨이,2022-08-24,43392800 ,0,4904,53,미국,미국,판씨네마(주)
174,해탄적일천,2022-01-06,45827240 ,0,4778,44,대만,대만,(주)에이썸엔터테인먼트
175,그녀가 말했다,2022-11-30,37912300 ,0,4757,88,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
176,화이트 노이즈,2022-12-07,36283700 ,0,4532,62,미국,미국,씨제이 씨지브이(CJ CGV)(주)
177,킹덤2: 아득한 대지로,2022-11-16,37839200 ,0,4526,112,미국,미국,"(주)이놀미디어,(주)플레이그램"
178,사랑 후의 두 여자,2022-03-30,37990180 ,0,4392,55,영국,영국,판씨네마(주)
179,퍼스트 러브,2022-05-16,23461800 ,0,4326,8,일본,일본,(주)미디어캐슬
180,보일링 포인트,2022-08-04,43881553 ,0,4320,41,영국,영국,(주)이놀미디어
181,노웨어 스페셜,2021-12-29,38899400 ,0,4234,62,이탈리아,이탈리아,"그린나래미디어(주),(주)인터파크"
182,카고,2022-09-15,38870078 ,0,4231,217,미국,미국,와이드 릴리즈(주)
183,극장판 이세계 콰르텟: 어나더 월드,2022-10-13,43182100 ,0,4069,50,일본,일본,워터홀컴퍼니(주)
184,비스트,2022-09-14,28317600 ,0,4053,42,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
185,프렌치 디스패치,2021-11-18,42045600 ,0,3994,273,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
186,내가 처음으로 사랑한 소녀,2022-04-27,32764370 ,0,3808,68,홍콩,홍콩,(주)박수엔터테인먼트
187,크레이지 컴페티션,2022-12-28,34113398 ,0,3692,40,스페인,스페인,"(주)영화사 진진,주식회사 왓챠"
188,은하철도 999 - 극장판,2022-10-05,37895568 ,0,3649,56,일본,일본,(주)디스테이션
189,배드 럭 뱅잉,2022-07-28,36063000 ,0,3642,27,루마니아,"루마니아,체코,룩셈부르크",알토미디어(주)
190,파워 오브 도그,2021-11-17,32443500 ,0,3525,113,미국,미국,씨제이 씨지브이(CJ CGV)(주)
191,유어 러브 송,2022-03-16,25588700 ,0,3478,59,홍콩,홍콩,(주)다자인소프트
192,약속의 네버랜드,2022-04-07,23861300 ,0,3296,59,일본,일본,(주)디스테이션
193,"그 남자, 좋은 간호사",2022-10-19,27862000 ,0,3261,61,미국,미국,씨제이 씨지브이(CJ CGV)(주)
194,라스트 나잇 인 소호,2021-12-01,16463000 ,0,3253,511,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
195,완벽한 축사를 준비하는 방법,2022-05-19,30249000 ,0,3219,51,프랑스,프랑스,판씨네마(주)
196,큐브,2022-08-24,30326998 ,0,3210,51,일본,일본,(주)디스테이션
197,피드백,2022-01-05,24000200 ,0,3151,38,스페인,스페인,(주)스튜디오 보난자
198,할로윈 엔드,2022-10-13,18055992 ,0,3111,14,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
199,내추럴 바이스,2022-11-24,15492600 ,0,3061,49,미국,미국,(주)로드하우스
200,4월은 너의 거짓말,2022-04-20,30639200 ,0,3025,109,일본,일본,(주)팝엔터테인먼트
201,데솔레이트,2022-12-06,15059599 ,0,2999,49,미국,미국,(주)로드하우스
202,돈 룩 업,2021-12-08,21419900 ,0,2959,656,미국,미국,씨제이 씨지브이(CJ CGV)(주)
203,임파서블 러브,2022-07-28,27178900 ,0,2885,30,프랑스,프랑스,(주)디오시네마
204,기도의 숨결,2022-08-18,23966100 ,0,2852,14,프랑스,프랑스,(주)영화사 진진
205,에반게리온 신극장판: 파,2022-10-14,34454000 ,0,2842,12,일본,일본,(주)라이크콘텐츠
206,파이어스타터,2022-05-19,14270560 ,0,2814,6,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
207,스프링 블라썸,2022-05-04,24470000 ,0,2802,36,프랑스,프랑스,(주)영화사 진진
208,에반게리온 신극장판: Q,2022-10-14,33521000 ,0,2791,14,일본,일본,(주)라이크콘텐츠
209,고스트랜드,2022-06-29,21826800 ,0,2717,48,미국,미국,(주)영화사오원
210,에브리띵 윌 체인지,2022-11-09,15452900 ,0,2708,15,독일,독일,(주)영화사 안다미로
211,나이트 레이더스,2022-03-03,23047600 ,0,2697,72,뉴질랜드,뉴질랜드,"(주)하이스트레인저,주식회사 더쿱"
212,"틱, 틱... 붐!",2021-11-12,27949000 ,0,2685,108,미국,미국,씨제이 씨지브이(CJ CGV)(주)
213,더 요트,2022-10-20,19273895 ,0,2660,53,미국,미국,(주)블루라벨픽쳐스
214,플레이그라운드,2022-05-25,22802100 ,0,2647,43,벨기에,벨기에,해피송
215,엔드게임: 나는 킬러다,2022-01-20,17642360 ,0,2609,41,홍콩,홍콩,찬란
216,메모리아,2022-12-29,23773993 ,0,2540,42,기타,기타,찬란
217,피가로~피가로~피가로,2022-11-10,21966400 ,0,2521,28,영국,영국,(주)트리플픽쳐스
218,그 남자는 타이타닉을 보고 싶지 않았다,2022-03-10,22556640 ,0,2492,43,핀란드,핀란드,주식회사 슈아픽처스
219,역으로 가는 길을 알려줘,2022-02-17,19281300 ,0,2491,25,일본,일본,(주)영화사 진진
220,어거스트 버진,2022-03-24,20966600 ,0,2483,49,스페인,스페인,M&M 인터내셔널
221,열대왕사,2022-04-21,15868160 ,0,2417,25,중국,중국,(주)싸이더스
222,더 렛지,2022-06-15,20010900 ,0,2394,30,영국,영국,씨제이 씨지브이(CJ CGV)(주)
223,기동전사 건담 쿠쿠루스 도안의 섬,2022-10-05,26004476 ,0,2374,47,일본,일본,(주)디스테이션
224,블로우백,2022-11-17,17771699 ,0,2315,50,미국,미국,(주)블루라벨픽쳐스
225,비틀즈 겟 백: 루프탑 콘서트,2022-02-11,34971400 ,0,2311,15,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
226,파이어버드,2022-11-17,22672891 ,0,2304,38,에스토니아,"에스토니아,영국",그린나래미디어(주)
227,미스터 앤 미세스 아델만,2022-01-20,19075560 ,0,2175,44,프랑스,프랑스,(주)라이크콘텐츠
228,아나이스 인 러브,2022-10-13,18844800 ,0,2161,39,프랑스,프랑스,해피송
229,서바이벌리스트,2022-02-24,13208600 ,0,2160,15,미국,미국,(주)라이크콘텐츠
229,셧 인,2022-05-26,13762370 ,0,2160,19,미국,미국,즐감
231,바이올렛 에버가든 오케스트라 콘서트 2021,2022-01-13,20920530 ,0,2148,22,일본,일본,(주)라이크콘텐츠
232,자드 - 왓 어 뷰티풀 모먼트 투어,2022-09-28,42136000 ,0,2107,10,일본,일본,씨제이 씨지브이(CJ CGV)(주)
233,그리스도 디 오리진,2022-04-14,18872800 ,0,2035,71,기타,기타,(주)까멜리아이엔티
234,나의 집은 어디인가,2022-04-07,20065040 ,0,2032,34,기타,기타,주식회사 왓챠
235,하빗,2022-04-14,10122000 ,0,2012,50,미국,미국,(주)케이티알파
236,청킹맨션,2022-04-21,10078000 ,0,2010,50,홍콩,홍콩,(주)케이티알파
237,지옥의 화원,2022-12-15,19097996 ,0,1955,25,일본,일본,"찬란,(주)하이스트레인저"
238,스크림,2022-02-17,18685600 ,0,1944,29,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
