순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
163,악사들,2014-12-04,7565200 ,0,1346,11,한국,한국,㈜인디스토리
164,나는 야한 여자가 좋다 2,2014-10-01,5507000 ,0,1248,20,한국,한국,(주)케이알씨지
165,위험한 유혹 - 추억이 떠나면 외로움만 남는다,2014-09-17,5481000 ,0,1227,20,한국,한국,(주)케이알씨지
166,떡,2014-08-06,5854000 ,0,1225,21,한국,한국,(주)케이알씨지
167,춘하추동 로맨스,2014-12-04,7941800 ,0,1176,5,한국,한국,주식회사 노버스엔터테인먼트
168,뽕2014,2014-12-11,2858000 ,0,1161,5,한국,한국,밀크픽처스
169,설해,2015-01-08,9003000 ,0,1137,34,한국,한국,"(주)마인스 엔터테인먼트,주식회사 마운틴픽쳐스"
170,청야,2013-12-26,6082000 ,0,1133,3,한국,한국,(주)마노엔터테인먼트
171,18: 우리들의 성장 느와르,2014-08-14,8717000 ,0,1124,15,한국,한국,어뮤즈
172,신의 선물,2014-04-10,9727600 ,0,1116,5,한국,한국,(주)김기덕 필름
173,"안녕, 투이",2014-11-27,7588300 ,0,1110,9,한국,한국,(주)인디플러그
174,"자, 이제 댄스타임",2014-06-26,7280000 ,0,1088,2,한국,한국,주식회사 키노엔터테인먼트
175,거짓말 2014,2014-10-22,4751000 ,0,1058,19,한국,한국,(유)조이앤컨텐츠그룹
176,숙희,2014-07-10,6246000 ,0,1001,11,한국,한국,주식회사 노버스엔터테인먼트
177,욕망의 독: 중독,2014-09-25,6135000 ,0,988,20,한국,한국,어뮤즈
178,환상,2014-10-30,4693000 ,0,987,19,한국,한국,(유)조이앤컨텐츠그룹
179,서울연애,2014-10-30,7106100 ,0,978,6,한국,한국,서울독립영화제
180,전망 좋은 하우스 - 맛있는 섹스,2014-02-20,1160000 ,0,940,5,한국,한국,(주)케이알씨지
181,어우동: 주인 없는 꽃,2015-01-29,8280000 ,0,920,18,한국,한국,(주)드림팩트엔터테인먼트
182,왓니껴,2014-08-21,5622000 ,0,898,5,한국,한국,주식회사 마운틴픽쳐스
183,고스톱 살인,2014-03-20,5479500 ,0,820,5,한국,한국,(주)랠리버튼
184,"씨, 베토벤",2014-03-27,5612000 ,0,764,8,한국,한국,㈜인디스토리
185,내비게이션,2014-07-03,4414000 ,0,703,8,한국,한국,골든타이드픽처스(주)
186,우리가족,2014-07-24,4214000 ,0,697,7,한국,한국,주식회사 마운틴픽쳐스
187,미스터 컴퍼니,2014-02-27,4620800 ,0,690,10,한국,한국,㈜인디스토리
188,천 번을 불러도,2014-10-16,4727700 ,0,685,9,한국,한국,주식회사 마운틴픽쳐스
189,캠퍼스 S 커플,2014-05-15,4728000 ,0,677,1,한국,한국,(주)액티버스엔터테인먼트
190,미국인친구,2014-06-12,3742000 ,0,645,5,한국,한국,골든타이드픽처스(주)
191,앙상블,2014-12-18,5161500 ,0,638,1,한국,한국,길스토리
192,그녀가 부른다,2013-12-26,3779000 ,0,618,32,한국,한국,(주)미디어데이
192,카토 프로젝트,2014-04-17,1884000 ,0,618,3,한국,한국,주식회사 마운틴픽쳐스
194,안녕?! 오케스트라,2013-11-28,3558500 ,0,600,49,한국,한국,(주)영화사 진진
195,지옥화,2014-11-06,3673000 ,0,572,8,한국,한국,(주)팝엔터테인먼트
196,윤희,2014-01-09,4354000 ,0,561,2,한국,한국,노바엔터테인먼트
197,이쁜 것들이 되어라,2014-04-17,4147400 ,0,528,2,한국,한국,CGV아트하우스
198,피해자들,2014-07-31,3324000 ,0,494,5,한국,한국,골든타이드픽처스(주)
198,불륜의 맛,2014-03-27,1950000 ,0,494,5,한국,한국,(주)케이알씨지
200,보호자,2014-04-10,3561500 ,0,458,3,한국,한국,CGV아트하우스
201,산다,2015-05-21,2269000 ,0,447,33,한국,한국,(주)리틀빅픽쳐스
202,나인뮤지스; 그녀들의 서바이벌,2014-09-25,3454000 ,0,440,6,한국,한국,하준사
203,풍경,2013-12-12,2770200 ,0,425,14,한국,한국,㈜인디스토리
204,정사: 위험한 성적유희,2014-11-27,1754000 ,0,405,4,한국,한국,(주)케이알씨지
205,원 컷 - 어느 친절한 살인자의 기록,2014-09-11,2790600 ,0,395,3,한국,"한국,일본",주식회사 마운틴픽쳐스
206,레디액션! 폭력영화,2014-06-05,2463000 ,0,386,6,한국,한국,㈜인디스토리
207,멜로,2014-04-24,2664500 ,0,385,13,한국,한국,(주)박수엔터테인먼트
208,은밀하게 음란하게,2014-04-10,1160000 ,0,372,5,한국,한국,(주)케이알씨지
208,호두까기 인형,2014-12-07,1488000 ,0,372,1,한국,한국,(주)패뷸러스
210,나가요 미스콜,2014-03-13,2018000 ,0,338,4,한국,한국,노바엔터테인먼트
211,화창한 그날들,2014-03-14,2030000 ,0,310,2,한국,한국,(주)씨네로닷컴
212,디셈버,2014-02-20,2043000 ,0,307,6,한국,한국,뎁스프로덕션
213,아웃사이더,2014-07-24,600000 ,0,300,1,한국,한국,(주)영화사 조은
214,스피릿 오브 베토벤,2014-12-10,1164000 ,0,291,1,한국,한국,(주)한경아르떼
215,길위에서,2013-05-23,1852000 ,0,270,23,한국,한국,㈜영화사 백두대간
216,잡식가족의 딜레마,2015-05-07,1019000 ,0,246,18,한국,한국,(주)시네마달
217,명기,2014-12-30,638000 ,0,241,5,한국,한국,(주)소나무픽쳐스
217,프랑스인 김명실,2014-06-26,1583000 ,0,241,7,한국,한국,어뮤즈
219,몽정애-꿈 속의 여인,2013-12-31,960000 ,0,240,5,한국,한국,(주)케이알씨지
220,꿈보다 해몽,2015-02-12,1881200 ,0,235,36,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
221,귀접,2014-05-29,1639000 ,0,228,10,한국,한국,(주)휘엔터테인먼트
222,사이비,2013-11-21,1552600 ,0,206,76,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
223,소셜포비아,2015-03-12,1187200 ,0,203,368,한국,한국,CGV아트하우스
224,별일아니다,2014-02-13,1555200 ,0,202,3,한국,한국,(주)영화사 조제
225,미라클 여행기,2015-01-15,855000 ,0,171,12,한국,한국,미라클필름
226,두 번째 엄마,2014-12-31,520000 ,0,149,3,한국,한국,(주)케이알씨지
227,후쿠시마의 미래,2015-04-09,826000 ,0,147,7,한국,한국,(주)인디플러그
228,청춘예찬,2014-01-02,880000 ,0,138,3,한국,한국,주식회사 마운틴픽쳐스
229,화장,2015-04-09,929000 ,0,137,327,한국,한국,(주)리틀빅픽쳐스
230,말하는 건축 시티:홀,2013-10-24,810000 ,0,131,31,한국,한국,(주)미디어데이
231,힐링메이트,2014-11-12,1106000 ,0,130,1,한국,한국,(주)버킷스튜디오
231,마이너클럽,2014-11-25,1170000 ,0,130,1,한국,한국,(주)버킷스튜디오
233,잉투기,2013-11-14,956000 ,0,126,94,한국,한국,CGV아트하우스
234,미조,2014-10-02,618000 ,0,112,4,한국,한국,주식회사 마운틴픽쳐스
235,명령불복종 교사,2015-05-14,634200 ,0,106,10,한국,한국,(주)인디플러그
236,한여름의 판타지아,2015-06-11,621500 ,0,100,,한국,"한국,일본",㈜인디스토리
237,조류인간,2015-02-26,564800 ,0,98,21,한국,한국,(주) 루스이소니도스
238,이불,2014-12-30,736000 ,0,92,1,한국,한국,(주)대양미디어
239,반짝이는 박수 소리,2015-04-23,310500 ,0,90,21,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
240,우리 선희,2013-09-12,549500 ,0,73,39,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
241,황구,2014-10-16,373000 ,0,72,6,한국,한국,골든타이드픽처스(주)
242,한민족 그리고 조선족,2014-12-10,568000 ,0,71,1,한국,한국,크리에이티브컴즈(주)
243,마이 페어 웨딩,2015-06-04,389000 ,0,65,,한국,한국,(주)영화사 진진
244,러브멘토,2014-04-17,270000 ,0,54,1,한국,한국,(주)나우콘텐츠
244,원죄적 정사 2014,2014-08-13,270000 ,0,54,1,한국,한국,주식회사 이엔터
244,외계인들,2014-12-31,270000 ,0,54,1,한국,한국,(주)엘케이픽쳐스
247,"어떤 여행, 시민창작뮤지컬",2015-05-07,266000 ,0,52,2,한국,한국,주식회사 마운틴픽쳐스
248,비치하트애솔,2015-01-29,264500 ,0,45,3,한국,한국,골든타이드픽처스(주)
249,내 마음의 고향,2014-11-27,266000 ,0,42,1,한국,한국,더 필름클래식 프로덕션
250,그 강아지 그 고양이,2013-12-12,302000 ,0,37,33,한국,한국,(주)씨제이이엔엠
251,어떤 시선,2013-10-24,227000 ,0,34,28,한국,한국,(주)영화사 진진
252,뷰티풀 차일드,2013-11-28,154000 ,0,29,6,한국,한국,주식회사 마운틴픽쳐스
253,그라운드의 이방인,2015-03-19,150000 ,0,25,28,한국,한국,㈜인디스토리
254,네버다이 버터플라이,2013-10-17,156000 ,0,24,16,한국,한국,(주)랠리버튼
255,망대,2015-03-12,181000 ,0,21,3,한국,한국,골든타이드픽처스(주)
256,거짓말 섹스가 좋아2,2013-12-24,80000 ,0,20,5,한국,한국,(주)케이알씨지
257,화이: 괴물을 삼킨 아이,2013-10-09,104000 ,0,13,817,한국,한국,(주)쇼박스
258,타인의 멜로디,2014-03-27,30000 ,0,10,1,한국,한국,(주)키노아이디엠씨
258,노라노,2013-10-31,64000 ,0,10,25,한국,한국,(주)시네마달
260,청아,2014-09-25,17000 ,0,2,1,한국,한국,(주)인피니티엔터테인먼트
261,픽업 아티스트,2014-08-28,8000 ,0,1,1,한국,한국,골든타이드픽처스(주)
261,젊은 엄마 2,2014-05-29,8000 ,0,1,1,한국,한국,골든타이드픽처스(주)
