순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
33,레드슈즈,2019-07-25,6103833190 ,0.006,817729,717,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
34,뽀로로 극장판 보물섬 대모험,2019-04-25,5886268900 ,0.006,766758,736,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
35,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,5299942440 ,0.005,672122,841,한국,한국,(주)씨제이이엔엠
36,나를 찾아줘,2019-11-27,5117014620 ,0.005,645082,875,한국,한국,워너브러더스 코리아(주)
37,광대들: 풍문조작단,2019-08-21,5226776088 ,0.005,637021,806,한국,한국,워너브러더스 코리아(주)
38,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,4579618150 ,0.005,590413,889,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
39,극장판 헬로카봇: 옴파로스 섬의 비밀,2019-01-31,4485905140 ,0.005,575353,752,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
40,양자물리학,2019-09-25,4527976380 ,0.005,554093,799,한국,한국,(주)메리크리스마스
41,PMC: 더 벙커,2018-12-26,4320591057 ,0.004,492517,1081,한국,한국,(주)씨제이이엔엠
42,감쪽같은 그녀,2019-12-04,3594862790 ,0.004,469296,761,한국,한국,플러스엠 엔터테인먼트
43,극장판 공룡메카드: 타이니소어의 섬,2019-01-10,3140214420 ,0.003,410131,763,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
44,러브 유어셀프 인 서울,2019-01-26,3209682900 ,0.003,342366,224,한국,한국,씨제이 씨지브이(CJ CGV)(주)
45,브링 더 소울 : 더 무비,2019-08-07,2902500310 ,0.003,336074,569,한국,한국,"CGV ICECON,월트디즈니컴퍼니코리아 유한책임회사"
46,미성년,2019-04-11,2493769950 ,0.003,293258,673,한국,한국,(주)쇼박스
47,배심원들,2019-05-15,2306806090 ,0.002,288579,784,한국,한국,CGV아트하우스
48,기방도령,2019-07-10,2330230190 ,0.002,287053,625,한국,한국,판씨네마(주)
49,기묘한 가족,2019-02-13,2119306275 ,0.002,263322,625,한국,한국,플러스엠 엔터테인먼트
50,악질경찰,2019-03-20,2256615278 ,0.002,262233,833,한국,한국,워너브러더스 코리아(주)
51,스윙키즈,2018-12-19,1772699290 ,0.002,212436,984,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
52,"안녕, 티라노: 영원히, 함께",2019-08-14,1591019230 ,0.002,203667,512,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
53,어린 의뢰인,2019-05-22,1674934600 ,0.002,203009,671,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
54,비스트,2019-06-26,1596148590 ,0.002,202007,737,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
55,언니,2019-01-01,1746373250 ,0.002,197134,530,한국,한국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
56,언더독,2019-01-16,1485934830 ,0.002,193484,612,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
57,우상,2019-03-20,1581839728 ,0.002,183784,900,한국,한국,CGV아트하우스
58,두번할까요,2019-10-17,1457656120 ,0.002,176020,658,한국,한국,(주)리틀빅픽쳐스
59,점박이 한반도의 공룡2 : 새로운 낙원,2018-12-25,1351531900 ,0.001,174747,672,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
60,자전차왕 엄복동,2019-02-27,1304861670 ,0.001,172212,624,한국,한국,(주)셀트리온엔터테인먼트
61,진범,2019-07-10,1430365000 ,0.001,168119,224,한국,한국,(주)리틀빅픽쳐스
62,벌새,2019-08-29,1172373574 ,0.001,144255,145,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
63,0.0MHz,2019-05-29,1088258860 ,0.001,137294,446,한국,한국,(주)스마일이엔티
64,윤희에게,2019-11-14,931873501 ,0.001,117019,317,한국,한국,(주)리틀빅픽쳐스
65,교회오빠,2019-05-16,896547710 ,0.001,112712,200,한국,한국,커넥트픽쳐스(주)
66,암전,2019-08-15,921274215 ,0.001,104395,423,한국,한국,TCO(주)더콘텐츠온
67,크게 될 놈,2019-04-18,781972420 ,0.001,102374,447,한국,한국,(주)영화사오원
68,아내를 죽였다,2019-12-11,764772560 ,0.001,91924,556,한국,한국,(주)케이티알파
69,김복동,2019-08-08,711947060 ,0.001,89011,366,한국,한국,(주)엣나인필름
70,그대 이름은 장미,2019-01-16,735782970 ,0.001,88054,540,한국,한국,(주)리틀빅픽쳐스
71,로망,2019-04-03,585978900 ,0.001,79133,405,한국,한국,(주)메리크리스마스
72,"어쩌다, 결혼",2019-02-27,586584249 ,0.001,76746,529,한국,한국,CGV아트하우스
73,극장판 반지의 비밀일기,2019-09-11,539843170 ,0.001,67319,459,한국,한국,"(주)영화사 빅,(주)버킷스튜디오"
74,1919 유관순,2019-03-14,506367410 ,0.001,61938,269,한국,한국,"주식회사 마운틴픽쳐스,(주)케이티알파"
75,우리집,2019-08-22,444391340 ,0,56087,147,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
76,왓칭,2019-04-17,463512262 ,0,55366,488,한국,한국,(주)리틀빅픽쳐스
77,마약왕,2018-12-19,437722390 ,0,50482,1297,한국,한국,(주)쇼박스
78,칠곡 가시나들,2019-02-27,341822400 ,0,42274,138,한국,한국,"(주)인디플러그,(주)더 피플"
79,메기,2019-09-26,322021828 ,0,38108,155,한국,한국,"(주)엣나인필름,CGV아트하우스"
80,썬키스 패밀리,2019-03-27,245549900 ,0,31742,417,한국,한국,플러스엠 엔터테인먼트
81,캐리tv 러브콘서트 더 무비,2019-08-07,230599700 ,0,29277,155,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
82,"다시, 봄",2019-04-17,233916700 ,0,29048,360,한국,한국,(주)스마일이엔티
83,대통령의 7시간,2019-11-14,239382840 ,0,28380,84,한국,한국,"(주)씨네포트,주식회사 마운틴픽쳐스"
84,판소리 복서,2019-10-09,202328680 ,0,26758,345,한국,한국,CGV아트하우스
85,얼굴없는 보스,2019-11-21,199801000 ,0,23711,293,한국,한국,"(주)좋은 하늘,(주)박수엔터테인먼트"
86,이타미 준의 바다,2019-08-15,189163160 ,0,23302,57,한국,한국,(주)영화사 진진
87,노무현과 바보들,2019-04-18,175757640 ,0,23133,366,한국,한국,"오키넷,(주)라이크콘텐츠"
88,물의 기억,2019-05-15,111262080 ,0,19484,108,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
89,어제 일은 모두 괜찮아,2019-11-21,130530280 ,0,17756,87,한국,한국,(주)삼백상회
90,김군,2019-05-23,122653590 ,0,16587,73,한국,한국,영화사 풀
91,아픈 만큼 사랑한다,2019-04-03,112581600 ,0,16154,121,한국,한국,(주)드림팩트엔터테인먼트
92,마왕의 딸 이리샤,2019-09-26,113205980 ,0,15894,314,한국,한국,"(주)싸이더스,(주)삼백상회"
93,극장판 샤이닝스타:새로운 루나퀸의 탄생!,2019-07-18,129098700 ,0,15785,117,한국,한국,(주)리틀빅픽쳐스
94,삽질,2019-11-14,121341530 ,0,15276,171,한국,한국,(주)엣나인필름
95,헤로니모,2019-11-21,111555720 ,0,15140,68,한국,"한국,미국",커넥트픽쳐스(주)
96,극장판 타오르지마 버스터-블랙어썰트의 귀환,2019-12-05,107279920 ,0,15122,259,한국,한국,(주)이수C&E
97,해치지않아,2020-01-15,128233000 ,0,15037,1216,한국,한국,(주)에이스메이커무비웍스
98,카센타,2019-11-27,111472000 ,0,14659,138,한국,한국,(주)트리플픽쳐스
99,시민 노무현,2019-05-23,116930250 ,0,14500,174,한국,한국,(주)삼백상회
100,버티고,2019-10-16,121628340 ,0,14353,298,한국,한국,(주)트리플픽쳐스
101,별의 정원,2019-07-04,96394300 ,0,14152,210,한국,한국,예지림엔터테인먼트
102,웃는남자 감독판,2019-11-29,172341000 ,0,13087,18,한국,한국,(주)디지컴코리아엠앤엠
103,수상한 이웃,2019-10-09,71456140 ,0,12236,182,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
104,난폭한 기록,2019-07-11,72854090 ,0,10153,152,한국,한국,(주)케이티알파
105,사랑의 선물,2019-08-15,59950460 ,0,10107,8,한국,한국,(주)한마음프로덕션
106,집 이야기,2019-11-28,67150080 ,0,9901,82,한국,한국,CGV아트하우스
107,북간도의 십자가,2019-10-17,72578160 ,0,9859,123,한국,한국,"(재)CBS,주식회사 마운틴픽쳐스"
108,뷰티플 마인드,2019-04-18,67428500 ,0,8910,190,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
109,아워 바디,2019-09-26,72336787 ,0,8683,52,한국,한국,(주)영화사 진진
110,시인 할매,2019-02-05,68851900 ,0,8520,102,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
111,에움길,2019-06-20,60756000 ,0,7502,62,한국,한국,(주)영화사 그램
112,국가부도의 날,2018-11-28,45903700 ,0,7031,1180,한국,한국,(주)씨제이이엔엠
113,강변호텔,2019-03-27,54146036 ,0,6912,49,한국,한국,"(주)콘텐츠판다,(주)영화제작전원사 ,무브먼트"
114,보희와 녹양,2019-05-29,44897700 ,0,5633,25,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
115,행동하는 양심 김대중,2019-11-28,43239360 ,0,5476,86,한국,한국,주식회사 마운틴픽쳐스
116,열두 번째 용의자,2019-10-10,41813280 ,0,5438,111,한국,한국,㈜인디스토리
117,산상수훈,2017-12-07,48423390 ,0,5270,71,한국,한국,"이언픽쳐스,(주)그란"
118,굿바이 썸머,2019-07-25,42039870 ,0,5174,34,한국,한국,㈜인디스토리
119,나만 없어 고양이,2019-08-22,41537030 ,0,5038,39,한국,한국,(주)트리플픽쳐스
120,너의 여자친구,2019-12-04,34412400 ,0,4854,74,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
121,월성,2019-12-12,39606760 ,0,4670,26,한국,한국,(주)리틀빅픽쳐스
122,나의 노래는 멀리멀리,2019-10-03,33791180 ,0,4153,27,한국,한국,영화사 풀
123,"동물, 원",2019-09-05,25313880 ,0,3521,25,한국,한국,(주)시네마달
124,막다른 골목의 추억,2019-04-04,28320740 ,0,3515,17,한국,"한국,일본",(주)트리플픽쳐스
125,니나 내나,2019-10-30,27337980 ,0,3427,51,한국,한국,(주)리틀빅픽쳐스
126,질투의 역사,2019-03-14,30276830 ,0,3372,83,한국,한국,"와이드 릴리즈(주),(주)스톰픽쳐스코리아"
127,공포체험단 곤지암편,2019-07-19,17285500 ,0,3282,10,한국,한국,(주)쇼박스
128,밤의 문이 열린다,2019-08-15,22690100 ,0,2887,20,한국,한국,"무브먼트,영화배급협동조합 씨네소파"
129,영하의 바람,2019-11-14,23468700 ,0,2815,26,한국,한국,(주)영화사 진진
130,한낮의 피크닉,2019-07-04,20630310 ,0,2788,21,한국,한국,서울독립영화제
131,옹알스,2019-05-30,22163230 ,0,2772,68,한국,한국,(주)리틀빅픽쳐스
132,노리개: 그녀의 눈물,2019-06-13,23731950 ,0,2767,50,한국,한국,(주)제이앤씨미디어그룹
133,속물들,2019-12-12,20948440 ,0,2756,95,한국,한국,(주)삼백상회
134,한강에게,2019-04-04,18331160 ,0,2566,31,한국,한국,㈜인디스토리
135,우키시마호,2019-09-19,20838940 ,0,2508,65,한국,한국,"(주)영화사메이플러스,주식회사 마운틴픽쳐스"
136,아빠는 예쁘다,2019-11-21,19853980 ,0,2372,29,한국,한국,(주)영화사오원
137,뷰티풀 보이스,2019-05-22,20424700 ,0,2280,67,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
138,오늘도 평화로운,2019-04-04,18139060 ,0,2205,29,한국,한국,(주)영화사 그램
139,메이트,2019-01-17,18270150 ,0,2204,22,한국,한국,(주)콘텐츠지오
140,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,15834280 ,0,2175,19,한국,한국,(주)시네마달
141,폴란드로 간 아이들,2018-10-31,14877000 ,0,2083,181,한국,한국,커넥트픽쳐스(주)
142,이태원,2019-12-05,16795760 ,0,2063,15,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
143,몬테크리스토,2019-11-14,26167000 ,0,2056,14,한국,한국,(주)비프로
144,선희와 슬기,2019-03-27,15958780 ,0,2024,39,한국,한국,(주)리틀빅픽쳐스
145,얼굴들,2019-01-24,14908000 ,0,2016,19,한국,한국,(주)시네마달
146,선종 무문관,2018-12-13,16494000 ,0,2003,3,한국,한국,(주)드림팩트엔터테인먼트
147,우리를 갈라놓는 것들,2019-11-28,15215580 ,0,1798,15,한국,한국,(주)엣나인필름
148,우리 지금 만나,2019-05-29,12643600 ,0,1748,16,한국,한국,㈜인디스토리
149,어른이 되면,2018-12-13,11704500 ,0,1727,25,한국,한국,(주)시네마달
150,국경의 왕,2019-02-28,11978500 ,0,1688,5,한국,한국,"무브먼트,독립영화전용관 인디스페이스"
151,도어락,2018-12-05,11059600 ,0,1642,954,한국,한국,플러스엠 엔터테인먼트
152,내가 사는 세상,2019-03-07,10572550 ,0,1563,19,한국,한국,㈜인디스토리
153,이월,2019-01-30,11538180 ,0,1560,19,한국,한국,무브먼트
154,려행,2019-08-08,11119500 ,0,1546,19,한국,한국,반달
154,영화로운 나날,2019-12-12,12224980 ,0,1546,17,한국,한국,㈜인디스토리
156,수퍼 디스코,2019-11-28,12681460 ,0,1495,17,한국,한국,(주)리틀빅픽쳐스
157,재혼의 기술,2019-10-17,12527300 ,0,1489,26,한국,한국,주식회사 마운틴픽쳐스
158,오늘도 위위,2019-10-17,11681460 ,0,1416,40,한국,한국,(주)영화사오원
159,졸업,2019-11-07,11065300 ,0,1414,12,한국,한국,(주)시네마달
160,애월,2019-09-26,11757360 ,0,1400,20,한국,한국,(주)드림팩트엔터테인먼트
161,아직 사랑하고 있습니까?,2019-12-04,10825340 ,0,1398,38,한국,한국,(주)디스테이션
162,디아스포라의 노래 : 아리랑 로드,2019-12-12,8349500 ,0,1387,7,한국,한국,(주)드림팩트엔터테인먼트
163,계절과 계절 사이,2019-10-03,11428500 ,0,1311,22,한국,한국,(주)마노엔터테인먼트
164,더하우스,2019-12-12,7631000 ,0,1245,48,한국,한국,(주)이놀미디어
165,히치하이크,2019-03-14,8757350 ,0,1239,24,한국,한국,무브먼트
166,호흡,2019-12-19,9434160 ,0,1172,22,한국,한국,(주)영화사 그램
167,포항,2019-02-27,8019400 ,0,1161,8,한국,한국,CL2D Film
168,소은이의 무릎,2019-05-30,8005100 ,0,1153,8,한국,한국,(주)영화사 그램
169,앨리스 죽이기,2019-08-08,8863500 ,0,1094,14,한국,한국,(주)인디플러그
170,발광하는 현대사,2019-07-18,9730500 ,0,1069,37,한국,한국,(주)케이티알파
171,"오늘, 우리",2019-10-31,7671600 ,0,1040,12,한국,한국,필름다빈
172,울지마 톤즈 2 : 슈크란 바바,2020-01-09,8640000 ,0,960,232,한국,한국,(주)영화특별시에스엠씨
173,미스터 주: 사라진 VIP,2020-01-22,6492000 ,0,940,692,한국,한국,"플러스엠 엔터테인먼트,(주)리틀빅픽쳐스"
173,불빛 아래서,2019-08-29,7112700 ,0,940,13,한국,한국,모두를위한극장 공정영화협동조합
175,예수보다 낯선,2019-04-04,6150080 ,0,873,17,한국,한국,(주)미로스페이스
176,갱,2020-01-16,7823000 ,0,871,53,한국,한국,(주)삼백상회
177,창간호,2019-01-17,7174650 ,0,857,7,한국,한국,(주)트리플픽쳐스
178,접전: 갑을 전쟁,2019-11-21,6601880 ,0,843,7,한국,한국,(주)드림팩트엔터테인먼트
179,버블 패밀리,2018-12-20,5925700 ,0,838,13,한국,한국,무브먼트
180,파도치는 땅,2019-04-04,6311300 ,0,824,21,한국,한국,아이 엠
181,귀신의 향기,2019-07-03,5295500 ,0,748,17,한국,한국,(주)스튜디오후크
182,"안녕, 나의 소녀 시절이여",2018-12-12,2558000 ,0,729,11,한국,한국,(주)드림팩트엔터테인먼트
183,삼촌,2019-11-28,5753540 ,0,702,10,한국,한국,(주)드림팩트엔터테인먼트
184,완벽한 타인,2018-10-31,5945400 ,0,684,1313,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
185,정의심판,2019-10-17,5772000 ,0,652,2,한국,한국,프로젝트 엔터테인먼트
186,앵커,2019-11-28,3561200 ,0,635,5,한국,한국,씨네마캣 픽쳐스
187,은지: 돌이킬 수 없는 그녀,2019-12-19,5192800 ,0,568,4,한국,한국,(주)이놀미디어
188,로드킬,2019-02-21,4239100 ,0,542,17,한국,한국,(주)갤럭시컴퍼니
189,찬실이는 복도 많지,2020-03-05,3641000 ,0,487,241,한국,한국,찬란
190,착한 엄마: 아버지의 여자를 탐하다,2019-06-24,2571000 ,0,451,19,한국,한국,(주)소나무픽쳐스
191,바람의 언덕,2020-04-23,3293500 ,0,440,28,한국,한국,영화사 삼순
191,내 엄마의 친구 2,2019-04-12,2596000 ,0,440,25,한국,한국,(주)소나무픽쳐스
193,야구소녀,2020-06-18,2955000 ,0,423,0,한국,한국,"(주)싸이더스,찬란"
194,검은 여름,2019-06-20,2725000 ,0,405,4,한국,한국,(주)미로스페이스
195,갈까부다,2019-09-01,1398100 ,0,403,5,한국,한국,주식회사 씨엠닉스
196,몽마르트 파파,2020-01-09,2631000 ,0,396,42,한국,한국,(주)트리플픽쳐스
197,뿔을 가진 소년,2019-06-13,2489000 ,0,392,5,한국,한국,(주)콘텐츠윙
198,메기의 추억,2019-05-08,798000 ,0,369,1,한국,한국,스마일픽쳐스
199,오만,2019-09-05,2678000 ,0,348,1,한국,한국,(주)백그림
200,새엄마 2019,2019-11-25,1881000 ,0,336,21,한국,한국,(주)소나무픽쳐스
201,사범,2019-06-27,1819000 ,0,311,6,한국,한국,"(주)26컴퍼니,윤스"
202,두 번째 겨울,2018-12-27,1952600 ,0,300,3,한국,한국,(주)미로스페이스
203,첫잔처럼,2019-10-11,1305000 ,0,290,1,한국,한국,(주)백그림
204,어멍,2019-11-21,2041500 ,0,281,4,한국,한국,(주)로드픽쳐스
205,사선의 끝,2019-10-30,1435300 ,0,279,4,한국,한국,(주)엠씨엠씨
206,"1991, 봄",2018-10-31,1547500 ,0,272,26,한국,한국,(주)인디플러그
207,미쓰백,2018-10-11,2032000 ,0,266,638,한국,한국,(주)리틀빅픽쳐스
208,엄마 애인 3,2019-05-23,1348000 ,0,256,20,한국,한국,(주)컨텐츠 빌리지
209,라스트 씬,2019-12-12,1643000 ,0,253,7,한국,한국,(주)시네마달
210,음란 과외 2,2019-05-23,1341000 ,0,250,20,한국,한국,(주)컨텐츠 빌리지
211,아빠와 딸,2019-06-07,1407000 ,0,248,20,한국,한국,(주)디에이치미디어
212,새엄마들 2019,2019-07-23,1289000 ,0,245,21,한국,한국,(주)소나무픽쳐스
212,누나의 속사정,2019-07-17,1184000 ,0,245,1,한국,한국,(주)케이알씨지
212,어우동과 춘향뎐,2019-08-09,1184000 ,0,245,20,한국,한국,(주)케이알씨지
212,어린 엄마의 비밀,2019-07-18,1184000 ,0,245,1,한국,한국,(주)케이알씨지
216,정사 그녀의 언니,2019-12-27,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,친구엄마 그리고 정사-무삭제판,2019-01-30,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,그녀의 하드코어-무삭제판,2019-03-21,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,이웃집 형수-무삭제,2019-04-16,1183000 ,0,244,19,한국,한국,(주)케이알씨지
216,아내의 친구,2019-09-12,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,음란야도,2019-09-05,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,어린동생-무삭제,2019-03-28,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,옆집 누나의 성물,2019-12-27,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,최음섹스,2019-11-08,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,엄마 친구의 떡 선물-무삭제판,2019-03-28,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,젊은엄마 그리고 섹스,2019-08-29,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,어린 아가씨,2019-09-05,1183000 ,0,244,20,한국,한국,(주)케이알씨지
216,조선음란기방 옥미향 명기열전,2019-01-03,1183000 ,0,244,20,한국,한국,(주)케이알씨지
229,착한처제 2019,2019-10-25,1290000 ,0,243,20,한국,한국,(주)소나무픽쳐스
230,프랑스여자,2020-06-04,1685000 ,0,233,243,한국,한국,"(주)디스테이션,롯데컬처웍스(주)롯데엔터테인먼트"
231,티켓다방 2,2019-12-26,1114000 ,0,229,20,한국,한국,(주)컨텐츠 빌리지
232,사돈 처녀 2,2019-09-05,1084000 ,0,219,20,한국,한국,(주)컨텐츠 빌리지
233,어린 처형 2,2019-08-01,1497000 ,0,215,20,한국,한국,(주)컨텐츠 빌리지
234,BJ노는이모,2019-12-02,1056000 ,0,210,20,한국,한국,(주)영화사히트
235,어린 식모,2019-09-19,990000 ,0,208,20,한국,한국,(주)나우콘텐츠
236,원정녀 1호의 사연,2019-09-24,1048000 ,0,207,20,한국,한국,(주)영화사히트
237,극한수업,2019-10-21,1039000 ,0,204,20,한국,한국,(주)영화사히트
238,젊은 미망인,2019-01-29,996000 ,0,196,20,한국,한국,(주)라온컴퍼니플러스
239,딸의 친구 4,2019-07-11,1012000 ,0,195,20,한국,한국,(주)컨텐츠 빌리지
239,엄마 애인 2,2019-03-14,990000 ,0,195,20,한국,한국,(주)컨텐츠 빌리지
241,다방엄마,2019-03-28,1425000 ,0,194,20,한국,한국,(주)투모션
242,어린 이모 2,2019-08-22,1413000 ,0,193,20,한국,한국,(주)컨텐츠 빌리지
243,관전녀,2019-10-10,1000000 ,0,191,20,한국,한국,(주)컨텐츠 빌리지
243,타인은 지옥이다,2019-04-11,608000 ,0,191,5,한국,한국,윤스
245,가슴 큰 여자친구,2019-03-08,978000 ,0,189,20,한국,한국,(주)담화
246,처제의 일기,2019-09-26,988000 ,0,187,20,한국,한국,(주)컨텐츠 빌리지
247,옆집 아가씨,2019-03-15,972000 ,0,186,20,한국,한국,(주)담화
247,막내 이모,2019-07-18,982000 ,0,186,20,한국,한국,(주)컨텐츠 빌리지
249,딸의 애인 3,2019-12-05,979000 ,0,184,20,한국,한국,(주)컨텐츠 빌리지
249,보도드라이버: 풀코스,2019-06-14,1110000 ,0,184,20,한국,한국,(주)노바이앤티
249,시월드,2019-06-21,918000 ,0,184,20,한국,한국,(주)메이크아트
252,하트,2020-02-27,1272000 ,0,181,11,한국,한국,필름다빈
252,내 여자의 남자들,2019-09-27,970000 ,0,181,20,한국,한국,(주)가온콘텐츠
254,어린고모,2019-05-15,955000 ,0,180,20,한국,한국,(주)가온콘텐츠
254,막내 형수,2019-06-06,955000 ,0,180,20,한국,한국,(주)컨텐츠 빌리지
256,딸의 애인 2,2019-01-30,958000 ,0,179,20,한국,한국,(주)컨텐츠 빌리지
257,음란한 모녀의 정사,2019-12-02,959000 ,0,178,20,한국,한국,(주)담화
257,첫경험 2,2019-08-08,961000 ,0,178,20,한국,한국,(주)컨텐츠 빌리지
257,막내 형수 2,2019-11-28,961000 ,0,178,20,한국,한국,(주)컨텐츠 빌리지
260,어린 누나 3,2019-05-02,948000 ,0,177,20,한국,한국,(주)컨텐츠 빌리지
260,번개맨의 비밀,2018-12-06,996000 ,0,177,309,한국,한국,(주)디스테이션
262,어린 엄마 3,2019-05-30,947000 ,0,176,20,한국,한국,(주)컨텐츠 빌리지
262,딸의 친구 3,2019-03-21,952000 ,0,176,20,한국,한국,(주)컨텐츠 빌리지
262,강남 며느리,2019-10-11,955000 ,0,176,20,한국,한국,영드래곤 미디어
265,관전남,2019-07-25,951000 ,0,175,20,한국,한국,(주)컨텐츠 빌리지
266,여배우: 섹스수업,2019-04-05,948000 ,0,174,20,한국,한국,(주)제이에이와이이엔터테인먼트
267,형부를 탐하다,2019-04-10,951000 ,0,173,2,한국,한국,(주)가온콘텐츠
