순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
48,점박이 한반도의 공룡2 : 새로운 낙원,2018-12-25,2941541400 ,0.003,375312,672,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
49,허스토리,2018-06-27,2521025949 ,0.003,336822,696,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
50,번 더 스테이지: 더 무비,2018-11-15,2671391900 ,0.003,315010,243,한국,한국,월트디즈니컴퍼니코리아 유한책임회사
51,덕구,2018-04-05,2378021700 ,0.003,313883,544,한국,한국,플러스엠 엔터테인먼트
52,치즈인더트랩,2018-03-14,1890873700 ,0.002,229005,364,한국,한국,(주)리틀빅픽쳐스
53,1급기밀,2018-01-24,1720083300 ,0.002,217803,512,한국,한국,(주)리틀빅픽쳐스
54,속닥속닥,2018-07-13,1900914300 ,0.002,217444,314,한국,한국,(주)그노스
55,런닝맨 : 풀룰루의 역습,2018-12-05,1420218750 ,0.002,186912,511,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
56,나를 기억해,2018-04-19,1229213892 ,0.001,140975,545,한국,한국,(주)키다리이엔티
57,독전: 익스텐디드 컷,2018-07-18,844714600 ,0.001,137775,398,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
58,게이트,2018-02-28,820756100 ,0.001,101173,208,한국,한국,(주)제이앤씨미디어그룹
59,미니특공대X,2018-03-22,744858200 ,0.001,99952,458,한국,한국,(주)에스에이엠지엔터테인먼트
60,여중생A,2018-06-20,811686000 ,0.001,97849,479,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
61,출국,2018-11-14,640943850 ,0.001,81880,274,한국,한국,
62,여곡성,2018-11-08,594373400 ,0.001,67368,212,한국,한국,(주)스마일이엔티
63,번개맨과 신비의 섬,2018-04-05,486548700 ,0.001,60561,191,한국,한국,"힘컨텐츠(주),(주)디스테이션"
64,소공녀,2018-03-22,470883200 ,0.001,58879,284,한국,한국,CGV아트하우스
65,머니백,2018-04-12,417495600 ,0,53610,472,한국,한국,(주)리틀빅픽쳐스
66,말모이,2019-01-09,304507000 ,0,53576,1203,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
67,뽀로로 극장판 공룡섬 대모험,2017-12-07,377848700 ,0,53278,803,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
68,번개맨의 비밀,2018-12-06,394126050 ,0,50863,309,한국,한국,(주)디스테이션
69,젝스키스 에이틴,2018-01-18,364405500 ,0,50419,25,한국,한국,씨제이 씨지브이(CJ CGV)(주)
70,살인소설,2018-04-25,392591200 ,0,49682,434,한국,한국,"(주)스톰픽쳐스코리아,(주)페퍼민트앤컴퍼니"
71,폴란드로 간 아이들,2018-10-31,371846800 ,0,48462,181,한국,한국,커넥트픽쳐스(주)
72,데자뷰,2018-05-30,360833100 ,0,48279,536,한국,한국,(주)키다리이엔티
73,비밥바룰라,2018-01-24,318986200 ,0,46817,347,한국,한국,(주)키다리이엔티
74,극장판 뽀잉: 슈퍼 변신의 비밀,2018-09-20,312710450 ,0,41054,294,한국,한국,"(주)이수C&E,(주)시너지미디어"
74,배반의 장미,2018-10-18,332232550 ,0,41054,457,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
76,스파키,2018-04-12,257040200 ,0,35436,312,한국,한국,예지림엔터테인먼트
77,해피 투게더,2018-11-15,204452450 ,0,27046,240,한국,한국,플레이리스트(주)
78,당신의 부탁,2018-04-19,206762428 ,0,25787,371,한국,한국,CGV아트하우스
79,영주,2018-11-22,191696250 ,0,24676,106,한국,한국,CGV아트하우스
80,터닝메카드W: 반다인의 비밀 특별판,2018-02-08,164797700 ,0,21947,168,한국,한국,"(주)제이앤씨미디어그룹,(주)버킷스튜디오"
81,무문관,2018-04-19,166650700 ,0,21808,43,한국,한국,영화사 마농(주)
82,죄 많은 소녀,2018-09-13,181639950 ,0,21317,70,한국,한국,CGV아트하우스
83,B급 며느리,2018-01-17,152139100 ,0,19459,56,한국,한국,"(주)에스와이코마드,글뫼 주식회사"
84,트와이스랜드,2018-12-07,153765000 ,0,18252,53,한국,한국,씨제이 씨지브이(CJ CGV)(주)
85,임을 위한 행진곡,2018-05-16,139985700 ,0,18023,160,한국,한국,(주)알앤오엔터테인먼트
86,군산: 거위를 노래하다,2018-11-08,126520500 ,0,15333,92,한국,한국,(주)트리플픽쳐스
87,내안의 그놈,2019-01-09,118536000 ,0,15171,1041,한국,한국,"(주)메리크리스마스,TCO(주)더콘텐츠온"
88,불한당: 나쁜 놈들의 세상,2017-05-17,67326500 ,0,12262,860,한국,한국,(주)씨제이이엔엠
89,공동정범,2018-01-25,82372300 ,0,11198,73,한국,한국,"(주)엣나인필름,(주)시네마달"
90,살아남은 아이,2018-08-30,89921900 ,0,10789,68,한국,한국,"CGV아트하우스,(주)엣나인필름"
91,5.18 힌츠페터 스토리,2018-05-17,72502600 ,0,10610,119,한국,한국,(주)드림팩트엔터테인먼트
92,나비잠,2018-09-06,89716950 ,0,10605,91,한국,"한국,일본",(주)트리플픽쳐스
93,피의 연대기,2018-01-18,79380200 ,0,10145,38,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
94,바나나쏭의 기적,2018-03-08,69541200 ,0,9900,53,한국,한국,"(주)영화사 그램,(재)CBS"
95,클레어의 카메라,2018-04-25,75289300 ,0,9430,68,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다,무브먼트"
96,산상수훈,2017-12-07,77159400 ,0,9406,71,한국,한국,"이언픽쳐스,(주)그란"
97,호랑이보다 무서운 겨울손님,2018-04-12,70058900 ,0,8680,134,한국,한국,"그린나래미디어(주),무브먼트"
98,엄마의 공책,2018-03-15,59206500 ,0,8612,75,한국,한국,아이 엠
99,홈,2018-05-30,59594222 ,0,8243,123,한국,한국,(주)리틀빅픽쳐스
100,풀잎들,2018-10-25,59386250 ,0,7318,54,한국,한국,"(주)콘텐츠판다,(주)영화제작전원사 ,무브먼트"
101,뷰티풀 데이즈,2018-11-21,54550550 ,0,7294,142,한국,"한국,프랑스","(주)콘텐츠판다,(주)스마일이엔티"
102,어른도감,2018-08-23,53139700 ,0,6956,58,한국,한국,(주)영화사 진진
103,환절기,2018-02-22,52955000 ,0,6592,51,한국,한국,(주)리틀빅픽쳐스
104,해적왕 작스톰,2018-07-25,45905800 ,0,5916,65,한국,한국,(주)에스에이엠지엔터테인먼트
105,"1991, 봄",2018-10-31,41817350 ,0,5539,26,한국,한국,(주)인디플러그
106,박화영,2018-07-19,45361700 ,0,5463,16,한국,한국,(주)리틀빅픽쳐스
107,서산개척단,2018-05-24,43554100 ,0,5260,52,한국,한국,(주)인디플러그
108,돌아와요 부산항애(愛),2018-01-17,38622300 ,0,5163,88,한국,한국,"(주)나이너스엔터테인먼트,윌스튜디오 주식회사"
109,운동회,2018-03-22,33945900 ,0,5075,81,한국,한국,(주)리틀빅픽쳐스
110,카운터스,2018-08-15,37891900 ,0,4861,51,한국,한국,㈜인디스토리
111,튼튼이의 모험,2018-06-21,34307600 ,0,4476,88,한국,한국,"CGV아트하우스,㈜인디스토리"
112,어른이 되면,2018-12-13,31009900 ,0,4216,25,한국,한국,(주)시네마달
113,식구,2018-07-12,30175400 ,0,3816,52,한국,한국,"(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온"
114,대관람차,2018-08-30,29812250 ,0,3591,36,한국,한국,무브먼트
115,수성못,2018-04-19,26232400 ,0,3550,36,한국,한국,㈜인디스토리
116,미친도시,2018-08-30,26038500 ,0,3452,4,한국,한국,영화사 마그나
117,봄이가도,2018-09-13,24339700 ,0,3379,31,한국,한국,(주)시네마달
118,더 펜션,2018-06-21,30492000 ,0,3340,90,한국,한국,(주)영화사오원
119,괴물들,2018-03-08,28104500 ,0,3277,56,한국,한국,(주)리틀빅픽쳐스
120,리벤져,2018-12-06,23924100 ,0,3232,57,한국,한국,(주)리틀빅픽쳐스
121,오장군의 발톱,2018-08-15,17840600 ,0,3139,9,한국,한국,상남영화제작소
122,샘,2018-11-29,24832750 ,0,3109,68,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
123,다이빙벨 그후,2018-05-24,23524000 ,0,2981,48,한국,한국,(주)씨네포트
124,나와 봄날의 약속,2018-06-28,22032500 ,0,2929,86,한국,한국,(주)키다리이엔티
125,집의 시간들,2018-10-25,24033950 ,0,2873,20,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
126,나부야 나부야,2018-09-20,15062400 ,0,2789,18,한국,한국,㈜인디스토리
127,하나식당,2018-11-22,21398450 ,0,2505,40,한국,한국,(주)영화사오원
128,22,2018-08-14,18668000 ,0,2434,31,한국,"한국,중국",플러스엠 엔터테인먼트
129,우리는 썰매를 탄다,2018-03-07,18391900 ,0,2432,58,한국,한국,(주)콘텐츠지오
130,남자와 여자,2018-05-31,18760700 ,0,2297,1,한국,한국,(주)영화사 그램
131,리스펙트,2018-11-28,18974250 ,0,2279,41,한국,한국,커넥트픽쳐스(주)
132,누에치던 방,2018-01-31,18195800 ,0,2267,22,한국,한국,"서울독립영화제,무브먼트"
133,소성리,2018-08-16,14012500 ,0,2206,18,한국,한국,(주)시네마달
134,밤치기,2018-11-01,16962450 ,0,2121,27,한국,한국,무브먼트
135,반도에 살어리랏다,2018-01-25,15259000 ,0,2068,14,한국,한국,"애니메이션 배급, 씨앗"
136,"안녕, 나의 소녀 시절이여",2018-12-12,16560500 ,0,2055,11,한국,한국,(주)드림팩트엔터테인먼트
137,파파 오랑후탄,2018-04-19,14655000 ,0,1951,3,한국,한국,파이오니아21
138,기생 : 꽃의 고백,2018-01-25,6404000 ,0,1863,5,한국,한국,필름에이픽쳐스
139,라라,2018-02-22,14798800 ,0,1860,28,한국,한국,(주)영화사 그램
140,너와 극장에서,2018-06-28,12598100 ,0,1805,16,한국,한국,서울독립영화제
141,천화,2018-01-25,13873900 ,0,1743,11,한국,한국,(주)맑은시네마
142,마담 B,2018-11-15,9808200 ,0,1461,19,한국,"한국,프랑스",영화배급협동조합 씨네소파
143,소녀의 세계,2018-11-29,10440000 ,0,1458,14,한국,한국,(주)드림팩트엔터테인먼트
144,어둔 밤,2018-09-06,11899300 ,0,1436,17,한국,한국,(주)영화사오원
145,해원,2018-05-10,7866460 ,0,1364,22,한국,한국,레드무비
146,광인옥한흠,2017-12-28,10471700 ,0,1348,18,한국,한국,파이오니아21
147,게이트-완결판,2018-06-21,1348000 ,0,1339,5,한국,한국,(주)제이앤씨미디어그룹
148,"춘천, 춘천",2018-09-26,8950900 ,0,1308,4,한국,한국,무브먼트
149,돌아온다,2017-12-07,7147000 ,0,1286,58,한국,한국,(주)더블앤조이픽쳐스
150,오목소녀,2018-05-24,8559800 ,0,1263,17,한국,한국,㈜인디스토리
151,언니,2019-01-01,11155000 ,0,1243,530,한국,한국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
152,그대 이름은 장미,2019-01-16,13024000 ,0,1184,540,한국,한국,(주)리틀빅픽쳐스
153,퍼즐,2018-02-22,8877300 ,0,1159,13,한국,한국,"(주)스토리제이,(주)드림팩트엔터테인먼트"
154,련희와 연희,2017-12-14,3845000 ,0,1117,6,한국,한국,M&M 인터내셔널
155,안나 카레니나,2018-06-29,19632800 ,0,1116,9,한국,한국,(주)비프로
156,인어전설,2018-11-15,8698250 ,0,1113,14,한국,한국,(주)미로스페이스
157,파란입이 달린 얼굴,2018-01-18,7091200 ,0,1095,13,한국,한국,영화배급협동조합 씨네소파
158,꽃찌: 독이 있는 사랑,2018-08-23,2144000 ,0,1067,2,한국,한국,스마일픽쳐스
159,늦여름,2018-10-25,9348400 ,0,1032,9,한국,한국,하준사
160,선종 무문관,2018-12-13,8529800 ,0,1009,3,한국,한국,(주)드림팩트엔터테인먼트
161,다영씨,2018-12-06,7008600 ,0,1007,19,한국,한국,㈜인디스토리
162,행복의 나라,2018-07-19,6607800 ,0,1006,15,한국,한국,㈜인디스토리
163,기억의 밤,2017-11-29,5692000 ,0,988,751,한국,한국,"플러스엠 엔터테인먼트,주식회사 키위컴퍼니"
164,눈꺼풀,2018-04-12,7379200 ,0,985,14,한국,한국,(주)영화사 진진
165,올드마린보이,2017-11-02,6376000 ,0,983,58,한국,한국,CGV아트하우스
165,스타박'스 다방,2018-01-11,6194000 ,0,983,28,한국,한국,(주)드림팩트엔터테인먼트
167,예스 평창!,2018-03-08,7694800 ,0,968,11,한국,한국,시네마 뉴원
168,아이 캔 스피크,2017-09-21,5763800 ,0,947,1140,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스"
169,"이,기적인 남자",2018-10-25,7401800 ,0,918,14,한국,한국,(주)리틀빅픽쳐스
170,맞짱,2018-09-12,2237000 ,0,885,11,한국,한국,(주)차룡영화사
171,버블 패밀리,2018-12-20,5396700 ,0,848,13,한국,한국,무브먼트
172,초행,2017-12-07,6485400 ,0,845,47,한국,한국,(주)인디플러그
173,타클라마칸,2018-03-22,6574300 ,0,840,17,한국,한국,(주)드림팩트엔터테인먼트
174,더 블랙,2018-09-13,5393500 ,0,803,13,한국,한국,이달투
175,나의 연기 워크샵,2017-12-28,4930500 ,0,679,12,한국,한국,무브먼트
176,메리 크리스마스 미스터 모,2017-12-14,4493000 ,0,598,31,한국,한국,㈜인디스토리
177,인투 더 나잇,2018-03-29,4704300 ,0,593,14,한국,한국,(주)시네마달
178,달밤체조 2015,2018-04-24,3493000 ,0,499,2,한국,한국,달밤체조(주)
179,숲속의 부부,2018-02-15,4265500 ,0,496,7,한국,한국,(주)트리필름
180,양아치 느와르,2018-09-13,3822000 ,0,455,6,한국,한국,(주)영화사 그램
181,친구엄마 2018,2018-12-04,2573000 ,0,436,21,한국,한국,(주)소나무픽쳐스
182,동창회의 목적 3,2018-02-20,2290000 ,0,431,20,한국,한국,(주)소나무픽쳐스
183,참외향기,2018-05-31,2895200 ,0,384,4,한국,한국,(주)영화사 그램
184,언더독,2019-01-16,3130000 ,0,382,612,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
185,택시운전사,2017-08-02,2091500 ,0,357,1906,한국,한국,(주)쇼박스
186,착한 친구엄마,2018-10-08,1778000 ,0,336,19,한국,한국,(주)소나무픽쳐스
187,마중: 커피숍 난동 수다 사건,2018-05-17,2481500 ,0,315,6,한국,한국,(주)콘텐츠윙
188,풍뎅이뎅이,2018-02-08,2001000 ,0,308,4,한국,한국,(주)콘텐츠판다
188,오아시스 세탁소,2018-05-09,733000 ,0,308,1,한국,한국,주식회사 씨엠닉스
190,꾼,2017-11-22,1539000 ,0,306,1314,한국,한국,(주)쇼박스
191,게스트하우스,2018-02-22,2062500 ,0,303,12,한국,한국,하준사
192,여동생 친구,2018-05-23,1451000 ,0,297,10,한국,한국,(주)케이알씨지
193,천당의 밤과 안개,2018-11-29,3350200 ,0,295,5,한국,한국,주식회사 마운틴픽쳐스
194,아버지를 찾아서,2018-04-12,930000 ,0,279,4,한국,한국,(주)드림팩트엔터테인먼트
195,다시..올래,2018-04-26,1448500 ,0,273,4,한국,한국,(주)콘텐츠윙
196,내게 남은 사랑을,2017-11-02,2140000 ,0,252,156,한국,한국,(주)무빙픽쳐스컴퍼니
197,딥,2018-09-06,1796500 ,0,248,9,한국,한국,(주)드림팩트엔터테인먼트
198,야한 짓: 감독판,2018-05-29,1187000 ,0,244,20,한국,한국,(주)케이알씨지
198,중독: 관음증-감독판,2018-05-29,1187000 ,0,244,20,한국,한국,(주)케이알씨지
198,마지막 정사: 여럿이 다같이-무삭제판,2018-10-23,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,김본좌의 야동남녀- 무삭제판,2018-11-14,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,새 어린 엄마 - 무삭제판,2018-11-27,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,맛있는 섹스 누나 친구-감독판,2018-04-17,1188000 ,0,244,20,한국,한국,(주)케이알씨지
198,국가 성생활 관리위원회-무삭제판,2018-12-13,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,어린 새엄마-무삭제판,2018-10-24,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,스와핑 민박집,2018-09-27,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,세 번째 엄마 무삭제판,2018-12-11,1183000 ,0,244,18,한국,한국,(주)케이알씨지
198,내 여자의 정사: 감독판,2018-06-19,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,아내의 외도: 감독판,2018-04-17,1188000 ,0,244,20,한국,한국,(주)케이알씨지
198,음란 조선 기방,2018-07-04,1183000 ,0,244,10,한국,한국,(주)케이알씨지
198,맛있는 스와핑,2018-08-14,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,향단이 나르샤 감독판,2018-06-20,1183000 ,0,244,20,한국,한국,(주)케이알씨지
198,완전한 사육: 감금의 미학,2018-10-11,1183000 ,0,244,20,한국,한국,(주)케이알씨지
214,새 엄마의 선물 떡 - 무삭제판,2018-11-20,1178000 ,0,243,18,한국,한국,(주)케이알씨지
214,두번째 엄마2-무삭제판,2018-11-20,1178000 ,0,243,18,한국,한국,(주)케이알씨지
214,새로운 엄마친구-무삭제판,2018-11-20,1178000 ,0,243,18,한국,한국,(주)케이알씨지
217,착한 장모,2018-07-09,1292000 ,0,239,20,한국,한국,(주)소나무픽쳐스
217,내 엄마의 친구,2018-05-17,1292000 ,0,239,20,한국,한국,(주)소나무픽쳐스
217,야한 정사의 맛 - 무삭제판,2018-11-07,1178000 ,0,239,15,한국,한국,(주)케이알씨지
220,휴게소,2018-09-14,1133000 ,0,230,4,한국,한국,"(주)다날엔터테인먼트,THE 픽쳐스"
221,원죄,2018-04-19,1739600 ,0,228,6,한국,한국,이언픽쳐스
222,일진,2018-03-15,1322000 ,0,224,5,한국,한국,(주)드림팩트엔터테인먼트
223,사돈처녀,2018-12-14,1046000 ,0,223,20,한국,한국,(주)컨텐츠 빌리지
224,동화,2018-10-25,1112500 ,0,208,5,한국,한국,(주)콘텐츠윙
225,젊은엄마네하숙집,2018-09-13,894000 ,0,204,20,한국,한국,(주)로드하우스
226,아메리카 타운,2018-12-06,1197000 ,0,203,7,한국,한국,전국예술영화관협회
227,다시 태어나도 우리,2017-09-27,1334000 ,0,201,118,한국,한국,(주)엣나인필름
227,나쁜 엄마,2018-04-26,1107000 ,0,201,18,한국,한국,(주)투모션
229,국경의 왕,2019-02-28,1172000 ,0,200,5,한국,한국,"무브먼트,독립영화전용관 인디스페이스"
230,한강에게,2019-04-04,1265800 ,0,198,31,한국,한국,㈜인디스토리
230,예쁜누나,2018-10-18,876000 ,0,198,20,한국,한국,(주)마이애미미디어
232,초대녀 2,2018-12-28,1424000 ,0,196,20,한국,한국,(주)컨텐츠 빌리지
233,김군,2019-05-23,1307900 ,0,193,73,한국,한국,영화사 풀
234,보희와 녹양,2019-05-29,1298200 ,0,192,25,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
235,여동생 커플 훔쳐보기,2018-04-19,1065000 ,0,188,20,한국,한국,(주)로이테미디어
236,수상한 노래방,2018-08-09,1026000 ,0,187,20,한국,한국,(주)투모션
237,섹스 인 더 게임,2018-03-28,1021000 ,0,184,20,한국,한국,영드래곤 미디어
238,처녀 사냥,2018-01-31,1019000 ,0,183,19,한국,한국,(주)컨텐츠 빌리지
238,어린 누나,2018-03-07,1019000 ,0,183,20,한국,한국,(주)컨텐츠 빌리지
240,엄마 애인,2018-01-29,1012000 ,0,182,20,한국,한국,(주)에이블엔터테인먼트
241,어린 이모,2018-05-09,1000000 ,0,180,20,한국,한국,(주)컨텐츠 빌리지
241,초대녀,2018-06-05,996000 ,0,180,21,한국,한국,(주)컨텐츠 빌리지
241,어린 처제,2018-05-04,1000000 ,0,180,20,한국,한국,(주)컨텐츠 빌리지
241,딸의 애인,2018-05-04,995000 ,0,180,20,한국,한국,(주)컨텐츠 빌리지
241,형님 아내4(우주공주 춘향),2018-04-25,995000 ,0,180,1,한국,한국,이돌영화사
241,화끈한 홈서비스,2018-04-24,1000000 ,0,180,20,한국,한국,(주)제이에이와이이엔터테인먼트
247,과외의 추억,2018-09-07,989000 ,0,179,20,한국,한국,스마일컨텐츠
247,음란한 모델,2018-07-19,991000 ,0,179,20,한국,한국,(주)제이에이와이이엔터테인먼트
247,첫경험,2018-01-10,998000 ,0,179,19,한국,한국,(주)컨텐츠 빌리지
247,어린 누나 2,2018-11-01,988000 ,0,179,19,한국,한국,(주)컨텐츠 빌리지
247,어린 엄마,2018-01-10,997000 ,0,179,20,한국,한국,(주)에이블엔터테인먼트
247,교회누나,2018-06-22,993000 ,0,179,20,한국,한국,(주)엔트리미디어
253,어린 처제 2,2018-08-14,991000 ,0,178,20,한국,한국,(주)컨텐츠 빌리지
253,조건아빠: 슈가대디,2018-10-15,992000 ,0,178,20,한국,한국,(주)가온콘텐츠
253,이웃집 아내,2018-10-25,992000 ,0,178,20,한국,한국,라온컴퍼니
253,더티웨딩,2018-08-16,991000 ,0,178,20,한국,한국,(주)콘텐츠윙
253,어린 처형,2018-10-25,992000 ,0,178,20,한국,한국,(주)컨텐츠 빌리지
258,우리가족같이,2018-10-29,976000 ,0,177,19,한국,한국,(주)투모션
258,맛있는 아내,2018-10-11,833000 ,0,177,20,한국,한국,(주)나우콘텐츠
260,조건엄마:슈가맘,2018-11-13,946000 ,0,174,20,한국,한국,(주)가온콘텐츠
261,여선생2,2018-12-18,946000 ,0,173,20,한국,한국,(주)영화사히트
261,쾌락 도우미 무삭제,2018-01-18,964000 ,0,173,20,한국,한국,노바엔터테인먼트
261,쾌락의 밀실 무삭제,2018-03-29,960000 ,0,173,20,한국,한국,노바엔터테인먼트
261,발칙한 동거,2018-01-15,963000 ,0,173,20,한국,한국,노바엔터테인먼트
265,남의 아내,2018-12-18,942000 ,0,171,20,한국,한국,(주)가온콘텐츠
265,아들의 아내 무삭제,2018-01-11,905000 ,0,171,20,한국,한국,노바엔터테인먼트
267,은밀한 여작가의 사생활,2018-11-20,938000 ,0,169,20,한국,한국,(주)라온컴퍼니플러스
267,가정부 길들이기,2018-12-26,938000 ,0,169,20,한국,한국,(주)가온콘텐츠
269,타짜의 목적 무삭제,2018-07-26,912000 ,0,163,20,한국,한국,노바엔터테인먼트
270,알래스카 북극곰,2018-12-13,848000 ,0,161,20,한국,한국,(주)나우콘텐츠
