순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
48,백 투 더 비기닝,2015-02-26,2016298400 ,0.002,266389,423,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
49,투모로우랜드,2015-05-27,2082869000 ,0.003,265744,435,미국,미국,월트디즈니컴퍼니코리아(주)
50,스파이 브릿지,2015-11-05,2049608478 ,0.002,264872,425,미국,미국,이십세기폭스코리아(주)
51,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,2015-02-12,1885543600 ,0.002,257381,187,일본,일본,(주)씨제이이엔엠
52,언브로큰,2015-01-07,1997947292 ,0.002,256475,401,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
53,하늘을 걷는 남자,2015-10-28,2267273653 ,0.003,238257,415,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
54,극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,2015-01-14,1653084000 ,0.002,233347,360,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
55,괴물의 아이,2015-11-25,1652580816 ,0.002,223216,363,일본,일본,"CGV아트하우스,(주)리틀빅픽쳐스"
56,언프렌디드: 친구삭제,2015-05-07,1645623941 ,0.002,219892,386,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
57,노아의 방주: 남겨진 녀석들,2015-04-30,1586417300 ,0.002,219621,436,독일,"독일,벨기에,룩셈부르크,아일랜드",씨네그루(주)다우기술
58,포켓몬 더 무비 XY 후파: 광륜의 초마신,2015-12-23,1528041500 ,0.002,214284,360,일본,일본,(주)이수C&E
59,버드맨,2015-03-05,1664640800 ,0.002,206241,380,미국,미국,이십세기폭스코리아(주)
60,더 셰프,2015-11-05,1482518148 ,0.002,186511,409,미국,미국,(주)이수C&E
61,기생수 파트1,2015-02-26,1534923185 ,0.002,186184,247,일본,일본,판씨네마(주)
62,팬,2015-10-08,1425325592 ,0.002,186174,428,미국,미국,워너브러더스 코리아(주)
63,레전드,2015-12-10,1436348930 ,0.002,179738,449,프랑스,"프랑스,영국",(주)이수C&E
64,19곰 테드 2,2015-06-25,1378084400 ,0.002,170647,297,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
65,인터스텔라,2014-11-06,1619640900 ,0.002,170235,1342,미국,"미국,영국",워너브러더스 코리아(주)
66,아메리칸 울트라,2015-08-27,1301387295 ,0.002,161382,341,미국,미국,(주)씨제이이엔엠
67,트랜스포터: 리퓰드,2015-10-15,1263319115 ,0.002,161245,432,프랑스,"프랑스,중국",씨네그루(주)다우기술
68,스누피: 더 피너츠 무비,2015-12-24,1194012100 ,0.001,156376,348,미국,미국,이십세기폭스코리아(주)
69,아메리칸 셰프,2015-01-07,1240660929 ,0.001,151833,111,미국,미국,(주)영화사 진진
70,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,2015-04-23,1085388600 ,0.001,150226,372,일본,일본,(주)이수C&E
71,우먼 인 골드,2015-07-09,1109776800 ,0.001,144154,252,미국,"미국,영국",(주)팝엔터테인먼트
72,시카리오: 암살자의 도시,2015-12-03,1135597952 ,0.001,140715,227,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
73,워터 디바이너,2015-01-28,1008818235 ,0.001,136134,326,미국,"미국,호주,터키",롯데쇼핑㈜롯데엔터테인먼트
74,심야식당,2015-06-18,1042451974 ,0.001,131856,180,일본,일본,(주)영화사 진진
75,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,985069000 ,0.001,130223,66,일본,일본,(주)박수엔터테인먼트
76,미라클 벨리에,2015-08-27,929076518 ,0.001,121827,245,프랑스,프랑스,(주)영화사 진진
77,눈의 여왕 2: 트롤의 마법거울,2014-12-24,859030900 ,0.001,120278,479,러시아,러시아,씨네그루(주)다우기술
78,존 윅,2015-01-21,925995637 ,0.001,116119,321,미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(주)나이너스엔터테인먼트"
79,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,2015-09-17,816868100 ,0.001,113404,351,일본,일본,(주)와우픽쳐스
80,스틸 앨리스,2015-04-29,869953546 ,0.001,112711,109,미국,미국,그린나래미디어(주)
81,셀프/리스,2015-09-10,874447764 ,0.001,111127,340,미국,미국,(주)이수C&E
82,맨 프롬 UNCLE,2015-10-28,846390353 ,0.001,108551,361,미국,미국,워너브러더스 코리아(주)
83,더 건맨,2015-04-16,833925965 ,0.001,107444,349,프랑스,"프랑스,스페인,영국",롯데쇼핑㈜롯데엔터테인먼트
84,프리덤,2015-11-19,736220100 ,0.001,106030,117,미국,미국,주식회사 마운틴픽쳐스
85,사우스포,2015-12-03,757831248 ,0.001,100785,335,미국,미국,씨네그루(주)다우기술
86,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,2015-11-26,730895500 ,0.001,100026,344,일본,일본,"(주)스마일이엔티,(주)영화사오원"
87,빌리와 용감한 녀석들 3,2015-04-30,699788600 ,0.001,98495,343,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
88,맥베스,2015-12-03,712208153 ,0.001,93610,141,영국,"영국,프랑스,미국",판씨네마(주)
89,7번째 아들,2015-02-11,729980451 ,0.001,92598,358,미국,"미국,영국,캐나다",유니버설픽쳐스인터내셔널 코리아(유)
90,숀더쉽,2015-08-13,640793000 ,0.001,91790,263,영국,"영국,프랑스",(주)박수엔터테인먼트
91,포커스,2015-02-26,702878700 ,0.001,91164,349,미국,미국,워너브러더스 코리아(주)
92,더 매직: 리틀톰과 도둑공주,2015-09-24,654964700 ,0.001,89524,193,스페인,"스페인,쿠바","㈜코리아스크린,와이드 릴리즈(주)"
93,갤로우즈,2015-09-03,686186406 ,0.001,88777,299,미국,미국,워너브러더스 코리아(주)
94,세인트 빈센트,2015-03-05,670325528 ,0.001,86413,308,미국,미국,(주)영화사 빅
95,빅 아이즈,2015-01-28,651316335 ,0.001,85200,290,미국,미국,판씨네마(주)
96,와일드,2015-01-22,665271800 ,0.001,83334,58,미국,미국,이십세기폭스코리아(주)
97,더 이퀄라이저,2015-01-28,639464500 ,0.001,82779,255,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
98,모데카이,2015-02-18,624513020 ,0.001,78070,290,미국,미국,(주)나이너스엔터테인먼트
99,엑스 마키나,2015-01-21,629716963 ,0.001,78049,207,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
100,러덜리스,2015-07-09,613113720 ,0.001,77867,117,미국,미국,그린나래미디어(주)
101,타임 패러독스,2015-01-07,602296908 ,0.001,76803,232,호주,호주,(유)조이앤시네마
102,피치 퍼펙트: 언프리티 걸즈,2015-05-28,591516497 ,0.001,75598,297,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
103,위자,2015-04-16,570989035 ,0.001,73716,337,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
104,다크 플레이스,2015-07-15,530282654 ,0.001,66075,268,미국,"미국,영국,프랑스","(주)스톰픽쳐스코리아,주식회사 우리네트웍스"
105,히트맨: 에이전트 47,2015-09-03,502308500 ,0.001,64157,272,미국,미국,이십세기폭스코리아(주)
106,보루토 - 나루토 더 무비,2015-12-10,476416400 ,0.001,64062,219,일본,일본,와이드 릴리즈(주)
107,기생수 파트2,2015-05-07,514236959 ,0.001,63529,260,일본,일본,판씨네마(주)
108,위아영,2015-05-14,495343360 ,0.001,62016,235,미국,미국,"(주)브리즈픽처스,(주)영화사오원"
109,아더와 미니모이 3: 두 세계의 전쟁,2015-11-05,434914800 ,0.001,61550,267,프랑스,프랑스,(주)라이크콘텐츠
110,주온: 더 파이널,2015-10-01,462659400 ,0.001,61130,318,일본,일본,유니버설픽쳐스인터내셔널 코리아(유)
111,파더 앤 도터,2015-12-10,464270100 ,0.001,60829,352,미국,"미국,이탈리아",(주)박수엔터테인먼트
112,대니 콜린스,2015-09-30,427040305 ,0.001,56632,309,미국,미국,"(주)나이너스엔터테인먼트,(주)지어소프트"
113,드래곤 블레이드,2015-03-12,427722800 ,0.001,56547,264,중국,중국,롯데쇼핑㈜롯데엔터테인먼트
114,나이트 크롤러,2015-02-26,451041300 ,0.001,55892,233,미국,미국,(주)스톰픽쳐스코리아
115,더 랍스터,2015-10-29,457244300 ,0.001,55396,75,영국,"영국,그리스,아일랜드,네덜란드,프랑스","(주)팝엔터테인먼트,(주)영화사오원,(주)브리즈픽처스"
116,개구리왕국,2015-11-12,362895100 ,0,53576,227,중국,중국,예지림엔터테인먼트
117,이웃집에 신이 산다,2015-12-24,421457300 ,0.001,53368,73,벨기에,"벨기에,프랑스,룩셈부르크",(주)엣나인필름
118,더 라스트: 나루토 더 무비,2015-02-26,391905272 ,0,52816,158,일본,일본,와이드 릴리즈(주)
119,바다 탐험대 옥토넛 스페셜,2015-02-05,386259600 ,0,52238,210,영국,영국,와이드 릴리즈(주)
120,더 비지트,2015-10-15,403435581 ,0,52197,279,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
121,바닷마을 다이어리,2015-12-17,418641984 ,0.001,52110,67,일본,일본,"주식회사 왓챠,(주)티캐스트"
122,라스트 위치 헌터,2015-12-30,345219000 ,0,49558,278,미국,미국,TCO(주)더콘텐츠온
123,스트레이트 아웃 오브 컴턴,2015-09-10,412749800 ,0,48844,185,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
124,이스케이프,2015-11-05,365265000 ,0,47760,264,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
125,송 원,2015-04-01,354715143 ,0,47599,365,미국,미국,(주)박수엔터테인먼트
126,엘리노어 릭비: 그 남자 그 여자,2015-04-09,380826400 ,0,47254,212,미국,미국,(주)이수C&E
127,크림슨 피크,2015-11-25,377338400 ,0,46411,255,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
128,한 번 더 해피엔딩,2015-04-08,350961851 ,0,45527,231,미국,미국,(주)팝엔터테인먼트
129,피케이: 별에서 온 얼간이,2015-09-03,352152800 ,0,45301,184,인도,인도,(주)와우픽쳐스
130,일곱난쟁이,2014-12-24,304278800 ,0,42925,263,독일,독일,플러스엠 엔터테인먼트
131,코블러,2015-04-08,318637732 ,0,41444,250,미국,미국,씨네그루(주)다우기술
132,데모닉,2015-06-25,309831100 ,0,40643,146,미국,"미국,영국",(주)와우픽쳐스
133,유고와 라라: 하늘고래와 구름섬 대모험,2015-04-09,291706400 ,0,40374,222,중국,중국,와이드 릴리즈(주)
134,"웰컴, 삼바",2015-02-18,325078800 ,0,40321,252,프랑스,프랑스,(주)이수C&E
135,아델라인 : 멈춰진 시간,2015-10-15,310087419 ,0,40096,239,미국,미국,(주)쇼박스
136,내일을 위한 시간,2015-01-01,309481800 ,0,38558,44,벨기에,"벨기에,프랑스,이탈리아",그린나래미디어(주)
137,정글번치: 너구리 해적단과 보물지도,2015-06-25,272076100 ,0,38219,247,프랑스,프랑스,(주)팝엔터테인먼트
138,신은 죽지 않았다,2015-04-16,281738000 ,0,38149,137,미국,미국,"주식회사 마운틴픽쳐스,(주)에스와이코마드"
139,위아 유어 프렌즈,2015-11-12,298996400 ,0,37853,220,미국,"미국,영국,프랑스",씨네그루(주)다우기술
140,추억의 마니,2015-03-19,284458700 ,0,37182,242,일본,일본,(주)이수C&E
141,령 : 저주받은 사진,2015-06-04,277244253 ,0,36371,253,일본,일본,(주)스톰픽쳐스코리아
142,리틀드래곤 코코넛,2015-07-02,256227400 ,0,35086,209,독일,독일,(주)영화사 빅
143,팔로우,2015-04-02,277832743 ,0,33489,197,미국,미국,"(주)영화사오원,(주)브리즈픽처스"
144,나를 미치게 하는 여자,2015-12-10,237669700 ,0,33380,161,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
145,"땡큐, 대디",2015-04-23,236928561 ,0,33066,252,프랑스,프랑스,(주)영화사 빅
146,아이돌 마스터 무비 : 빛의 저편으로!,2015-11-19,211857000 ,0,29193,55,일본,일본,(주)머스트씨무비릴리징컴퍼니
147,슈퍼 스파이: 수상한 임무,2015-10-15,207059400 ,0,28626,173,스페인,스페인,"(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온"
148,앙: 단팥 인생 이야기,2015-09-10,219663862 ,0,27590,39,일본,일본,그린나래미디어(주)
149,라자루스,2015-07-02,215951800 ,0,27445,89,미국,미국,(유)조이앤시네마
150,몬스터 헌트,2015-11-12,200707000 ,0,27310,184,중국,중국,(주)와우픽쳐스
151,러브 앤 머시,2015-07-30,211780800 ,0,26812,51,미국,미국,판씨네마(주)
152,트레이서,2015-03-19,197286000 ,0,26262,249,미국,미국,"(주)영화사오원,(주)브리즈픽처스"
153,폭스캐처,2015-02-05,203263521 ,0,25618,80,미국,미국,그린나래미디어(주)
154,트래쉬,2015-05-14,182102913 ,0,25260,206,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
155,숲속으로,2014-12-24,186970400 ,0,24476,356,미국,미국,월트디즈니컴퍼니코리아(주)
156,진격의 거인: 홍련의 화살,2015-01-28,192575800 ,0,24450,82,일본,일본,(주)박수엔터테인먼트
157,윈드랜드,2015-04-02,173018200 ,0,24441,240,이탈리아,이탈리아,예지림엔터테인먼트
158,종이 달,2015-07-23,197236200 ,0,24381,34,일본,일본,"(주)영화사오원,(주)퍼스트런"
159,레전드 오브 래빗: 불의 전설,2015-09-24,178371100 ,0,24111,126,중국,중국,(주)팝엔터테인먼트
160,아마조니아,2015-08-05,169462200 ,0,23704,105,프랑스,"프랑스,브라질","(주)영화사 빅,(주)버킷스튜디오"
161,사이코패스,2015-05-28,191148000 ,0,23586,69,일본,일본,(주)박수엔터테인먼트
162,드래곤볼 Z : 부활의 F,2015-10-01,176019000 ,0,23294,76,일본,일본,(주)씨제이이엔엠
163,마미,2014-12-18,182817800 ,0,22508,84,캐나다,"캐나다,프랑스",(주)엣나인필름
164,엘리제궁의 요리사,2015-03-19,169077000 ,0,22246,112,프랑스,프랑스,판씨네마(주)
165,차일드 44,2015-05-28,168643231 ,0,21604,145,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
166,트립 투 이탈리아,2015-06-04,161700300 ,0,21054,51,영국,영국,찬란
167,스윗 프랑세즈,2015-12-03,153528300 ,0,20694,94,영국,"영국,프랑스,미국",그린나래미디어(주)
168,난 그녀와 키스했다,2015-07-22,155762798 ,0,20056,53,프랑스,프랑스,(주)엣나인필름
169,라이프,2015-10-15,155668185 ,0,19596,99,캐나다,"캐나다,독일,오스트리아 ,미국","(주)영화사오원,(주)프레인글로벌"
170,비비안 마이어를 찾아서,2015-04-30,149426500 ,0,18693,36,미국,미국,오드
171,무민 더 무비,2015-08-13,133874700 ,0,18380,161,핀란드,"핀란드,프랑스",(주)팝엔터테인먼트
172,리그레션,2015-10-15,141042885 ,0,18057,143,스페인,"스페인,캐나다",(주)박수엔터테인먼트
173,옐로우버드,2015-02-18,139064300 ,0,18020,127,프랑스,프랑스,"(주)영화사오원,(주)브리즈픽처스"
174,유아 낫 유,2015-01-21,138505400 ,0,17372,103,미국,미국,(주)마인스 엔터테인먼트
175,이민자,2015-09-03,130809123 ,0,16667,36,미국,미국,주식회사 씨네룩스
176,어바웃 리키,2015-09-03,122501900 ,0,16404,123,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
177,셀마,2015-07-23,118714824 ,0,16183,48,미국,미국,찬란
178,이다,2015-02-18,118657345 ,0,15493,34,폴란드,"폴란드,덴마크",시네마 뉴원
179,아스테릭스: 신들의 전당,2015-04-30,108464000 ,0,15315,104,프랑스,프랑스,(주)나이너스엔터테인먼트
180,꼬마 유령,2015-06-11,110213300 ,0,15276,176,독일,"독일,스위스",(주)영화사오원
181,라이드 : 나에게로의 여행,2015-07-16,124963700 ,0,15190,29,미국,미국,(주)티캐스트
182,뷰티풀 라이,2015-03-26,112466200 ,0,15050,91,미국,미국,(주)씨제이이엔엠
183,어느 하녀의 일기,2015-08-06,114051900 ,0,14891,37,프랑스,"프랑스,벨기에",주식회사 씨네룩스
184,엘리펀트 송,2015-06-11,116756400 ,0,14883,49,캐나다,캐나다,(주)엣나인필름
185,리틀 보이,2015-12-10,100778300 ,0,14343,143,미국,"미국,멕시코",플러스엠 엔터테인먼트
186,"알로, 슈티",2015-07-02,115129400 ,0,14289,33,프랑스,프랑스,"(주)프레인글로벌,(주)콘텐츠판다"
187,호비와 엄마나무섬의 비밀,2015-07-02,97809500 ,0,14234,74,일본,일본,(주)머스트씨무비릴리징컴퍼니
188,하나와 앨리스: 살인사건,2015-05-27,112007100 ,0,14226,67,일본,일본,(주)씨제이이엔엠
189,해피 홀리데이,2015-05-14,105913800 ,0,13939,102,영국,영국,(주)스톰픽쳐스코리아
190,네이든,2015-06-25,106072400 ,0,13936,49,영국,영국,(주)블룸즈베리리소시스리미티드
191,미스터 터너,2015-01-22,105909883 ,0,13792,29,영국,"영국,프랑스,독일",(주)영화사 진진
192,아마데우스 감독판,2015-10-29,108229000 ,0,13428,31,미국,미국,시네마 뉴원
193,베스트 오브 미,2015-06-18,100915600 ,0,13399,118,미국,미국,플러스엠 엔터테인먼트
194,무드 인디고,2014-12-11,109920900 ,0,13282,55,프랑스,"프랑스,벨기에",(주)프레인글로벌
195,블랙버드,2015-01-28,97711400 ,0,13130,135,미국,미국,(주)영화사 빅
196,온리 유,2015-10-15,96822200 ,0,12990,111,중국,중국,(주)영화사 빅
197,결혼하지 않아도 괜찮을까,2015-04-09,96425500 ,0,11782,27,일본,일본,프리비젼엔터테인먼트
198,클라우즈 오브 실스마리아,2014-12-18,91868300 ,0,11402,53,프랑스,"프랑스,스위스,독일",(주)나이너스엔터테인먼트
199,카이트,2015-06-11,66844000 ,0,11287,50,미국,미국,(주)누리픽쳐스
200,에이미,2015-11-05,93166400 ,0,11258,31,영국,영국,"(주)팝엔터테인먼트,주식회사 더쿱"
201,블러바드,2015-08-13,86642300 ,0,11048,17,미국,미국,"주식회사 블루필름웍스,주식회사 마운틴픽쳐스,TCO(주)더콘텐츠온"
202,바티칸 뮤지엄,2015-01-08,106215500 ,0,11027,51,이탈리아,이탈리아,(주)팝엔터테인먼트
203,퇴마전: 마령검의 비밀,2015-08-27,65107000 ,0,10922,50,중국,"중국,홍콩,미국",(주)누리픽쳐스
204,써드 퍼슨 - 감독판,2015-05-28,87139400 ,0,10910,108,미국,미국,(주)프레인글로벌
205,파리 폴리,2015-02-26,83234500 ,0,10835,22,프랑스,프랑스,(주)티캐스트콘텐츠허브
206,리틀 포레스트 2: 겨울과 봄,2015-05-14,81416544 ,0,10557,33,일본,일본,(주)영화사 진진
207,우주로봇 씨어,2015-03-12,73050900 ,0,10483,185,중국,중국,"(주)마인스 엔터테인먼트,(유)영화사 화수분"
208,트라이브,2015-01-29,80321400 ,0,10368,30,우크라이나,"우크라이나,네덜란드",오드
209,리바이어던,2015-03-19,79349000 ,0,10167,25,러시아,러시아,오드
210,디올 앤 아이,2015-08-06,82214000 ,0,10085,21,프랑스,프랑스,(주)영화사 진진
211,모스트 바이어런트,2015-04-02,78857425 ,0,10048,71,미국,미국,(주)영화사 진진
212,나의 어머니,2015-08-20,76569151 ,0,10031,30,이탈리아,"이탈리아,프랑스",(주)티캐스트
213,엘리노어 릭비: 그 남자,2015-04-09,80908700 ,0,9593,18,미국,미국,(주)이수C&E
214,리틀 포레스트: 여름과 가을,2015-02-12,72459256 ,0,9500,13,일본,일본,(주)영화사 진진
215,슬로우 웨스트,2015-10-08,72521700 ,0,9491,36,영국,"영국,뉴질랜드",THE 픽쳐스
216,우먼 인 블랙: 죽음의 천사,2015-09-10,73507300 ,0,9486,141,영국,영국,"(주)영화사오원,(주)브리즈픽처스"
217,엑시덴탈 러브,2015-05-07,73820847 ,0,9454,86,미국,"미국,영국",(주)프레인글로벌
218,엘리노어 릭비: 그 여자,2015-04-09,77773300 ,0,9233,16,미국,미국,(주)이수C&E
219,나의 사적인 여자친구,2015-01-08,72990155 ,0,9162,34,프랑스,프랑스,찬란
220,더 기프트,2015-11-05,67450248 ,0,8864,116,호주,"호주,미국",플러스엠 엔터테인먼트
221,마리 이야기: 손끝의 기적,2015-08-20,59276500 ,0,8821,39,프랑스,프랑스,오드
222,칼릴 지브란의 예언자,2015-09-10,65796100 ,0,8631,44,미국,"미국,프랑스,캐나다,기타,카타르",판씨네마(주)
223,경계의 저편 : I'LL BE HERE -미래편-,2015-10-08,63212000 ,0,8579,34,일본,일본,(주)머스트씨무비릴리징컴퍼니
224,슬리핑 위드 아더 피플,2015-10-22,65868300 ,0,8252,106,미국,미국,오퍼스픽쳐스(유)
225,윈터 슬립,2015-05-07,64707300 ,0,8248,22,터키,"터키,프랑스,독일",㈜영화사 백두대간
226,더 리치,2015-07-16,62994200 ,0,8153,74,미국,미국,(주)나이너스엔터테인먼트
227,청춘의 증언,2015-04-09,60118700 ,0,8005,86,영국,영국,판씨네마(주)
228,생 로랑,2015-04-16,63649900 ,0,7975,51,프랑스,프랑스,(주)팝엔터테인먼트
229,구스범스,2016-01-14,50938000 ,0,7778,515,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
230,미스트리스 아메리카,2015-12-10,62826800 ,0,7649,26,미국,미국,이십세기폭스코리아(주)
230,뱀파이어 아카데미,2015-04-09,43600500 ,0,7649,50,미국,"미국,영국,루마니아",(주)누리픽쳐스
232,코멧,2015-03-25,57135511 ,0,7597,121,미국,미국,(주)지어소프트
233,제네시스: 세상의 소금,2015-02-26,57732130 ,0,7336,29,프랑스,"프랑스,이탈리아,브라질",㈜영화사 백두대간
234,서유기 : 모험의 시작,2015-02-05,55736000 ,0,7160,73,중국,중국,"영화사 민들레,주식회사 마운틴픽쳐스"
235,더 딥 블루 씨,2015-04-23,53600961 ,0,6956,38,영국,"영국,미국",(주)팝엔터테인먼트
236,이별까지 7일,2015-01-15,49911406 ,0,6788,42,일본,일본,(주)수키픽쳐스
237,투캅스 인 파리,2015-03-26,34266000 ,0,6786,51,프랑스,프랑스,노바엔터테인먼트
