순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
30,어른들은 몰라요,2021-04-15,342089750 ,0.002,35462,209,한국,한국,(주)리틀빅픽쳐스
31,학교 가는 길,2021-05-05,265584980 ,0.002,34721,90,한국,한국,(주)영화사 진진
32,괴기맨숀,2021-06-30,330369600 ,0.002,32752,131,한국,한국,(주)콘텐츠판다
33,고백,2021-02-24,231792600 ,0.001,32589,255,한국,한국,(주)리틀빅픽쳐스
34,노회찬6411,2021-10-14,268066000 ,0.002,31021,154,한국,한국,"(주)리틀빅픽쳐스,시네마6411"
35,몬스타엑스 : 더 드리밍,2021-12-08,486980000 ,0.003,30487,98,한국,한국,씨제이포디플렉스 주식회사
36,수색자,2021-09-29,190969220 ,0.001,26794,218,한국,한국,(주)콘텐츠판다
37,아들의 이름으로,2021-05-12,221381610 ,0.001,26187,423,한국,한국,(주)엣나인필름
38,조제,2020-12-10,223247970 ,0.001,25792,1179,한국,한국,워너브러더스 코리아(주)
39,내겐 너무 소중한 너,2021-05-12,216983420 ,0.001,24783,449,한국,한국,(주)파인스토리
40,F20,2021-10-06,159491500 ,0.001,23019,218,한국,한국,와이드 릴리즈(주)
41,부활: 그 증거,2020-10-08,187200970 ,0.001,22158,111,한국,한국,(주)영화사 진진
42,도굴,2020-11-04,196309260 ,0.001,21767,1635,한국,한국,(주)씨제이이엔엠
43,아이들은 즐겁다,2021-05-05,178930670 ,0.001,21473,445,한국,한국,"플러스엠 엔터테인먼트,(주)영화사울림"
44,아무도 없는 곳,2021-03-31,174220200 ,0.001,20221,374,한국,한국,(주)엣나인필름
45,너에게 가는 길,2021-11-17,156973700 ,0.001,18051,56,한국,한국,(주)엣나인필름
46,나는 나를 해고하지 않는다,2021-01-28,135684500 ,0.001,17741,313,한국,한국,(주)영화사 진진
47,동백,2021-10-21,128834770 ,0.001,17672,60,한국,한국,시네마 뉴원
48,몬테크리스토: 더 뮤지컬 라이브,2021-03-19,334554000 ,0.002,17264,90,한국,한국,"CGV ICECON,씨제이포디플렉스 주식회사"
49,잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,2021-09-09,334063500 ,0.002,16704,66,한국,한국,CGV ICECON
50,송가인 더 드라마,2021-02-11,175253000 ,0.001,16251,117,한국,한국,(주)영화특별시에스엠씨
51,빛나는 순간,2021-06-30,129246670 ,0.001,15389,267,한국,한국,"(주)명필름,(주)씨네필운"
52,블랙핑크 더 무비,2021-08-04,200750000 ,0.001,15387,147,한국,한국,씨제이포디플렉스 주식회사
53,더블패티,2021-02-17,132609660 ,0.001,15383,265,한국,한국,"(주)케이티알파,판씨네마(주)"
54,십개월의 미래,2021-10-14,107423180 ,0.001,15159,158,한국,한국,그린나래미디어(주)
55,이번엔 잘 되겠지,2021-07-08,71264000 ,0,14677,48,한국,한국,THE 픽쳐스
56,베르테르,2021-05-05,223809000 ,0.001,12646,68,한국,한국,CGV ICECON
57,혼자 사는 사람들,2021-05-19,110800560 ,0.001,12447,159,한국,한국,주식회사 더쿱
58,낫아웃,2021-06-03,93967980 ,0.001,12342,203,한국,한국,"(주)케이티알파,판씨네마(주)"
59,최선의 삶,2021-09-01,99476980 ,0.001,11501,101,한국,한국,(주)엣나인필름
60,좋은 사람,2021-09-09,88275420 ,0.001,11498,140,한국,한국,"(주)싸이더스,찬란"
61,팬텀: 더 뮤지컬 라이브,2021-12-01,191806980 ,0.001,11293,118,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
62,화이트데이: 부서진 결계,2021-10-06,103168580 ,0.001,11119,356,한국,한국,(주)제이앤씨미디어그룹
63,토이 솔져스: 가짜사나이2 더 컴플리트,2021-01-27,108309800 ,0.001,11116,155,한국,한국,씨제이포디플렉스 주식회사
64,정말 먼 곳,2021-03-18,84243850 ,0,10644,204,한국,한국,그린나래미디어(주)
65,타다: 대한민국 스타트업의 초상,2021-10-14,87898380 ,0.001,10545,73,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
66,1984 최동원,2021-11-11,91933730 ,0.001,10500,172,한국,한국,(주)트리플픽쳐스
67,한창나이 선녀님,2021-10-20,63438020 ,0,10398,74,한국,한국,(주)트리플픽쳐스
68,빛과 철,2021-02-18,82096760 ,0,10079,161,한국,한국,찬란
69,"좋은 빛, 좋은 공기",2021-04-28,66683590 ,0,9631,62,한국,한국,(주)엣나인필름
70,잃어버린 얼굴 1895,2021-02-24,135487000 ,0.001,9558,63,한국,한국,(재)서울예술단
71,라임크라임,2021-11-25,78110800 ,0,9441,25,한국,한국,(주)시네마달
72,스트레스 제로,2021-02-03,65705700 ,0,8605,156,한국,한국,(주)트리플픽쳐스
73,그림자꽃,2021-10-27,64879170 ,0,8455,89,한국,한국,(주)엣나인필름
74,비밀의 정원,2021-04-08,65376190 ,0,8260,159,한국,한국,필름다빈
75,파이터,2021-03-18,56203090 ,0,7963,74,한국,한국,㈜인디스토리
76,킹메이커,2022-01-26,63836500 ,0,7599,1185,한국,한국,플러스엠 엔터테인먼트
77,당신의 사월,2021-04-01,56663620 ,0,7333,59,한국,한국,(주)시네마달
78,휴가,2021-10-21,51603300 ,0,7106,55,한국,한국,㈜인디스토리
79,이웃사촌,2020-11-25,61223790 ,0,6795,1363,한국,한국,"(주)리틀빅픽쳐스,(주)트리니티픽쳐스"
80,행복의 속도,2021-11-18,47300040 ,0,6459,23,한국,한국,(주)영화사 진진
81,클라이밍,2021-06-16,40585850 ,0,6291,110,한국,한국,(주)트리플픽쳐스
82,인트로덕션,2021-05-27,55369270 ,0,6185,91,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
83,액션히어로,2021-07-21,48964700 ,0,5904,110,한국,한국,(주)트리플픽쳐스
84,송해 1927,2021-11-18,39539400 ,0,5527,60,한국,한국,(주)스튜디오디에이치엘
85,로그 인 벨지움,2021-12-01,52145940 ,0,5335,53,한국,한국,(주)엣나인필름
86,갈매기,2021-07-28,39347130 ,0,5273,42,한국,한국,(주)영화사 진진
87,메이드 인 루프탑,2021-06-23,49348350 ,0,5238,77,한국,한국,(주)엣나인필름
88,당신얼굴 앞에서,2021-10-21,45937950 ,0,5205,69,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
89,경관의 피,2022-01-05,46843000 ,0,5178,1187,한국,한국,(주)에이스메이커무비웍스
90,무녀도,2021-11-24,38106800 ,0,5147,49,한국,한국,(주)씨네필운
91,종착역,2021-09-23,35215798 ,0,4981,49,한국,한국,필름다빈
92,여타짜,2021-12-08,42662840 ,0,4964,152,한국,한국,(주)박수엔터테인먼트
93,간호중,2021-12-02,26699400 ,0,4889,16,한국,한국,찬란
94,슈퍼문,2021-09-09,41532780 ,0,4778,200,한국,한국,예지림엔터테인먼트
95,국카스텐 콘서트 실황 : 해프닝,2021-03-24,82419000 ,0,4611,54,한국,한국,CGV ICECON
96,아르코 라이브 뮤지컬 호프,2021-03-03,90163000 ,0.001,4509,10,한국,한국,(주)아이디어랩
97,싸나희 순정,2021-11-25,29882300 ,0,4372,41,한국,한국,(주)마노엔터테인먼트
98,마마무 2021 웨어 아 위 콘서트 더 무비,2021-12-03,76530500 ,0,4252,37,한국,한국,씨제이 씨지브이(CJ CGV)(주)
99,나는 조선사람입니다,2021-12-09,37770070 ,0,4250,23,한국,한국,"㈜인디스토리,엠앤씨에프"
100,범털 2: 쩐의 전쟁,2021-05-13,21213890 ,0,4054,30,한국,한국,(주)피터팬픽쳐스
101,소설가 구보의 하루,2021-12-09,28190470 ,0,3877,36,한국,한국,필름다빈
102,신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀,2021-05-22,54186000 ,0,3700,55,한국,한국,(주)씨제이이엔엠
103,인천스텔라,2021-03-25,26516080 ,0,3692,50,한국,한국,(주)영화사 그램
104,구원,2021-04-08,25388250 ,0,3689,32,한국,한국,(주)영화사오원
105,아워 미드나잇,2021-11-11,27442470 ,0,3645,50,한국,한국,필름다빈
106,큰엄마의 미친봉고,2021-01-21,24358250 ,0,3632,67,한국,한국,(주)백그림
107,"2021 스웨그 에이지 : 외쳐, 조선!",2021-05-13,34736900 ,0,3615,34,한국,한국,(주)위즈온센
108,"구라, 베토벤",2021-02-25,21690100 ,0,3594,11,한국,한국,목영이엔엠
109,더스트맨,2021-04-07,24240280 ,0,3549,47,한국,한국,(주)트리플픽쳐스
110,썰,2021-06-03,30340780 ,0,3432,104,한국,한국,(주)스마일이엔티
111,박강아름 결혼하다,2021-08-19,24892710 ,0,3410,32,한국,한국,(주)영화사 진진
112,이 안에 외계인이 있다,2021-02-03,28887130 ,0,3265,121,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
113,흩어진 밤,2021-06-24,27613840 ,0,3258,49,한국,한국,영화배급협동조합 씨네소파
114,왕십리 김종분,2021-11-11,26482600 ,0,3203,32,한국,한국,㈜인디스토리
115,아수라도,2021-03-18,27725060 ,0,3166,101,한국,한국,(주)제이앤씨미디어그룹
116,관계의 가나다에 있는 우리는,2021-01-28,24380140 ,0,3131,39,한국,한국,(주)시네마달
117,턴: 더 스트릿,2021-03-31,18293000 ,0,3072,34,한국,한국,(주)26컴퍼니
118,귀신,2021-08-25,26790200 ,0,3070,31,한국,한국,(주)스튜디오 보난자
119,브라더,2021-10-07,25349450 ,0,3049,131,한국,한국,(주)박수엔터테인먼트
120,ARKO LIVE 뮤지컬 시데레우스,2021-02-11,45431500 ,0,3029,14,한국,한국,(주)아이디어랩
121,간이역,2021-02-18,25489340 ,0,2887,48,한국,한국,(주)드림팩트엔터테인먼트
122,우리는 매일매일,2021-06-30,21347670 ,0,2717,30,한국,한국,㈜인디스토리
123,트웬티 해커,2021-03-24,15435500 ,0,2691,74,한국,한국,(주)도어이앤엠
124,피어썸,2021-10-07,16623800 ,0,2670,45,한국,한국,(주)스토리제이
125,영화의 거리,2021-09-16,19981200 ,0,2611,26,한국,한국,영화배급협동조합 씨네소파
126,색다른 그녀,2021-10-14,16618010 ,0,2605,20,한국,한국,(주)이놀미디어
127,쇼미더고스트,2021-09-09,17131210 ,0,2502,43,한국,한국,㈜인디스토리
128,용루각2: 신들의 밤,2021-02-10,14792790 ,0,2475,20,한국,한국,(주)그노스
129,숏버스 이별행,2021-07-22,21261000 ,0,2455,53,한국,한국,"언더식스티,(주)퍼니콘"
130,생각의 여름,2021-08-12,20783050 ,0,2401,41,한국,한국,㈜인디스토리
131,가치 캅시다,2021-10-28,20543250 ,0,2365,43,한국,한국,(주)스튜디오 보난자
132,미스터 보스,2020-12-30,19805040 ,0,2313,226,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
133,아이윌 송,2021-07-01,20233200 ,0,2298,34,한국,한국,(주)라이크콘텐츠
134,나만 보이니,2021-07-21,20393410 ,0,2289,84,한국,한국,(주)디스테이션
135,악인은 너무 많다 2 - 제주 실종사건의 전말,2021-11-11,12935770 ,0,2281,26,한국,한국,(주)콘텐츠패밀리
136,습도 다소 높음,2021-09-01,21809760 ,0,2224,51,한국,한국,(주)스튜디오디에이치엘
137,로또쉐어,2021-11-24,13407000 ,0,2156,20,한국,한국,와이드 릴리즈(주)
138,청춘선거,2021-06-17,13910000 ,0,2087,27,한국,한국,아이 엠
139,광대: 소리꾼,2022-02-24,17810000 ,0,2020,116,한국,한국,트윈플러스파트너스(주)
140,로그북,2021-11-24,18669800 ,0,1999,15,한국,한국,시네마 뉴원
141,까치발,2021-06-03,16738000 ,0,1997,27,한국,한국,(주)시네마달
142,베르나르다 알바,2021-04-28,37550500 ,0,1865,25,한국,한국,(주)트리플픽쳐스
143,온 더 로드,2021-07-21,24999000 ,0,1783,18,한국,한국,CGV ICECON
144,울림의 탄생,2021-10-21,12174900 ,0,1677,7,한국,한국,영화배급협동조합 씨네소파
145,전야,2021-06-03,13493800 ,0,1568,55,한국,한국,(주)이놀미디어
146,언더그라운드,2021-08-19,12688300 ,0,1480,19,한국,한국,(주)시네마달
147,죽어도 좋은 경험: 천사여 악녀가 되라,2021-07-15,8546270 ,0,1458,28,한국,한국,주식회사 블루필름웍스
148,정브르의 동물일기,2021-02-24,9597000 ,0,1416,51,한국,한국,CGV ICECON
149,포겟 미 낫-엄마에게 쓰는 편지,2021-06-03,12439110 ,0,1380,33,한국,한국,커넥트픽쳐스(주)
150,멀리가지마라,2021-03-04,10648500 ,0,1375,34,한국,한국,(주)영화사오원
151,크루아상,2021-01-21,11869450 ,0,1270,42,한국,한국,하준사
152,특송,2022-01-12,11081000 ,0,1261,996,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
153,고양이에게 밥을 주지 마세요,2021-11-11,8549440 ,0,1248,16,한국,한국,목영이엔엠
154,CCTV,2021-07-07,3820000 ,0,1188,1,한국,한국,마루아트센터(주)
155,사상,2021-10-21,9698500 ,0,1173,16,한국,한국,(주)시네마달
156,럭키 몬스터,2020-12-03,6932270 ,0,1154,101,한국,한국,(주)영화사 그램
157,더 데빌,2021-06-23,21266500 ,0,1144,19,한국,한국,CGV ICECON
158,족벌 두 신문 이야기,2021-01-01,8566400 ,0,1119,10,한국,한국,(주)엣나인필름
159,바람아 안개를 걷어가다오,2021-10-28,8346300 ,0,1063,22,한국,한국,(주)모쿠슈라
160,보는 것을 사랑한다,2021-10-28,6350000 ,0,998,8,한국,한국,(주)드림팩트엔터테인먼트
161,그대 너머에,2021-09-09,8368600 ,0,979,12,한국,한국,농부영화사
162,밤빛,2021-03-04,8096110 ,0,966,31,한국,한국,영화배급협동조합 씨네소파
163,아홉수 로맨스,2021-02-24,9437320 ,0,950,24,한국,한국,(주)스튜디오 보난자
164,열아홉,2021-06-30,7982800 ,0,943,26,한국,한국,(주)리틀빅픽쳐스
165,요요현상,2021-01-14,8678840 ,0,933,27,한국,한국,영화배급협동조합 씨네소파
166,천사는 바이러스,2021-01-06,6344710 ,0,904,44,한국,한국,주식회사 씨엠닉스
167,좀비크러쉬: 헤이리,2021-06-30,7134970 ,0,897,23,한국,한국,필름다빈
168,샤먼 로드,2021-07-03,4152000 ,0,890,5,한국,한국,강 컨텐츠
169,"식물카페, 온정",2021-06-24,6308140 ,0,886,19,한국,한국,매치컷(주)
170,아르코 라이브 뮤지컬 인사이드 윌리엄,2021-05-26,15602500 ,0,878,14,한국,한국,(주)아이디어랩
171,"무순, 세상을 가로질러",2021-04-22,7554000 ,0,802,17,한국,한국,영화배급협동조합 씨네소파
172,총을 들지 않는 사람들: 금기에 도전,2021-12-09,6825500 ,0,750,9,한국,한국,(주)스튜디오 보난자
173,뫼비우스,2021-10-13,1553000 ,0,734,1,한국,한국,주식회사 씨엠닉스
174,스프링 송,2021-04-21,6089480 ,0,721,48,한국,한국,"주식회사 컨텐츠썬,(주)아우라픽처스"
175,꿈꾸는 고양이,2021-09-09,6255725 ,0,708,19,한국,한국,아이 엠
176,깨복쟁이,2021-10-21,2874000 ,0,684,5,한국,한국,마루아트센터(주)
177,남매의 여름밤,2020-08-20,4574000 ,0,625,133,한국,한국,그린나래미디어(주)
178,숏버스 기묘행,2021-09-30,5962700 ,0,623,15,한국,한국,"언더식스티,(주)퍼니콘"
179,숏버스 감성행,2021-08-19,5601400 ,0,609,14,한국,한국,"언더식스티,(주)퍼니콘"
180,추억의 검정고무신,2020-11-19,5238000 ,0,582,215,한국,한국,(주)대교 미디어콘텐츠사업본부
181,귀여운 남자,2021-01-14,4463470 ,0,581,41,한국,한국,(주)드림팩트엔터테인먼트
182,갱경떡삥이,2021-12-27,1130000 ,0,565,1,한국,한국,갱경 엔터테인먼트
183,핫 블러드,2021-11-25,3016000 ,0,546,52,한국,한국,(주)제이앤씨미디어그룹
184,미싱타는 여자들,2022-01-20,3995000 ,0,525,39,한국,한국,(주)영화사 진진
185,스쿨 오브 락(樂),2021-05-13,3613000 ,0,509,7,한국,한국,(주)드림팩트엔터테인먼트
186,UFO 스케치,2021-03-04,3752500 ,0,506,10,한국,한국,(주)마노엔터테인먼트
187,스웨그,2020-12-10,4561480 ,0,501,118,한국,한국,(주)영화사오원
188,귀토-토끼의 팔란,2021-11-11,5044300 ,0,500,15,한국,한국,(주)이놀미디어
189,삼진그룹 영어토익반,2020-10-21,4471400 ,0,488,1615,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
190,게임의 법칙: 인간사냥,2021-01-28,3649880 ,0,474,20,한국,한국,(주)제이앤씨미디어그룹
191,사라센의 칼,2021-01-14,3838970 ,0,472,14,한국,한국,(주)콘텐츠윙
192,이상존재,2021-12-09,3524870 ,0,466,53,한국,한국,(주)드림팩트엔터테인먼트
193,숏버스 감독행,2021-11-25,4549800 ,0,461,14,한국,한국,"언더식스티,(주)퍼니콘"
194,내언니전지현과 나,2020-12-03,3752500 ,0,447,36,한국,한국,호우주의보
195,기억의 시간,2021-12-08,5176000 ,0,445,6,한국,한국,(주)컨택트미디어
195,숏버스 섬뜩행,2021-10-28,4295500 ,0,445,13,한국,한국,"언더식스티,(주)퍼니콘"
197,불어라 검풍아,2021-04-08,3996870 ,0,442,29,한국,한국,(주)제이앤씨미디어그룹
198,죽이러 간다,2021-11-11,4182500 ,0,425,8,한국,한국,원픽쳐스
199,캐논볼,2021-08-25,3673010 ,0,415,12,한국,한국,(주)이놀미디어
200,타이거마스크,2021-12-30,3751980 ,0,411,36,한국,한국,"(주)그노스,(주)다날엔터테인먼트"
201,"오늘, 우리 2",2021-01-21,3297200 ,0,407,14,한국,한국,필름다빈
202,투명한 그녀,2021-09-02,2000000 ,0,400,20,한국,한국,(주)더비에스엔터테인먼트
202,그녀의 사정,2021-11-11,2000000 ,0,400,20,한국,한국,(주)더비에스엔터테인먼트
202,수상한 옆집 아내,2021-12-16,2000000 ,0,400,20,한국,한국,(주)알앤알프로덕션
202,뜨거운 밤이 열리면2,2021-07-29,2000000 ,0,400,20,한국,한국,(주)알앤알프로덕션
206,시 읽는 시간,2021-03-25,2830400 ,0,371,15,한국,한국,(주)마노엔터테인먼트
207,뮤직 앤 리얼리티,2020-12-23,3183440 ,0,363,38,한국,"한국,미국","(주)미로스페이스,(주)스튜디오 보난자"
208,킬러파티 (양수리 살인사건),2021-03-31,5414000 ,0,361,12,한국,한국,CGV ICECON
209,전주에서 길을 묻다,2021-06-01,773000 ,0,360,1,한국,한국,주식회사 씨엠닉스
210,그리고 방행자,2021-03-11,2911340 ,0,354,7,한국,한국,"주식회사 블루필름웍스,THE 픽쳐스"
211,꽃손,2021-12-02,1857700 ,0,330,5,한국,한국,(주)에스와이코마드
212,창극 패왕별희,2021-09-23,3032000 ,0,311,15,한국,한국,(주)케빈앤컴퍼니
213,젊은엄마의 실제정사,2021-06-17,1547000 ,0,309,20,한국,한국,노바엔터테인먼트
214,배달의 목적,2021-07-13,1545000 ,0,308,20,한국,한국,노바엔터테인먼트
215,사제로부터 온 편지,2021-08-19,1576000 ,0,305,4,한국,한국,(주)드림팩트엔터테인먼트
216,겨울밤에,2020-12-10,2312000 ,0,303,49,한국,한국,㈜인디스토리
217,찬실이는 복도 많지,2020-03-05,2399500 ,0,302,241,한국,한국,찬란
218,소리에 놀라지 않는 사자처럼,2021-05-19,1387940 ,0,297,8,한국,한국,(주)드림팩트엔터테인먼트
219,유공자,2021-03-01,953000 ,0,291,4,한국,한국,M&M 인터내셔널
219,저승보다 낯선,2021-06-30,2342970 ,0,291,9,한국,한국,(주)스튜디오 보난자
221,선샤인 패밀리,2020-12-31,2312470 ,0,281,26,한국,"한국,필리핀",시네마 뉴원
222,네가 내가 되었으면 좋겠다,2021-06-01,673000 ,0,280,1,한국,한국,주식회사 씨엠닉스
223,어린자매의 유혹,2021-08-20,1345000 ,0,268,20,한국,한국,노바엔터테인먼트
224,기우제,2021-12-02,1990500 ,0,256,4,한국,한국,(주)에스와이코마드
225,출동! 시크릿 보틀 수호대,2021-03-24,2339500 ,0,250,10,한국,한국,씨제이포디플렉스 주식회사
226,우리는 이별에 서툴러서,2021-12-11,961000 ,0,244,3,한국,한국,주식회사 씨엠닉스
227,묵향,2021-09-02,2596000 ,0,242,14,한국,한국,(주)케빈앤컴퍼니
228,라이브 하드,2021-02-25,1945070 ,0,237,10,한국,한국,(주)드림팩트엔터테인먼트
229,성인용품사용설명서2 : 성인용품여사장,2021-09-15,1115000 ,0,223,20,한국,한국,노바엔터테인먼트
230,맛있는 여자,2021-02-09,1071000 ,0,212,20,한국,한국,(주)로드하우스
230,동생의 아내,2021-02-16,1071000 ,0,212,20,한국,한국,(주)로드하우스
232,내 친구의 딸2,2021-03-04,1059000 ,0,210,20,한국,한국,노바엔터테인먼트
232,모녀의 노예,2021-02-23,1059000 ,0,210,20,한국,한국,(주)로드하우스
232,내 여자의 맛,2021-03-11,1059000 ,0,210,20,한국,한국,노바엔터테인먼트
235,노가리,2021-03-31,1738870 ,0,205,6,한국,한국,(주)드림팩트엔터테인먼트
236,사막을 건너 호수를 지나,2021-12-30,1591970 ,0,204,12,한국,한국,영화배급협동조합 씨네소파
237,위험한 관계 : 교수와 여대생,2021-04-08,926000 ,0,203,11,한국,한국,(주)케이알씨지
238,그들의 씨받이,2021-02-18,918000 ,0,197,17,한국,한국,(주)케이알씨지
239,숲의 비명 : 사라진 사람들,2021-08-26,1688170 ,0,195,6,한국,한국,(주)트리필름
240,누구나 비밀은 있다- 간호일기,2021-02-10,912000 ,0,191,10,한국,한국,(주)케이알씨지
241,기생춘 감독판,2021-04-09,978000 ,0,185,20,한국,한국,(주)나우콘텐츠
242,트로트는 인생이다,2022-01-27,1647000 ,0,183,8,한국,한국,시네마 뉴원
243,소피의 세계,2022-03-03,1448000 ,0,181,84,한국,한국,찬란
244,초대받은 배달부,2021-01-01,1066000 ,0,179,20,한국,한국,영드래곤 미디어
245,피치 오브 타임 극장판,2021-10-21,1521970 ,0,175,5,한국,한국,"한양제작소,(주)리틀빅픽쳐스"
246,숏버스 배우행,2021-12-30,1552000 ,0,171,16,한국,한국,"언더식스티,(주)퍼니콘"
247,미세스 잘주리 미스 안주리,2021-01-07,935000 ,0,170,21,한국,한국,(주)컨텐츠 빌리지
248,잔칫날,2020-12-02,1189570 ,0,161,240,한국,한국,(주)트리플픽쳐스
249,긴 하루,2021-12-30,1350200 ,0,149,12,한국,한국,하준사
250,나의 먼 가족,2021-04-01,337000 ,0,121,1,한국,한국,주식회사 씨엠닉스
251,태어나길 잘했어,2022-04-14,887000 ,0,118,50,한국,한국,그린나래미디어(주)
252,"아치의 노래, 정태춘",2022-05-18,928000 ,0,116,,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
253,인싸,2021-03-04,1007700 ,0,109,10,한국,한국,"(주)액티버스엔터테인먼트,예지림엔터테인먼트"
254,구멍관계,2021-11-19,500000 ,0,100,5,한국,한국,(주)룬컴퍼니
254,아방섹,2021-05-21,500000 ,0,100,5,한국,한국,(주)메이크아트
254,아내의 예쁜동생,2021-12-10,500000 ,0,100,5,한국,한국,(주)룬컴퍼니
254,색남색녀,2021-12-10,500000 ,0,100,5,한국,한국,(주)룬컴퍼니
254,고추와 바나나,2021-08-11,500000 ,0,100,5,한국,한국,(주)메이크아트
254,일탈아내,2021-07-02,500000 ,0,100,5,한국,한국,(주)룬컴퍼니
254,동거인의 아내,2021-08-13,500000 ,0,100,5,한국,한국,(주)룬컴퍼니
254,달콤한 동거,2021-09-03,500000 ,0,100,5,한국,한국,(주)룬컴퍼니
254,새아빠와 모녀,2021-09-03,500000 ,0,100,5,한국,한국,(주)디에이치미디어
254,여배우의 S스캔들,2021-09-30,500000 ,0,100,5,한국,한국,(주)룬컴퍼니
254,출사모델의 성욕,2021-10-12,500000 ,0,100,5,한국,한국,(주)메이크아트
265,시니어퀸 : 58년 개띠 여고동창생,2021-05-11,693000 ,0,99,1,한국,한국,(주)엔비디나비블루다이아몬드
266,보통날,2021-07-01,334000 ,0,98,1,한국,한국,주식회사 씨엠닉스
267,보조바퀴,2021-11-25,772000 ,0,91,1,한국,한국,주식회사 필름초이스
268,마지막 휴가,2020-12-10,712000 ,0,89,11,한국,한국,(주)드림팩트엔터테인먼트
269,수필러브,2021-09-01,175000 ,0,80,1,한국,한국,주식회사 씨엠닉스
270,담보,2020-09-29,609000 ,0,71,1342,한국,한국,(주)씨제이이엔엠
