순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
31,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,2021-09-15,1896872490 ,0.005,199726,593,일본,일본,(주)씨제이이엔엠
32,매트릭스: 리저렉션,2021-12-22,1923032630 ,0.005,191280,970,미국,미국,워너브러더스 코리아(주)
33,고장난 론,2021-10-27,1440020590 ,0.004,160005,904,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
34,원더 우먼 1984,2020-12-23,1448159940 ,0.004,155911,2260,미국,미국,워너브러더스 코리아(주)
35,카오스 워킹,2021-02-24,1230782480 ,0.003,147443,780,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
36,톰과 제리,2021-02-24,1163773600 ,0.003,135362,918,미국,미국,워너브러더스 코리아(주)
37,노바디,2021-04-07,1274881750 ,0.003,134037,505,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
38,스파이럴,2021-05-12,1300063130 ,0.003,132427,691,헝가리,헝가리,(주)올스타엔터테인먼트
39,올드,2021-08-18,1107856560 ,0.003,116240,550,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
40,고스트버스터즈 라이즈,2021-12-01,1066122980 ,0.003,114001,888,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
41,아담스 패밀리 2,2021-11-10,976276720 ,0.002,111348,750,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
42,디어 에반 핸슨,2021-11-17,1080842550 ,0.003,108787,631,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
43,몬스터 헌터,2021-02-10,972706750 ,0.002,102104,668,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
44,프렌치 디스패치,2021-11-18,956368230 ,0.002,89122,273,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
45,노매드랜드,2021-04-15,800972240 ,0.002,85663,181,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
46,어니스트 씨프,2021-02-03,724854260 ,0.002,82388,554,미국,미국,(주)올스타엔터테인먼트
47,도라에몽: 스탠바이미 2,2021-05-19,712260330 ,0.002,82311,631,일본,일본,(주)스마일이엔티
48,맨 인 더 다크 2,2021-09-01,779007800 ,0.002,78859,248,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
49,돈 룩 업,2021-12-08,682183970 ,0.002,70021,656,미국,미국,씨제이 씨지브이(CJ CGV)(주)
50,용과 주근깨 공주,2021-09-29,643986900 ,0.002,66360,216,일본,일본,와이드 릴리즈(주)
51,극장판 도라에몽: 진구의 신공룡,2021-08-05,550382680 ,0.001,64156,502,일본,일본,(주)리틀빅픽쳐스
52,귀멸의 칼날: 남매의 연,2021-11-10,626419340 ,0.002,63656,383,일본,일본,(주)박수엔터테인먼트
53,코다,2021-08-31,575949539 ,0.001,63541,308,프랑스,프랑스,판씨네마(주)
54,명탐정 코난: 진홍의 수학여행,2021-01-27,534479660 ,0.001,62572,532,일본,일본,(주)씨제이이엔엠
55,퍼피 구조대 더 무비,2021-08-18,538180880 ,0.001,61633,355,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
56,라스트 듀얼: 최후의 결투,2021-10-20,583090210 ,0.001,60715,367,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
57,내가 죽기를 바라는 자들,2021-05-05,511072350 ,0.001,54951,669,미국,미국,워너브러더스 코리아(주)
58,캔디맨,2021-09-22,509775750 ,0.001,52340,608,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
59,인 더 하이츠,2021-06-30,477691320 ,0.001,51987,649,미국,미국,워너브러더스 코리아(주)
60,더 파더,2021-04-07,402042500 ,0.001,47780,348,영국,영국,판씨네마(주)
61,라스트 나잇 인 소호,2021-12-01,443114840 ,0.001,46096,511,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
62,귀멸의 칼날: 나타구모산 편,2021-11-17,418848670 ,0.001,43431,310,일본,일본,(주)박수엔터테인먼트
63,아네트,2021-10-27,361520130 ,0.001,42383,330,프랑스,프랑스,"그린나래미디어(주),주식회사 왓챠"
64,말리그넌트,2021-09-15,434889910 ,0.001,41412,489,미국,미국,워너브러더스 코리아(주)
65,여름날 우리,2021-08-25,371383720 ,0.001,41138,262,중국,중국,"(주)바이포엠스튜디오,찬란,메가박스중앙(주)"
66,모리타니안,2021-03-17,367022560 ,0.001,41071,586,미국,미국,(주)디스테이션
67,모탈 컴뱃,2021-04-08,417212150 ,0.001,40461,702,미국,미국,워너브러더스 코리아(주)
68,꽃다발 같은 사랑을 했다,2021-07-14,375280810 ,0.001,39546,198,일본,일본,"(주)미디어캐슬,(주)리틀빅픽쳐스,(주)레드로버"
69,리스타트,2021-03-11,353392620 ,0.001,39472,529,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
70,레미니센스,2021-08-25,343858500 ,0.001,37227,548,미국,미국,워너브러더스 코리아(주)
71,건파우더 밀크셰이크,2021-09-08,316945350 ,0.001,36437,542,프랑스,프랑스,(주)씨제이이엔엠
72,은혼 더 파이널,2021-07-22,337548850 ,0.001,35126,170,일본,일본,워터홀컴퍼니(주)
73,뱅드림! 필름 라이브 세컨드 스테이지,2021-11-18,342097500 ,0.001,33922,93,일본,일본,(주)애니플러스
74,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,2021-12-09,343568400 ,0.001,31950,110,일본,일본,(주)애니플러스
75,아야와 마녀,2021-06-10,250337620 ,0.001,30591,362,일본,일본,(주)리틀빅픽쳐스
76,신데렐라 2: 마법에 걸린 왕자,2021-12-22,259942550 ,0.001,29852,355,미국,미국,(주)박수엔터테인먼트
77,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,2021-04-28,242917500 ,0.001,29610,183,영국,영국,주식회사 컨텐츠썬
78,그린 나이트,2021-08-05,263000080 ,0.001,28303,235,미국,미국,(주)팝엔터테인먼트
79,퍼펙트 케어,2021-02-19,227902740 ,0.001,27337,308,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
80,아이스 로드,2021-07-21,258069720 ,0.001,27037,344,미국,미국,"(주)스튜디오 산타클로스엔터테인먼트,(주)제이앤씨미디어그룹"
81,귀멸의 칼날: 주합회의·나비저택 편,2021-12-01,252680700 ,0.001,26474,291,일본,일본,(주)박수엔터테인먼트
82,마크맨,2021-04-28,198413200 ,0,26152,210,미국,미국,(주)디스테이션
83,바다 탐험대 옥토넛 : 육지수호 대작전,2021-10-27,223583600 ,0.001,25934,205,영국,영국,와이드 릴리즈(주)
84,"조제, 호랑이 그리고 물고기들",2021-03-31,223274310 ,0.001,24571,399,일본,일본,(주)팝엔터테인먼트
85,체르노빌 1986,2021-06-30,200542300 ,0,23773,182,러시아,러시아,(주)팝엔터테인먼트
86,굴뚝마을의 푸펠,2021-05-26,205969860 ,0.001,23717,250,일본,일본,"(주)리틀빅픽쳐스,(주)레드로버"
87,스틸워터,2021-10-06,187627500 ,0,22868,363,미국,미국,씨제이 씨지브이(CJ CGV)(주)
88,아이 엠 우먼,2021-01-14,178046740 ,0,21974,494,호주,호주,(주)팝엔터테인먼트
89,뱅드림! 로젤리아 에피소드Ⅰ: 약속,2021-06-03,193717790 ,0,21402,141,일본,일본,(주)애니플러스
90,뱅가드,2020-12-30,186646800 ,0,21168,265,중국,중국,(주)디스테이션
91,보이저스,2021-05-26,166586500 ,0,19814,387,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
92,애프터: 관계의 함정,2021-10-27,167960050 ,0,19246,378,미국,미국,판씨네마(주)
93,블라인드,2021-01-14,165291800 ,0,19142,239,네덜란드,네덜란드,주식회사 컨텐츠썬
94,드림빌더,2021-02-10,157794640 ,0,18617,327,기타,기타,(주)트리플픽쳐스
95,드라이브 마이 카,2021-12-23,164862100 ,0,18343,69,일본,일본,(주)트리플픽쳐스
96,스페이스 잼: 새로운 시대,2021-07-15,165586380 ,0,18241,521,미국,미국,워너브러더스 코리아(주)
97,프로페서 앤 매드맨,2021-06-02,150645510 ,0,17484,320,미국,미국,그린나래미디어(주)
98,#아이엠히어,2021-01-14,136875710 ,0,16404,432,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW)
99,북스마트,2021-01-27,108654680 ,0,16380,163,미국,미국,(주)콘텐츠판다
100,리스펙트,2021-09-08,107393800 ,0,16312,119,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
101,쁘띠 마망,2021-10-07,147276940 ,0,16282,97,프랑스,프랑스,찬란
102,사랑하고 사랑받고 차고 차이고,2021-06-16,144820400 ,0,16139,155,일본,일본,주식회사 컨텐츠썬
103,오필리아,2021-07-14,141669640 ,0,16124,117,미국,미국,(주)홈초이스
104,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,2021-09-09,146042240 ,0,15698,86,일본,일본,(주)애니플러스
105,브레이브 언더 파이어,2021-03-17,122427400 ,0,15435,203,러시아,러시아,(주)박수엔터테인먼트
106,워 위드 그랜파,2021-02-24,125136310 ,0,15214,322,미국,미국,"(주)키다리이엔티,(주)태양미디어그룹"
107,빅풋 주니어2: 패밀리가 떴다,2021-01-06,121766630 ,0,14697,308,기타,기타,(주)이수C&E
108,퍼스트 카우,2021-11-04,131394380 ,0,14411,38,미국,미국,(주)영화사 진진
109,커넥트,2021-01-20,127565260 ,0,14374,386,미국,미국,(주)이수C&E
110,호스트: 접속금지,2021-07-21,128187100 ,0,13866,148,영국,영국,(주)넥스트엔터테인먼트월드(NEW)
111,해길랍,2021-03-31,121453390 ,0,13753,223,기타,기타,오드
112,웨이 다운,2021-03-11,120956030 ,0,13743,309,스페인,스페인,(주)누리픽쳐스
113,마이 뉴욕 다이어리,2021-12-09,106041830 ,0,12967,180,캐나다,캐나다,(주)영화사 진진
114,아이 씨 유,2021-03-11,118153190 ,0,12870,113,영국,영국,(주)홈초이스
115,페어웰,2021-02-04,105509900 ,0,12626,162,미국,"미국,중국",오드
116,베네데타,2021-12-01,121652800 ,0,12370,157,프랑스,프랑스,(주)팝엔터테인먼트
117,메이드 인 이태리,2021-11-24,105185420 ,0,12356,124,영국,영국,오드
118,"틱, 틱... 붐!",2021-11-12,114036100 ,0,12334,108,미국,미국,씨제이 씨지브이(CJ CGV)(주)
119,더 레이서,2021-02-24,99539540 ,0,12117,146,기타,기타,(주)다자인소프트
120,티탄,2021-12-09,119522210 ,0,12038,92,프랑스,프랑스,"(주)영화특별시에스엠씨,주식회사 왓챠"
121,엘프,2021-02-10,100001300 ,0,11906,228,독일,독일,(주)박수엔터테인먼트
122,피닉스,2021-07-22,100825190 ,0,11904,54,독일,독일,M&M 인터내셔널
123,라스트 레터,2021-02-24,99599650 ,0,11889,160,일본,일본,(주)스튜디오 산타클로스엔터테인먼트
124,스피릿,2021-09-15,82733300 ,0,11236,138,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
125,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,91274290 ,0,11209,149,일본,일본,(주)애니플러스
126,스파이의 아내,2021-03-25,97795830 ,0,11118,120,일본,일본,M&M 인터내셔널
127,미스터 존스,2021-01-07,94870400 ,0,10765,277,폴란드,폴란드,(주)디오시네마
128,킬링 카인드: 킬러의 수제자,2021-12-01,90503170 ,0,10658,129,미국,미국,(주)제이앤씨미디어그룹
129,레 미제라블,2021-04-15,86624340 ,0,10551,97,프랑스,프랑스,(주)영화사 진진
130,남색대문,2021-08-18,86867660 ,0,9904,79,대만,대만,오드
131,매직 스쿨: 초보마법사 아우라의 대모험,2021-10-07,79858690 ,0,9779,212,미국,미국,(주)디스테이션
132,슈퍼노바,2021-05-12,78748240 ,0,9695,184,영국,영국,(주)디스테이션
133,타인의 친절,2021-04-07,77740290 ,0,9257,141,영국,영국,그린나래미디어(주)
134,유다 그리고 블랙 메시아,2021-04-22,75381330 ,0,8841,154,미국,미국,워너브러더스 코리아(주)
135,파워 오브 도그,2021-11-17,78910570 ,0,8794,113,미국,미국,씨제이 씨지브이(CJ CGV)(주)
136,프라미싱 영 우먼,2021-02-24,67753000 ,0,8696,70,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
137,완벽한 가족,2021-01-06,75388460 ,0,8683,318,미국,미국,(주)제이앤씨미디어그룹
138,아임 유어 맨,2021-09-16,75715540 ,0,8430,38,독일,독일,(주)라이크콘텐츠
139,첫눈이 사라졌다,2021-10-20,60439530 ,0,8356,66,폴란드,폴란드,(주)다자인소프트
140,나이팅게일,2020-12-30,72337140 ,0,8340,329,호주,호주,(주)제이앤씨미디어그룹
141,애플,2021-05-26,64926580 ,0,8166,85,기타,기타,(주)다자인소프트
142,크레센도,2021-06-24,66940440 ,0,8150,57,독일,독일,(주)티캐스트
143,세버그,2021-11-04,79070010 ,0,8048,107,미국,미국,예지림엔터테인먼트
144,팜 스프링스,2021-08-19,69490890 ,0,8039,83,미국,미국,(주)디스테이션
145,빌리 홀리데이,2021-11-04,82266130 ,0,8035,71,미국,미국,(주)디스테이션
146,마이 미씽 발렌타인,2021-01-14,61691020 ,0,7989,153,기타,기타,(주)트리플픽쳐스
147,괴짜들의 로맨스,2021-11-17,51676890 ,0,7751,152,대만,대만,메가박스중앙(주)
148,"사랑하고 사랑받고, 차고 차이고",2021-04-08,70256990 ,0,7567,91,일본,일본,(주)라이크콘텐츠
149,마리오네트,2021-02-17,62758000 ,0,7548,138,네덜란드,네덜란드,(주)이놀미디어
150,링: 더 라스트 챕터,2021-05-12,67581970 ,0,7343,85,중국,중국,(주)박수엔터테인먼트
151,램,2021-12-29,60838790 ,0,7330,123,기타,기타,오드
152,블라이스 스피릿,2021-06-30,58774080 ,0,7201,135,영국,영국,(주)이놀미디어
153,그녀가 사라졌다,2021-03-17,62965000 ,0,7182,143,호주,호주,(주)스튜디오디에이치엘
154,라이더스 오브 저스티스,2021-06-02,67421050 ,0,7131,143,기타,기타,주식회사 왓챠
155,리슨,2021-12-09,62180280 ,0,7110,232,영국,영국,워터홀컴퍼니(주)
156,다크 앤드 위키드,2021-06-30,60105000 ,0,7046,164,미국,미국,와이드 릴리즈(주)
157,파힘,2021-01-21,52515900 ,0,6824,165,프랑스,프랑스,(주)디스테이션
158,테넷,2020-08-26,67368320 ,0,6773,2228,미국,미국,워너브러더스 코리아(주)
159,매직아치,2021-07-01,52885610 ,0,6633,182,러시아,러시아,(주)영화사 빅
160,당신은 믿지 않겠지만,2021-10-28,53346540 ,0,6603,100,일본,일본,(주)디오시네마
161,세상의 모든 디저트: 러브 사라,2021-02-04,54366170 ,0,6503,117,영국,영국,(주)티캐스트
162,웬디,2021-06-30,45993870 ,0,6482,79,미국,미국,"(주)영화사 진진,(주)하이스트레인저"
163,후겟츠 웨슬리,2021-11-18,49034670 ,0,6476,89,미국,미국,(주)영화특별시에스엠씨
164,원샷,2022-01-10,6581000 ,0,6430,50,영국,영국,"주식회사 풍경소리,(주)타임앤드스페이스"
165,"우리, 둘",2021-07-28,53127040 ,0,6319,54,프랑스,프랑스,"그린나래미디어(주),(주)버킷스튜디오"
166,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,2021-02-25,62166830 ,0,6306,91,일본,일본,(주)애니플러스
167,스파이 캣,2021-12-09,48597899 ,0,6305,137,독일,독일,"(주)라이크콘텐츠,주식회사 블루필름웍스"
168,상견니 대만판 12화,2021-08-31,46527880 ,0,6295,99,기타,기타,오드
169,커피 오어 티,2021-03-31,48768820 ,0,6221,119,중국,중국,(주)넥스트엔터테인먼트월드(NEW)
170,피넛 버터 팔콘,2021-04-07,56054400 ,0,6126,141,미국,미국,(주)팝엔터테인먼트
171,플래시백,2021-06-10,45741340 ,0,6044,145,캐나다,캐나다,판씨네마(주)
172,암모나이트,2021-03-11,50539730 ,0,5879,207,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
173,토베 얀손,2021-09-16,47472880 ,0,5829,38,기타,기타,(주)영화사 진진
174,극장판 바이올렛 에버가든,2020-11-12,53576760 ,0,5732,131,일본,일본,(주)라이크콘텐츠
175,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,2021-08-26,59586480 ,0,5694,44,일본,일본,(주)애니플러스
176,나는 나대로 혼자서 간다,2021-07-15,44853290 ,0,5670,23,일본,일본,(주)영화사 진진
177,코스믹 씬,2021-04-22,34748810 ,0,5463,53,미국,미국,(주)제이앤씨미디어그룹
178,다이노 마이 프렌드,2021-08-26,45224980 ,0,5460,185,중국,중국,(주)박수엔터테인먼트
179,나소흑전기: 첫만남편,2021-04-22,51967800 ,0,5430,133,중국,중국,(주)디스테이션
180,노아의 방주 2: 새로운 세계로,2021-12-09,45253950 ,0,5391,167,독일,독일,"(주)대교 미디어콘텐츠사업본부,(주)팝엔터테인먼트"
181,해변의 에트랑제,2021-02-18,49798070 ,0,5365,92,일본,일본,(주)팝엔터테인먼트
182,할로윈 킬즈,2021-10-27,34077500 ,0,5341,43,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
183,트립 투 그리스,2021-07-08,44590790 ,0,5336,48,영국,영국,"찬란,(주)하이스트레인저"
184,와인 패밀리,2021-07-15,44416950 ,0,5322,35,캐나다,캐나다,해피송
184,런,2020-11-20,47817770 ,0,5322,799,미국,미국,(주)올스타엔터테인먼트
186,"그 여름, 가장 차가웠던",2021-06-17,46028380 ,0,5274,102,중국,중국,"(주)싸이더스,찬란"
187,스페이스 독 3: 트로피컬 어드벤처,2021-10-14,42907970 ,0,5261,172,러시아,러시아,(주)박수엔터테인먼트
188,시간의 끝에서 널 기다려,2021-02-17,40809400 ,0,5222,111,홍콩,홍콩,(주)디스테이션
189,라라와 크리스마스 요정,2021-12-15,41653640 ,0,5026,141,노르웨이,노르웨이,(주)트리플픽쳐스
190,사일런싱,2021-01-28,36651920 ,0,5011,89,미국,미국,(주)홈초이스
191,극장판 마이 리틀 포니: 새로운 희망,2021-09-22,43869890 ,0,4924,155,미국,미국,(주)박수엔터테인먼트
192,걸,2021-01-07,44184510 ,0,4872,239,독일,독일,(주)리틀빅픽쳐스
193,캅샵: 미친놈들의 전쟁,2021-12-09,42088370 ,0,4783,139,미국,미국,"(주)제이앤씨미디어그룹,(주)씨네필운"
194,더 퍼지: 포에버,2021-07-14,32656830 ,0,4774,52,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
195,디지몬 어드벤처 : 라스트 에볼루션 인연,2021-02-17,49397000 ,0,4739,70,일본,일본,(주)얼리버드픽쳐스
196,100% 울프: 푸들이 될 순 없어,2020-12-24,35529400 ,0,4732,370,호주,호주,(주)팝엔터테인먼트
197,호라이즌 라인,2021-02-10,32305070 ,0,4716,79,미국,미국,(주)제이앤씨미디어그룹
198,모추어리 컬렉션,2021-01-21,37557400 ,0,4693,115,미국,미국,(주)이놀미디어
199,푸른 호수,2021-10-13,35491120 ,0,4655,139,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
200,아-하: 테이크 온 미,2021-09-22,39303900 ,0,4592,53,기타,기타,주식회사 컨텐츠썬
201,타오르는 여인의 초상,2020-01-16,35484500 ,0,4534,120,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
202,인투 더 미러,2021-02-17,40530340 ,0,4506,219,캐나다,캐나다,(주)팝엔터테인먼트
203,코드 카림,2021-08-26,26729910 ,0,4461,21,이탈리아,이탈리아,(주)월드시네마
204,내일도 우린 사랑하고 있을까,2021-03-11,31768800 ,0,4451,129,중국,중국,(주)디스테이션
205,내가 날 부를 때,2021-09-09,40978490 ,0,4417,97,중국,중국,(주)영화특별시에스엠씨
206,잘리카투,2021-08-05,38045470 ,0,4389,45,기타,기타,주식회사 슈아픽처스
207,적호서생,2021-04-29,30672640 ,0,4374,23,중국,중국,찬란
208,미스,2021-05-12,35870730 ,0,4365,105,프랑스,프랑스,"예지림엔터테인먼트,주식회사 더쿱"
209,"러브 어페어: 우리가 말하는 것, 우리가 하는 것",2021-11-11,35944440 ,0,4301,32,프랑스,프랑스,주식회사 슈아픽처스
210,더 하더 데이 폴,2021-10-20,30487300 ,0,4286,56,미국,미국,씨제이 씨지브이(CJ CGV)(주)
211,리틀드래곤 코코넛2: 정글대탐험,2021-02-24,35175910 ,0,4241,147,독일,독일,(주)팝엔터테인먼트
212,피부를 판 남자,2021-12-16,38281970 ,0,4203,43,기타,기타,판씨네마(주)
213,와일드 마운틴 타임,2021-03-24,35789910 ,0,4155,272,영국,영국,"(주)영화사 빅,(주)태양미디어그룹"
214,아버지의 길,2021-09-30,30562950 ,0,3956,34,기타,기타,(주)엣나인필름
215,쁘떼뜨,2021-03-10,33256200 ,0,3915,105,독일,독일,예지림엔터테인먼트
216,랜드,2021-03-17,25638900 ,0,3897,25,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
217,부니베어: 애들이 줄었어요,2021-10-07,31286300 ,0,3839,154,중국,중국,(주)라이크콘텐츠
218,워스,2021-07-21,34040020 ,0,3782,65,미국,미국,(주)홈초이스
219,바쿠라우,2021-09-02,31290660 ,0,3777,25,프랑스,프랑스,(주)영화사 진진
220,"쿠오바디스,아이다",2021-05-19,31258380 ,0,3772,44,기타,기타,M&M 인터내셔널
221,도쿄 리벤저스,2022-01-19,27001500 ,0,3749,216,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
222,비커밍 아스트리드,2021-05-12,32456940 ,0,3718,70,기타,기타,알토미디어(주)
223,실: 인연의 시작,2021-10-14,36322390 ,0,3717,74,일본,일본,(주)디스테이션
224,가을의 마티네,2020-12-31,24536260 ,0,3693,19,일본,일본,찬란
225,킬러의 보디가드 2: 킬러의 와이프,2021-08-04,27541830 ,0,3674,30,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
226,끝없음에 관하여,2021-12-16,33660860 ,0,3650,38,기타,기타,찬란
227,시카다 3301,2021-07-01,23408600 ,0,3596,26,미국,미국,(주)블루라벨픽쳐스
228,메이헴,2021-04-08,20816400 ,0,3579,37,미국,미국,주식회사 컨텐츠썬
229,빛의 아버지: 파이널 판타지 XIV,2021-01-14,33411000 ,0,3569,98,일본,일본,(주)디스테이션
230,더 시크릿,2021-01-21,24078370 ,0,3551,72,영국,영국,"TCO(주)더콘텐츠온,(주)스튜디오디에이치엘"
231,미스피츠,2021-06-03,21606540 ,0,3479,21,미국,미국,(주)누리픽쳐스
232,뉴 오더,2021-11-11,31065470 ,0,3422,31,기타,기타,찬란
233,암살자들,2021-08-12,22365800 ,0,3394,39,미국,미국,"주식회사 왓챠,주식회사 더쿱"
234,유어 아이즈 텔,2021-03-11,23063760 ,0,3375,103,일본,일본,"(주)리틀빅픽쳐스,주식회사 더쿱"
235,꼬마 마법사 레미: 견습 마법사를 찾아서,2021-05-19,37980500 ,0,3372,65,일본,일본,(주)얼리버드픽쳐스
236,쿠사마 야요이: 무한의 세계,2021-05-19,27389510 ,0,3369,38,미국,미국,오드
237,십계,2021-12-02,29339540 ,0,3364,81,미국,미국,"(재)CBS,주식회사 블루필름웍스"
238,운디네,2020-12-24,29984630 ,0,3327,42,독일,독일,M&M 인터내셔널
239,쇼크 웨이브 2,2021-05-20,17952300 ,0,3321,61,중국,중국,(주)누리픽쳐스
240,미켈란젤로,2021-09-29,20290320 ,0,3285,20,이탈리아,이탈리아,(주)퍼스트런
241,싸반,2021-11-11,29364680 ,0,3279,48,태국,태국,(주)라이크콘텐츠
242,노웨어 스페셜,2021-12-29,26356990 ,0,3206,62,이탈리아,이탈리아,"그린나래미디어(주),(주)인터파크"
243,더 그레이트 샤크,2021-08-05,30678650 ,0,3114,106,헝가리,헝가리,(주)제이앤씨미디어그룹
