순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
121,개들의 섬,2018-06-21,288664100 ,0,33229,121,미국,미국,이십세기폭스코리아(주)
122,거미줄에 걸린 소녀,2018-11-28,255329200 ,0,32418,313,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
123,막달라 마리아: 부활의 증인,2018-03-28,214792200 ,0,30833,111,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
124,에브리데이,2018-10-11,270271700 ,0,30569,128,미국,미국,"그린나래미디어(주),(주)홈초이스"
125,바르다가 사랑한 얼굴들,2018-06-14,245996534 ,0,30392,53,프랑스,프랑스,(주)영화사 진진
126,체실 비치에서,2018-09-20,260131423 ,0,30389,54,영국,영국,"그린나래미디어(주),(주)키위미디어그룹"
127,지구: 놀라운 하루,2018-02-22,229998100 ,0,30200,231,영국,영국,(주)리틀빅픽쳐스
128,루비 스팍스,2018-05-10,262133400 ,0,29760,149,미국,미국,(주)팝엔터테인먼트
129,문호 스트레이독스 [데드 애플],2018-04-05,225158500 ,0,29498,79,일본,일본,(주)애니플러스
130,몬태나,2018-04-19,231968300 ,0,29354,276,미국,미국,판씨네마(주)
131,팬텀 스레드,2018-03-08,236507700 ,0,28872,42,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
132,크리미널 스쿼드,2018-04-19,236627200 ,0,28477,361,미국,미국,(주)이수C&E
133,달링,2018-04-12,223218500 ,0,28217,147,영국,영국,(주)팝엔터테인먼트
134,투 프렌즈,2018-11-29,199496700 ,0,28082,273,러시아,러시아,(주)박수엔터테인먼트
135,박물관이 진짜 살아있다,2018-11-08,204365150 ,0,28064,252,체코,체코,(주)팝엔터테인먼트
136,피쉬 프렌즈: 알록이의 신기한 모험,2018-08-30,185274100 ,0,27128,320,터키,터키,(주)박수엔터테인먼트
137,라라랜드,2016-12-07,191203300 ,0,27124,727,미국,미국,판씨네마(주)
138,모어 댄 블루,2018-12-12,217391600 ,0,27121,132,대만,대만,오드
139,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",2018-01-11,208532200 ,0,27069,390,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
140,원더스트럭,2018-05-03,229117500 ,0,26921,111,미국,미국,CGV아트하우스
141,중2병이라도 사랑이 하고 싶어! 테이크 온 미,2018-05-10,232190200 ,0,26577,113,일본,일본,와이드 릴리즈(주)
142,구스범스: 몬스터의 역습,2018-11-07,206296600 ,0,25857,167,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
143,양말요정 휴고의 대모험,2018-09-06,171113700 ,0,25578,354,체코,"체코,슬로바키아,크로아티아",와이드 릴리즈(주)
144,쿵푸몽키,2018-01-25,182202400 ,0,25577,194,중국,중국,(주)박수엔터테인먼트
145,하이큐!! 콘셉트의 싸움,2018-01-11,182534000 ,0,24898,97,일본,일본,(주)팝엔터테인먼트
146,러빙 빈센트,2017-11-09,200752400 ,0,24805,272,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)"
147,캡틴 스터비,2018-11-01,180511600 ,0,24788,276,미국,"미국,아일랜드,프랑스,캐나다,영국",(주)디스테이션
148,겨울왕국의 무민,2018-02-08,132193500 ,0,24658,135,핀란드,"핀란드,폴란드",(주)팝엔터테인먼트
149,노크: 초대받지 않은 손님,2018-10-11,206605250 ,0,24379,266,미국,미국,(주)삼백상회
150,로건 럭키,2018-03-14,180226600 ,0,23336,257,미국,미국,(주)스톰픽쳐스코리아
151,"세라비, 이것이 인생!",2018-05-30,185457800 ,0,23193,145,프랑스,프랑스,(주)디스테이션
152,극장판 프리! - 테이크 유어 마크 -,2018-04-12,138630500 ,0,23048,66,일본,일본,(주)디스테이션
153,리틀 뱀파이어,2018-01-18,164278600 ,0,23014,213,독일,"독일,미국",(주)이수C&E
154,디트로이트,2018-05-31,194693700 ,0,22770,108,미국,미국,그린나래미디어(주)
155,윌리,2018-10-25,178555800 ,0,22716,162,말레이시아,말레이시아,㈜코리아스크린
156,펭이와 친구들의 남극대모험,2018-02-28,168968800 ,0,22695,233,중국,중국,와이드 릴리즈(주)
157,마징가 Z: 인피니티,2018-05-17,183107900 ,0,22407,332,일본,일본,(주)이수C&E
158,아이 캔 온리 이매진,2018-06-21,182789600 ,0,22120,156,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
159,원더 휠,2018-01-25,173610195 ,0,21884,140,미국,미국,(주)팝엔터테인먼트
160,로마,2018-12-12,173245000 ,0,21401,32,멕시코,멕시코,판씨네마(주)
161,리즈와 파랑새,2018-10-09,174140400 ,0,21153,214,일본,일본,"(주)디스테이션,플레이리스트(주)"
162,휘트니,2018-08-23,173620027 ,0,21094,80,미국,미국,판씨네마(주)
163,다이노 헌터: 티렉스VS파키리노 대격돌,2018-05-17,169760400 ,0,20979,168,영국,영국,(주)박수엔터테인먼트
164,호밀밭의 반항아,2018-10-18,172602157 ,0,20713,68,미국,미국,(주)트리플픽쳐스
165,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,151922400 ,0,20089,191,일본,일본,(주)박수엔터테인먼트
166,러빙 빈센트 : 비하인드 에디션,2018-12-13,171441500 ,0,19886,97,영국,영국,(주)이수C&E
167,카메라를 멈추면 안 돼!,2018-08-23,172662766 ,0,19762,57,일본,일본,"(주)디오시네마,(주)영화사 그램"
168,극장판 가면라이더 이그제이드: 트루 엔딩,2018-10-09,154121050 ,0,19598,326,일본,일본,(주)이수C&E
169,픽시,2018-08-23,139428100 ,0,19508,268,러시아,러시아,(주)팝엔터테인먼트
170,꼬마영웅 바비,2018-05-30,138398000 ,0,18509,317,중국,중국,와이드 릴리즈(주)
171,나라타주,2018-03-08,156608600 ,0,18326,146,일본,일본,(주)팝엔터테인먼트
172,액슬,2018-10-18,153698800 ,0,18219,149,미국,미국,(주)팝엔터테인먼트
173,스페이스 치킨: 마법 부적의 비밀,2018-10-25,124899500 ,0,18169,273,미국,미국,(주)박수엔터테인먼트
174,판타스틱 부니베어,2018-03-15,123823400 ,0,17746,302,중국,중국,(주)박수엔터테인먼트
175,로빈슨의 언더워터 어드벤처,2018-11-15,125199550 ,0,17674,216,러시아,러시아,(주)박수엔터테인먼트
176,킨: 더 비기닝,2018-10-11,151798300 ,0,17543,167,미국,미국,판씨네마(주)
177,꼬마 보트 토토: 타요 타요 배 타요,2018-07-12,122959900 ,0,17463,276,노르웨이,노르웨이,(주)팝엔터테인먼트
178,아인,2018-02-28,135549900 ,0,17287,160,일본,일본,판씨네마(주)
179,파이널 포트레이트,2018-09-27,147295066 ,0,16933,55,영국,영국,(주)팝엔터테인먼트
180,호비와 매직 아일랜드,2018-06-06,118152000 ,0,16914,114,일본,일본,(주)머스트씨무비릴리징컴퍼니
181,더 스퀘어,2018-08-02,137702400 ,0,16764,43,스웨덴,"스웨덴,독일,프랑스,덴마크",아이 엠
182,토니스토리2: 고철왕국의 친구들,2018-06-13,120931600 ,0,16685,268,독일,독일,(주)박수엔터테인먼트
183,주문은 토끼입니까?? ~디어 마이 시스터~,2018-01-18,121079000 ,0,16655,84,일본,일본,(주)애니플러스
183,내 이야기!!,2018-04-12,143052800 ,0,16655,143,일본,일본,(주)영화사오원
185,바니부기: 드래곤 에그를 찾아서,2018-09-12,122931400 ,0,16505,280,중국,중국,(주)박수엔터테인먼트
186,아기곰 보보 구출 대작전,2018-04-25,117475900 ,0,16447,207,노르웨이,노르웨이,와이드 릴리즈(주)
187,아기돼지 3형제와 쿵푸랜드,2018-02-01,106685100 ,0,16268,154,중국,중국,와이드 릴리즈(주)
188,위 베어 베어스: 베이비 베어스,2018-05-24,125617200 ,0,16136,300,미국,미국,(주)팝엔터테인먼트
189,캡틴 샤키,2018-11-22,106257150 ,0,15100,175,독일,독일,예지림엔터테인먼트
190,빅 식,2018-07-18,121476400 ,0,15042,136,미국,미국,(주)리틀빅픽쳐스
191,토이 가디언즈,2018-03-15,114322000 ,0,14857,136,중국,"중국,프랑스",(주)팝엔터테인먼트
192,너는 여기에 없었다,2018-10-04,128842450 ,0,14487,47,프랑스,"프랑스,미국",(주)팝엔터테인먼트
193,해피 어게인,2018-03-28,105241900 ,0,14344,98,미국,미국,(주)엣나인필름
194,류이치 사카모토: 코다,2018-06-14,122844400 ,0,14303,49,일본,일본,주식회사 씨네룩스
195,유니콘 원정대: 비밀의 다이어리,2018-06-21,109649600 ,0,14261,235,인도,인도,(주)팝엔터테인먼트
196,오직 사랑뿐,2018-02-08,110807718 ,0,14174,105,영국,영국,(주)팝엔터테인먼트
197,"아이, 토냐",2018-03-08,114741400 ,0,14002,186,미국,미국,"(주)영화사 진진,(주)누리픽쳐스"
198,꼬마비행기 피티와 친구들:사막구출 대작전,2018-11-22,95151000 ,0,13710,212,중국,중국,와이드 릴리즈(주)
199,스타워즈: 라스트 제다이,2017-12-14,130802900 ,0,13030,1107,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
200,몰리스 게임,2018-09-06,99303971 ,0,12910,271,미국,미국,(주)영화사 빅
201,서버비콘,2018-07-12,106162500 ,0,12713,101,미국,미국,(주)영화사 진진
202,더 보이스,2018-08-29,71256000 ,0,12487,64,미국,"미국,독일",(주)제이앤씨미디어그룹
203,아직 끝나지 않았다,2018-06-21,101744100 ,0,12433,70,프랑스,프랑스,판씨네마(주)
204,리틀 맨하탄,2018-06-27,96947500 ,0,11909,139,미국,미국,(주)영화사 빅
205,토이무비: 미래대모험,2018-10-03,89467600 ,0,11888,176,중국,중국,(주)영화사 빅
206,케이크메이커,2018-05-24,96832400 ,0,11876,65,독일,독일,알토미디어(주)
207,트립 투 스페인,2018-05-17,91615317 ,0,11596,60,영국,영국,아이 엠
208,핫 썸머 나이츠,2018-10-18,104536350 ,0,11526,173,미국,미국,"주식회사 더쿱,TCO(주)더콘텐츠온"
209,더 게스트,2018-09-12,101103647 ,0,11517,228,스페인,스페인,(주)스톰픽쳐스코리아
210,오 루시!,2018-06-28,89905400 ,0,11424,114,미국,미국,(주)엣나인필름
211,출동! 소방관 샘: 외계인 대소동,2018-11-08,81998500 ,0,11364,152,영국,영국,(주)머스트씨무비릴리징컴퍼니
212,밤쉘,2018-06-07,86536330 ,0,11226,36,미국,미국,(주)영화사 그램
213,28세 미성년,2018-11-21,91245000 ,0,11178,135,중국,중국,(주)드림팩트엔터테인먼트
214,라이크 크레이지,2018-05-30,81549980 ,0,10850,116,미국,미국,(주)팝엔터테인먼트
215,일곱 개의 대죄 : 천공의 포로,2018-11-29,85536100 ,0,10806,88,일본,일본,(주)엠제이픽쳐스
216,더 미드와이프,2018-03-22,82443400 ,0,10791,90,프랑스,프랑스,"(주)더블앤조이픽쳐스,(주)브리즈픽처스"
217,택시 5,2018-11-22,86093100 ,0,10768,224,프랑스,프랑스,(주)삼백상회
218,레더페이스,2018-01-25,32177900 ,0,10744,37,캐나다,캐나다,(주)드림팩트엔터테인먼트
219,갈매기,2018-12-13,88614250 ,0,10719,43,미국,미국,(주)뮤제엔터테인먼트
220,영웅본색4,2018-03-22,73375200 ,0,10659,110,중국,중국,(주)키다리이엔티
221,알리바이 닷 컴,2018-11-07,94246600 ,0,10616,178,프랑스,프랑스,판씨네마(주)
222,프리 스테이트,2018-02-07,21110000 ,0,10541,5,미국,미국,(주)드림팩트엔터테인먼트
223,잉글랜드 이즈 마인,2018-07-05,87860647 ,0,10092,42,영국,영국,"(주)싸이더스,무브먼트"
224,배드 사마리안,2018-10-18,85345800 ,0,10074,159,미국,미국,(주)영화사 빅
225,에델과 어니스트,2018-05-10,82383700 ,0,9952,40,영국,"영국,룩셈부르크",(주)영화사 진진
226,토마스와 친구들: 우정의 대모험,2018-12-13,71627750 ,0,9899,196,영국,영국,와이드 릴리즈(주)
227,악셀,2018-03-08,72824000 ,0,9556,121,중국,중국,(주)팝엔터테인먼트
228,드래곤 프린세스,2018-07-05,69399700 ,0,9501,215,러시아,러시아,(주)박수엔터테인먼트
229,인 디 아일,2018-11-22,79841900 ,0,9330,11,독일,독일,M&M 인터내셔널
230,보리 vs 매켄로,2018-05-10,78940433 ,0,9215,127,스웨덴,"스웨덴,덴마크,핀란드",(주)엣나인필름
231,메리 셸리: 프랑켄슈타인의 탄생,2018-12-20,76730950 ,0,9208,37,미국,"미국,영국",(주)팝엔터테인먼트
232,필름스타 인 리버풀,2018-10-25,77063350 ,0,9192,35,영국,영국,그린나래미디어(주)
233,미스터 스마일,2018-12-27,78284800 ,0,9138,56,미국,미국,(주)티캐스트
234,햄스테드,2018-07-05,70014300 ,0,9064,37,영국,"영국,벨기에",(주)팝엔터테인먼트
235,새벽을 알리는 루의 노래,2018-01-31,74388600 ,0,9008,99,일본,일본,(주)미디어캐슬
236,극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드,2018-12-06,68054550 ,0,8779,199,일본,일본,(주)이수C&E
237,원스 어폰 어 타임 인 베니스,2018-09-06,70244700 ,0,8592,206,미국,미국,"(주)브리즈픽처스,(주)영화사오원"
238,에스코바르,2018-11-15,70484500 ,0,8493,99,스페인,스페인,(주)영화사 빅
239,마라,2018-10-18,69448350 ,0,8272,144,미국,미국,(주)스톰픽쳐스코리아
240,맥퀸,2018-10-04,74164112 ,0,8061,45,영국,영국,(주)엣나인필름
241,이차크의 행복한 바이올린,2018-12-20,61702350 ,0,8050,26,미국,미국,(주)영화사 진진
